NO_OF_FRAMES	259																																																																																																		
NO_OF_CAMERAS	11																																																																																																		
NO_OF_MARKERS	49																																																																																																		
FREQUENCY	240																																																																																																		
NO_OF_ANALOG	0																																																																																																		
ANALOG_FREQUENCY	0																																																																																																		
DESCRIPTION	--																																																																																																		
TIME_STAMP	2016-05-02, 16:18:04	8113.15592999																																																																																																	
DATA_INCLUDED	3D																																																																																																		
MARKER_NAMES	R_AC	L_AC	HEAD	STERN	L_IC	R_IC	L_ASIS	R_ASIS	L_GT	R_GT	L_PSIS	R_PSIS	SACRAL	L_LAT_KNEE	L_MED_KNEE	R_LAT_KNEE	R_MED_KNEE	L_LAT_ANK	L_MED_ANK	R_LAT_ANK	R_MED_ANK	L_THIGH_PROX_POST	L_THIGH_PROX_ANT	L_THIGH_DIST_ANT	L_THIGH_DIST_POST	R_THIGH_PROX_POST	R_THIGH_PROX_ANT	R_THIGH_DIST_ANT	R_THIGH_DIST_POST	L_SHANK_PROX_POST	L_SHANK_PROX_ANT	L_SHANK_DIST_ANT	L_SHANK_DIST_POST	R_SHANK_PROX_POST	R_SHANK_PROX_ANT	R_SHANK_DIST_ANT	R_SHANK_DIST_POST	L_HEEL_LAT	L_HEEL_SUP	L_HEEL_MED	R_HEEL_LAT	R_HEEL_SUP	R_HEEL_MED	L_1ST_MET	L_5TH_MET	L_TOE	R_1ST_MET	R_5TH_MET	R_TOE																																																		
464.876	-828.251	1484.381	112.905	-812.241	1492.633	282.288	-823.055	1772.544	294.001	-784.297	1427.421	123.222	-844.166	1067.158	449.954	-875.702	1076.849	157.427	-782.254	992.280	433.741	-800.813	985.153	94.024	-837.570	901.232	479.979	-905.183	926.562	225.815	-975.392	1042.010	318.378	-980.156	1049.820	271.219	-989.639	1013.764	153.275	-689.455	528.646	284.401	-723.134	500.940	419.232	-1046.465	543.494	286.289	-1035.360	554.417	162.837	-525.204	140.587	235.311	-528.279	137.715	377.138	-1259.335	164.942	288.491	-1240.875	179.072	123.904	-790.231	735.325	151.591	-734.135	755.884	167.521	-708.092	687.810	137.679	-763.036	665.820	437.694	-1009.601	750.019	454.240	-945.421	734.129	440.653	-967.633	663.283	423.274	-1030.839	679.938	153.026	-666.529	443.816	183.246	-635.278	471.078	185.786	-619.020	414.360	170.471	-663.817	379.964	415.602	-1175.570	420.148	417.740	-1113.582	390.956	402.613	-1148.946	325.046	398.212	-1210.632	356.684	161.309	-565.060	39.400	195.344	-588.555	59.602	227.382	-565.105	34.571	350.038	-1356.407	134.014	317.510	-1343.415	159.387	286.482	-1338.131	127.272	254.236	-387.209	140.936	146.913	-402.316	117.405	224.237	-336.317	176.693	312.181	-1159.885	51.610	411.390	-1196.795	54.697	364.277	-1111.657	46.084
464.065	-821.667	1482.728	112.167	-806.222	1491.339	281.679	-817.177	1771.038	293.216	-777.936	1425.651	122.550	-836.145	1065.846	449.392	-868.954	1075.371	157.026	-775.256	990.961	433.552	-794.384	983.547	93.650	-830.118	900.027	479.294	-899.285	925.174	225.376	-968.063	1040.555	317.780	-973.054	1048.337	270.732	-983.061	1012.237	152.611	-681.920	527.466	283.912	-715.771	500.181	418.863	-1041.642	542.535	286.172	-1030.105	553.734	162.506	-521.226	137.789	234.972	-524.221	134.946	377.270	-1257.335	166.117	288.455	-1238.954	179.930	124.138	-783.851	733.988	151.180	-726.469	754.973	167.375	-700.523	686.829	137.140	-755.347	664.924	437.110	-1004.001	749.275	453.920	-939.985	732.997	440.415	-962.326	662.341	422.772	-1025.477	679.075	152.343	-659.658	442.453	182.600	-628.306	469.216	185.246	-612.554	412.344	170.144	-657.731	378.287	413.359	-1172.423	419.935	417.449	-1109.963	390.686	402.506	-1145.838	325.129	397.904	-1207.298	357.487	161.285	-562.176	36.723	195.969	-585.535	56.809	228.845	-561.988	32.390	349.926	-1355.059	135.591	317.319	-1341.698	161.289	286.302	-1336.565	129.301	253.833	-383.201	136.836	146.387	-398.551	113.440	223.679	-331.988	172.180	312.295	-1159.806	51.585	411.401	-1196.547	54.792	364.293	-1111.704	46.146
463.232	-815.123	1481.498	111.379	-800.069	1490.012	281.033	-811.272	1769.710	292.514	-771.451	1424.416	122.139	-829.417	1064.361	449.047	-862.454	1074.090	156.597	-768.270	989.618	433.289	-787.831	982.225	93.447	-822.976	898.727	478.921	-893.121	923.910	224.810	-960.989	1039.013	317.290	-966.392	1046.792	270.226	-976.224	1011.001	152.145	-674.603	525.876	283.473	-708.468	499.402	418.507	-1036.598	542.100	285.959	-1024.412	552.544	162.280	-517.549	134.530	234.664	-520.634	132.045	377.101	-1255.608	166.930	288.493	-1236.812	180.742	123.014	-775.266	733.349	151.066	-719.242	754.008	166.973	-693.013	685.972	136.680	-747.721	663.964	436.501	-998.194	748.366	453.885	-934.270	732.052	440.481	-956.794	661.246	422.250	-1019.670	678.161	151.992	-653.332	440.519	182.062	-621.461	467.301	184.632	-606.224	410.336	169.692	-651.790	376.628	414.903	-1167.649	420.794	417.350	-1106.049	390.803	402.408	-1142.517	325.195	397.598	-1203.761	358.105	160.995	-559.384	34.080	195.071	-582.193	54.938	226.924	-559.472	29.873	349.736	-1353.397	138.190	317.124	-1339.682	163.420	286.069	-1334.826	131.271	253.129	-379.401	132.741	145.829	-395.248	109.240	222.970	-327.764	167.311	312.329	-1159.787	51.507	411.390	-1196.242	54.895	364.316	-1111.694	46.117
462.330	-808.498	1479.994	110.613	-793.875	1488.752	280.513	-805.362	1768.385	291.764	-765.037	1422.844	121.806	-824.028	1062.775	448.761	-855.640	1072.548	156.168	-761.165	988.270	432.961	-781.243	980.790	93.124	-815.640	897.522	478.401	-886.792	922.673	224.394	-954.363	1037.603	316.889	-959.456	1045.482	269.721	-969.335	1009.735	151.450	-667.277	524.506	282.578	-701.317	498.388	418.183	-1031.373	541.140	285.719	-1018.694	551.580	161.693	-514.399	131.745	234.213	-517.193	129.190	377.136	-1253.721	168.147	288.506	-1234.450	181.652	122.561	-767.921	732.402	150.737	-711.885	752.992	166.475	-685.417	685.095	136.258	-740.114	662.876	436.061	-992.337	747.358	453.550	-928.520	730.912	440.059	-951.257	660.288	421.683	-1014.103	677.420	151.318	-646.711	438.908	181.356	-614.662	465.389	183.989	-599.990	408.270	169.234	-645.947	374.910	414.456	-1163.355	421.187	417.379	-1101.923	391.017	402.296	-1139.121	325.365	397.306	-1200.031	358.691	160.593	-557.944	33.330	194.579	-579.463	55.116	226.821	-558.022	29.543	349.661	-1351.418	140.039	316.923	-1337.547	165.459	285.778	-1332.741	133.194	252.254	-375.982	128.296	145.136	-392.318	104.710	221.943	-324.148	162.298	312.397	-1159.668	51.469	411.404	-1195.908	55.038	364.344	-1111.746	46.115
461.451	-801.881	1478.725	109.815	-787.721	1487.481	279.928	-799.504	1767.155	291.033	-758.470	1421.595	121.333	-816.346	1061.310	448.318	-848.785	1071.227	155.689	-754.023	986.971	432.686	-774.532	979.416	92.908	-808.498	896.236	477.813	-880.454	921.365	224.063	-947.095	1036.161	316.468	-952.440	1044.217	269.270	-962.459	1008.482	150.718	-660.247	523.036	282.118	-694.151	497.797	417.936	-1026.035	540.449	285.500	-1012.977	550.479	161.099	-511.312	129.185	233.742	-513.976	126.513	377.089	-1251.583	169.262	288.590	-1232.121	182.461	121.610	-758.958	731.857	150.210	-704.507	751.852	165.815	-677.835	684.205	135.718	-732.615	661.805	435.525	-986.307	746.679	453.318	-922.661	729.814	439.894	-945.540	659.435	421.191	-1008.116	676.712	150.653	-640.485	437.537	180.655	-608.049	463.661	183.456	-594.054	406.298	168.607	-640.268	373.742	413.980	-1158.979	421.430	416.278	-1098.156	390.636	402.108	-1135.540	325.543	396.870	-1196.193	359.390	160.461	-556.856	32.858	194.354	-577.060	55.690	226.870	-556.817	29.371	349.417	-1349.669	142.717	316.667	-1335.221	167.696	285.764	-1331.421	135.546	251.311	-372.552	123.204	144.423	-389.566	99.699	220.765	-319.844	156.269	312.455	-1159.601	51.377	411.416	-1195.514	55.187	364.384	-1111.805	46.241
460.487	-795.252	1477.352	108.949	-781.461	1486.308	279.377	-793.707	1765.883	290.174	-751.825	1420.266	120.698	-808.080	1060.025	447.990	-841.753	1070.167	155.401	-746.895	985.525	432.270	-767.818	978.131	92.678	-801.422	894.969	477.581	-873.994	920.152	223.708	-940.145	1034.906	316.114	-945.723	1042.882	268.890	-955.268	1007.261	150.105	-653.318	522.283	281.581	-687.243	497.640	417.547	-1020.478	539.512	285.231	-1007.049	549.450	160.876	-508.311	126.523	233.207	-510.984	124.437	377.005	-1249.193	170.380	288.569	-1229.419	183.460	121.700	-753.300	729.957	149.358	-697.085	750.914	165.178	-670.516	683.109	135.338	-725.332	660.685	434.905	-980.116	745.796	453.110	-916.595	728.902	439.742	-939.672	658.327	420.697	-1002.163	675.531	150.143	-634.449	436.609	179.956	-601.656	462.431	182.694	-588.209	404.937	168.115	-634.864	372.688	413.499	-1154.306	421.937	416.116	-1093.912	390.523	402.020	-1131.909	325.727	396.492	-1192.150	360.083	160.035	-556.067	32.673	193.992	-575.090	56.244	226.631	-555.908	29.715	349.048	-1347.511	145.463	316.588	-1332.821	169.853	285.560	-1329.460	137.792	250.408	-368.947	117.840	143.623	-387.043	94.725	219.650	-315.646	149.767	312.510	-1159.521	51.283	411.405	-1195.056	55.460	364.454	-1111.816	46.060
459.500	-788.688	1476.155	108.078	-775.119	1485.246	278.736	-787.775	1764.745	289.306	-745.164	1419.275	120.356	-802.395	1058.502	447.657	-834.662	1068.935	154.870	-739.635	984.299	431.942	-760.954	976.839	92.434	-794.424	893.643	476.898	-867.529	918.831	223.309	-933.447	1033.609	315.790	-938.632	1041.673	268.573	-948.519	1005.913	149.414	-646.484	522.104	281.404	-680.185	497.470	417.321	-1014.706	538.780	284.968	-1000.691	548.365	160.329	-505.339	124.828	232.729	-507.826	122.745	376.971	-1246.773	171.557	288.532	-1226.502	184.204	120.112	-744.697	728.782	148.888	-690.079	749.795	164.291	-663.104	682.171	134.669	-718.079	659.575	434.393	-973.811	744.736	452.737	-910.637	727.920	439.290	-933.709	657.247	420.149	-996.013	674.801	149.604	-628.441	436.030	179.439	-595.402	461.463	182.007	-582.430	403.905	167.520	-629.346	372.208	413.297	-1149.619	422.210	416.113	-1089.316	390.285	401.985	-1128.100	325.936	396.082	-1187.951	360.970	159.915	-555.277	32.680	193.784	-573.156	57.032	226.424	-554.866	30.305	349.041	-1345.172	147.542	316.443	-1329.206	172.012	285.215	-1327.255	140.102	249.280	-365.237	112.715	142.722	-384.368	89.708	218.370	-311.270	142.772	312.624	-1159.677	51.187	411.332	-1194.511	55.773	364.466	-1111.841	46.106
458.451	-782.020	1474.916	107.158	-768.711	1484.210	278.220	-781.796	1763.614	288.267	-738.461	1418.038	119.996	-795.079	1057.187	447.249	-827.581	1067.647	154.473	-732.421	983.103	431.542	-754.138	975.694	91.951	-787.293	892.474	476.489	-860.943	917.721	222.969	-926.551	1032.386	315.432	-931.682	1040.424	268.192	-941.021	1004.703	149.251	-640.288	521.393	280.607	-673.523	497.842	417.045	-1008.683	537.887	284.733	-994.341	547.213	159.981	-502.189	123.256	233.005	-504.547	121.555	377.053	-1244.254	172.901	288.881	-1223.696	185.199	119.863	-738.003	727.368	147.638	-682.711	748.775	163.358	-655.904	680.852	134.031	-710.986	658.434	433.819	-967.474	743.881	452.735	-904.225	726.774	439.469	-927.554	656.404	419.461	-989.721	673.988	149.058	-622.548	435.596	178.740	-589.124	460.818	181.526	-576.794	403.134	167.106	-623.946	371.803	412.934	-1144.679	422.689	415.962	-1084.684	390.060	401.860	-1123.959	325.992	395.677	-1183.510	361.477	159.954	-554.423	32.876	193.836	-570.951	57.903	226.479	-553.603	30.844	348.667	-1342.781	150.435	316.201	-1326.260	174.599	284.938	-1324.645	142.749	248.300	-361.443	107.458	141.802	-381.872	85.122	217.246	-306.853	135.990	312.789	-1159.579	51.104	411.278	-1194.000	55.939	364.541	-1111.876	46.013
457.422	-775.414	1474.014	106.197	-762.181	1483.337	277.513	-775.890	1762.541	287.314	-731.737	1417.153	119.276	-787.288	1055.973	447.415	-820.370	1066.751	154.084	-725.253	982.016	431.287	-747.211	974.430	91.451	-780.177	891.253	476.114	-854.171	916.572	222.697	-919.409	1031.084	315.093	-924.609	1039.314	267.742	-933.833	1003.552	148.667	-633.520	521.144	280.172	-666.440	498.190	416.734	-1002.735	537.092	284.549	-987.354	545.890	159.779	-499.060	121.740	231.887	-501.413	120.047	377.258	-1241.521	174.152	288.940	-1220.364	186.251	119.226	-731.195	726.233	146.620	-675.728	747.671	162.122	-648.698	679.857	133.463	-704.141	657.156	433.277	-960.946	743.117	452.462	-897.832	725.706	439.114	-921.251	655.209	419.044	-983.202	672.987	148.634	-616.723	435.026	178.074	-582.894	460.108	180.944	-571.107	402.266	166.864	-618.659	371.000	412.436	-1139.483	423.356	415.871	-1079.902	389.712	401.861	-1119.784	326.299	395.413	-1178.814	362.499	159.825	-553.328	33.449	193.934	-568.877	58.756	226.533	-552.452	31.306	350.206	-1338.423	154.869	315.584	-1324.318	177.504	284.636	-1321.720	145.433	247.181	-357.958	102.776	140.962	-379.656	80.940	215.976	-302.807	129.689	312.889	-1159.582	50.934	411.358	-1193.511	56.111	364.484	-1111.842	46.050
456.346	-768.855	1472.870	105.106	-755.872	1482.334	276.880	-770.040	1761.622	286.305	-725.056	1416.204	118.761	-780.656	1054.574	446.537	-812.943	1065.551	153.595	-718.014	981.094	430.735	-740.970	973.908	90.759	-772.883	890.171	475.726	-847.324	915.378	222.310	-912.711	1029.855	314.689	-917.345	1038.075	267.497	-926.678	1002.305	148.211	-626.808	520.750	279.776	-659.432	498.287	416.439	-996.297	536.153	284.378	-980.233	544.536	159.362	-496.501	120.343	232.226	-498.453	118.675	377.237	-1238.749	175.668	289.187	-1217.058	187.176	118.820	-724.686	725.162	145.468	-668.831	746.686	160.894	-641.685	678.936	132.737	-697.290	656.279	432.790	-954.381	742.034	452.133	-891.394	724.708	439.067	-914.774	654.452	418.519	-976.638	672.081	148.201	-610.710	434.563	177.380	-576.560	459.305	180.471	-565.432	401.058	166.357	-613.181	370.784	412.164	-1134.045	423.888	415.771	-1075.001	390.159	401.784	-1115.484	326.428	394.931	-1174.179	363.380	159.873	-552.512	33.593	193.807	-566.908	59.619	226.637	-551.381	31.669	349.827	-1335.626	157.748	315.500	-1320.942	180.253	284.509	-1319.266	148.154	246.410	-355.033	98.141	140.218	-377.742	76.839	214.901	-299.319	123.746	312.964	-1159.307	50.918	411.343	-1192.893	56.237	364.540	-1111.869	45.999
