NO_OF_SAMPLES	3380
TOT_NO_OF_CHAN	40
FREQUENCY	2400.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2014-12-18, 12:02:19	15975.59955363
FIRST_SAMPLE	1511
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Channel_01	Channel_02	Channel_03	Channel_04	Channel_05	Channel_06	Channel_07	Channel_08	Channel_09	Channel_10	Channel_11	Channel_12	Channel_13	Channel_14	Channel_15	Channel_16	Channel_17	Channel_18	Channel_19	Channel_20	Channel_21	Channel_22	Channel_23	Channel_24	Channel_25	Channel_26	Channel_27	Channel_28	Channel_29	Channel_30	Channel_31	Channel_32	Channel_33	Channel_34	Channel_35	Channel_36	Channel_37	Channel_38	Channel_39	Channel_40
0.013886	0.023041	0.003204	0.008087	-0.005035	0.009308	-0.543374	-1.902953	3.324788	2.459296	3.880827	1.923705	-0.004120	0.085908	0.038300	-0.031586	0.003204	0.008392	0.016327	0.021515	0.012665	0.022126	0.006256	0.008087	0.330358	0.417334	0.388952	0.411536	0.429847	0.410315	0.000458	-0.015106	0.248875	0.237583	0.239414	0.169528	0.246433	0.228733	0.227207	0.099336	
0.010834	0.025788	0.003510	0.011444	-0.005951	0.009308	-0.543069	-1.912718	3.325704	2.460822	3.881132	1.922484	-0.014496	0.086213	0.048981	-0.042878	0.011139	0.017548	0.015412	0.023651	0.009918	0.020294	0.004730	0.007477	0.140230	0.369116	0.341039	0.367895	0.393225	0.379492	0.000763	-0.014801	0.249180	0.237583	0.239414	0.169528	0.246128	0.228733	0.226596	0.098726	
0.003510	0.023041	0.004425	0.010224	-0.005035	0.007782	-0.541238	-1.915465	3.326619	2.458686	3.880217	1.924315	-0.013886	0.069429	0.054475	-0.042878	0.005646	0.031281	0.018463	0.021515	0.007477	0.017853	0.005341	0.007782	0.028229	0.262608	0.241245	0.275731	0.312047	0.308080	0.000458	-0.014191	0.248875	0.237888	0.239109	0.169528	0.244907	0.229953	0.227207	0.098421	
0.004425	0.022431	0.004425	0.008087	-0.003510	0.010834	-0.541238	-1.919738	3.324788	2.460822	3.880217	1.931945	-0.010529	0.093233	0.061189	-0.044709	0.001373	0.025788	0.020294	0.019684	0.007782	0.017853	0.005035	0.008087	-0.032807	0.208286	0.184482	0.213474	0.248264	0.241550	0.000458	-0.013581	0.248569	0.237278	0.239414	0.170138	0.246433	0.229648	0.226596	0.099641	
0.013275	0.025177	0.003510	0.005035	-0.002899	0.010834	-0.541238	-1.931640	3.326314	2.456855	3.879911	1.936217	-0.003204	0.127718	0.072175	-0.056611	0.007782	0.012055	0.019379	0.016632	0.006256	0.019379	0.005035	0.010834	-0.086213	0.196078	0.164645	0.189364	0.216831	0.203708	0.000763	-0.014191	0.248569	0.237888	0.237583	0.168917	0.238499	0.222324	0.213779	0.090791	
0.016938	0.022126	0.001678	0.004425	-0.006256	0.010834	-0.542763	-1.932555	3.327230	2.454719	3.880217	1.938659	-0.013581	0.126192	0.070039	-0.058137	0.005646	0.019074	0.018463	0.017548	0.008698	0.016632	0.005341	0.010529	-0.208896	0.234226	0.191806	0.209201	0.227512	0.205539	0.000458	-0.014191	0.247349	0.236973	0.238499	0.169223	0.249790	0.230869	0.232700	0.101167	
0.014496	0.023651	0.002594	0.007477	-0.005035	0.007477	-0.541543	-1.939574	3.326314	2.454719	3.875944	1.935607	-0.023346	0.122530	0.080720	-0.068818	0.002899	0.030060	0.015412	0.021515	0.009308	0.016938	0.006256	0.011444	-0.430152	0.342870	0.285496	0.293126	0.292210	0.260166	0.000458	-0.014496	0.247044	0.235752	0.238193	0.168307	0.247044	0.230869	0.229343	0.101472	
0.009308	0.024567	0.002289	0.007782	-0.005646	0.007172	-0.539101	-1.941405	3.326619	2.457465	3.878386	1.938048	-0.017853	0.150607	0.087129	-0.074311	0.003510	0.026398	0.016632	0.023346	0.003815	0.018769	0.006561	0.007172	-0.740215	0.474708	0.402991	0.406653	0.389868	0.349584	0.000458	-0.015106	0.243381	0.232700	0.236667	0.168002	0.244907	0.229648	0.228122	0.100557	
0.014496	0.022431	0.002289	0.007172	-0.005035	0.011139	-0.538186	-1.944762	3.326314	2.455024	3.877165	1.949340	-0.009918	0.174716	0.081636	-0.066682	0.000458	0.016938	0.016632	0.021515	0.004120	0.019684	0.001373	0.010529	-1.106737	0.559243	0.482948	0.491493	0.466163	0.428626	0.000458	-0.014496	0.238193	0.228733	0.232395	0.164340	0.242161	0.227207	0.225681	0.098116	
0.016327	0.019684	0.005035	0.004730	-0.007172	0.009918	-0.542458	-1.952087	3.325704	2.457160	3.880522	1.949340	-0.004425	0.160677	0.086213	-0.065461	0.001068	0.023346	0.017853	0.022736	0.005951	0.019074	0.001678	0.008392	-1.476310	0.715801	0.615702	0.616922	0.571756	0.528115	0.001373	-0.014496	0.231174	0.222629	0.227512	0.160067	0.238499	0.222934	0.222324	0.095674	
0.009613	0.021820	0.005646	0.005951	-0.004730	0.010834	-0.541238	-1.951782	3.326009	2.455634	3.876860	1.945678	-0.008698	0.129854	0.081941	-0.065766	0.001678	0.032197	0.019074	0.019379	0.002899	0.019379	0.004425	0.008392	-1.813230	0.849775	0.735332	0.731365	0.673991	0.622110	0.000153	-0.014496	0.223239	0.216526	0.220798	0.154269	0.233921	0.218357	0.217746	0.091707	
0.007477	0.026093	0.003204	0.005951	-0.003204	0.008392	-0.543069	-1.953613	3.324483	2.456245	3.877165	1.949950	-0.018769	0.106355	0.075227	-0.059052	0.002289	0.020600	0.025177	0.021820	0.002289	0.016938	0.004120	0.007477	-2.077516	0.972152	0.843061	0.829328	0.762188	0.706035	0.001068	-0.014191	0.216831	0.209506	0.214389	0.149386	0.226902	0.213169	0.213169	0.087739	
0.010834	0.027314	0.004425	0.005951	-0.005035	0.008087	-0.542458	-1.962158	3.323873	2.458991	3.875944	1.953918	-0.024567	0.099641	0.072786	-0.061189	0.009613	0.008087	0.019684	0.018769	0.001984	0.018463	0.005951	0.008087	-2.303654	1.063706	0.924239	0.908064	0.833906	0.776226	0.001373	-0.013886	0.210727	0.203098	0.209506	0.142061	0.220798	0.207675	0.208896	0.082246	
0.012360	0.022126	0.003204	0.008087	-0.005951	0.010529	-0.539712	-1.968261	3.325094	2.455634	3.878691	1.957580	-0.013886	0.099336	0.069429	-0.055390	0.009003	0.012665	0.018158	0.019379	0.006561	0.019684	0.005646	0.008087	-2.458991	1.182727	1.027085	1.002670	0.918441	0.854353	0.001984	-0.013581	0.205539	0.198520	0.203403	0.136873	0.217136	0.201877	0.202182	0.076448	
0.016327	0.020905	0.001984	0.006867	-0.002899	0.010834	-0.541543	-1.967651	3.327840	2.456855	3.877775	1.954833	-0.011444	0.094453	0.061494	-0.049897	0.005951	0.023346	0.016632	0.019989	0.006561	0.018158	0.001984	0.011749	-2.544747	1.262379	1.105211	1.078355	0.992294	0.925155	0.000763	-0.014496	0.203098	0.194247	0.198215	0.131685	0.202487	0.191501	0.184482	0.062104	
0.011749	0.022431	0.002899	0.010224	-0.004120	0.008392	-0.542763	-1.976196	3.324178	2.462348	3.874418	1.951782	-0.016022	0.093538	0.066072	-0.048371	0.007782	0.015412	0.016327	0.017243	0.006867	0.018769	0.007172	0.007782	-2.569467	1.287709	1.136034	1.111925	1.031357	0.969100	0.001373	-0.013581	0.197604	0.189670	0.193942	0.127108	0.210727	0.193942	0.197910	0.068208	
0.009613	0.024872	0.003815	0.007782	-0.002594	0.008392	-0.539101	-1.978943	3.328145	2.456245	3.875029	1.963378	-0.023651	0.093843	0.058137	-0.046540	0.006867	0.004425	0.018463	0.019684	0.004425	0.016327	0.005646	0.008087	-2.552682	1.277638	1.128405	1.110399	1.037156	0.980392	0.001678	-0.014191	0.196994	0.187839	0.191806	0.124056	0.204318	0.189364	0.190890	0.063325	
0.009003	0.024262	0.001373	0.005035	-0.005035	0.010834	-0.545205	-1.981689	3.325094	2.455940	3.874723	1.965515	-0.032197	0.094148	0.059052	-0.048676	0.007782	0.009003	0.019989	0.021820	0.004730	0.017243	0.004730	0.008087	-2.463569	1.249256	1.109178	1.095140	1.028916	0.978256	0.001373	-0.013886	0.197299	0.187839	0.189975	0.121614	0.200046	0.186007	0.184787	0.059052	
0.012665	0.022431	0.002289	0.005035	-0.002289	0.011444	-0.544594	-1.988708	3.323568	2.455329	3.874113	1.963378	-0.024872	0.086519	0.062715	-0.051728	0.008698	0.020905	0.017853	0.019989	0.009308	0.016632	0.002289	0.010224	-2.333257	1.183948	1.056992	1.052110	0.996567	0.954757	0.001373	-0.014496	0.196689	0.186923	0.189975	0.120699	0.198520	0.183871	0.182956	0.055695	
0.009308	0.020294	0.002289	0.005951	-0.003815	0.010224	-0.542458	-1.985351	3.323568	2.455634	3.877165	1.964294	-0.019989	0.095674	0.063020	-0.052033	0.004730	0.013886	0.018463	0.022126	0.007172	0.019684	0.003815	0.009918	-2.175174	1.107347	0.990463	0.994736	0.947738	0.914473	0.001068	-0.012970	0.199130	0.188449	0.191196	0.119478	0.198215	0.182345	0.180514	0.053559	
0.012360	0.023957	0.002289	0.008087	-0.003510	0.007782	-0.545205	-1.991150	3.325399	2.457771	3.876554	1.969482	-0.023651	0.119173	0.066682	-0.051728	0.003815	0.007477	0.017853	0.018158	0.003204	0.016632	0.005035	0.010834	-2.025330	1.029526	0.924544	0.931868	0.892805	0.865950	0.001984	-0.012665	0.201877	0.191196	0.192721	0.122835	0.198825	0.182650	0.180209	0.052644	
0.013886	0.020294	0.002899	0.008392	-0.005646	0.008392	-0.543374	-2.000000	3.324788	2.455634	3.872892	1.974975	-0.025177	0.118257	0.077363	-0.056306	0.005035	0.013886	0.017853	0.018158	0.005951	0.019684	0.004425	0.008087	-1.895628	0.978561	0.876326	0.887312	0.850996	0.825055	0.001068	-0.014191	0.203098	0.193332	0.193027	0.123751	0.200656	0.183261	0.179904	0.054170	
0.010834	0.022736	0.005341	0.005646	-0.003815	0.008392	-0.540932	-1.998169	3.322347	2.455634	3.873808	1.975891	-0.031891	0.111238	0.078889	-0.065461	0.002899	0.022126	0.016327	0.021210	0.005341	0.017548	0.003815	0.009003	-1.813535	0.906844	0.812238	0.829023	0.800336	0.778058	0.001068	-0.012665	0.205844	0.193942	0.195773	0.125277	0.200961	0.184787	0.182040	0.054170	
0.013581	0.026093	0.000763	0.007782	-0.004120	0.010529	-0.544900	-2.001221	3.320821	2.455634	3.875334	1.973755	-0.029450	0.125887	0.094148	-0.078889	0.001984	0.016022	0.017853	0.024567	0.006561	0.019074	0.004425	0.009613	-1.735103	0.846113	0.757000	0.778058	0.751812	0.731975	0.001984	-0.012970	0.206455	0.196384	0.197910	0.126497	0.202182	0.185397	0.183261	0.054780	
0.012970	0.023041	0.003815	0.005646	-0.003204	0.012665	-0.541848	-2.012207	3.323262	2.458076	3.872892	1.975280	-0.022736	0.167697	0.104524	-0.086824	0.000458	0.011444	0.017243	0.024567	0.007782	0.017548	0.005951	0.009003	-1.692683	0.774701	0.690776	0.716716	0.695659	0.678569	0.001068	-0.012970	0.207980	0.197299	0.198825	0.128328	0.195773	0.181735	0.171359	0.046845	
0.013275	0.023041	0.003510	0.008392	-0.005646	0.013275	-0.541848	-2.011597	3.323568	2.454414	3.872282	1.982300	-0.020295	0.193027	0.119173	-0.097200	-0.005341	0.023041	0.017243	0.020905	0.004730	0.017853	0.005341	0.009613	-1.711604	0.695048	0.614481	0.644999	0.628214	0.613565	0.001068	-0.012360	0.206760	0.196994	0.199130	0.128939	0.209201	0.190585	0.190890	0.059663	
0.009308	0.018769	0.002594	0.010529	-0.007172	0.009918	-0.546120	-2.019531	3.322957	2.454414	3.870146	1.980163	-0.015106	0.196994	0.135348	-0.113375	-0.006256	0.034638	0.019379	0.019989	0.005646	0.018769	0.005035	0.012055	-1.814450	0.601358	0.523232	0.555276	0.542763	0.531167	0.001068	-0.012360	0.205844	0.196078	0.198215	0.128939	0.206760	0.189975	0.188449	0.060578	
0.007782	0.021515	0.002594	0.007172	-0.004730	0.007477	-0.545510	-2.021363	3.319600	2.453193	3.868010	1.983825	-0.012665	0.233616	0.150912	-0.127718	-0.007172	0.030060	0.021515	0.019989	0.009308	0.016938	0.006867	0.007477	-1.985656	0.503090	0.419471	0.452735	0.441138	0.431678	0.001373	-0.013886	0.204623	0.194553	0.196689	0.128328	0.205844	0.188754	0.187228	0.060273	
0.009308	0.023041	0.002289	0.007477	-0.005341	0.006867	-0.543984	-2.023804	3.319905	2.456550	3.866483	1.988098	-0.009308	0.287633	0.168917	-0.143893	-0.009918	0.032502	0.019074	0.019989	0.011444	0.019684	0.004730	0.008698	-2.222782	0.387732	0.301060	0.333104	0.323339	0.313573	-0.000153	-0.014496	0.200656	0.190890	0.193942	0.124971	0.202792	0.186923	0.186007	0.057527	
0.013886	0.023651	0.003204	0.008698	-0.006867	0.009003	-0.543984	-2.031739	3.320516	2.457465	3.866789	1.988403	-0.002899	0.340124	0.189975	-0.159762	-0.012970	0.042878	0.017853	0.022431	0.009613	0.020905	0.002899	0.006561	-2.537423	0.288853	0.192111	0.218051	0.204013	0.192416	0.000458	-0.013581	0.194553	0.185702	0.188449	0.121309	0.199435	0.182956	0.182040	0.055085	
0.012665	0.021210	0.003815	0.006561	-0.007172	0.008698	-0.543069	-2.036622	3.318379	2.453803	3.865568	1.989624	0.003815	0.385595	0.214694	-0.175937	-0.015717	0.052949	0.013581	0.021820	0.006256	0.019989	0.003815	0.010834	-2.946365	0.218357	0.102998	0.119478	0.095674	0.075227	-0.000153	-0.016938	0.185702	0.177157	0.182040	0.114900	0.193637	0.178073	0.177768	0.050202	
0.012055	0.024872	0.002899	0.004425	-0.004730	0.009308	-0.543069	-2.038453	3.318379	2.454719	3.864958	1.992981	0.010224	0.464027	0.243076	-0.194858	-0.014496	0.055085	0.016327	0.020600	0.005341	0.018769	0.005646	0.009003	-3.483177	0.208286	0.061799	0.063020	0.020294	-0.016938	-0.000153	-0.020905	0.172580	0.166171	0.171664	0.105440	0.185092	0.171664	0.171359	0.043488	
0.010834	0.024262	0.001984	0.009613	-0.004730	0.007172	-0.541848	-2.047303	3.318685	2.454414	3.865568	1.996338	0.013886	0.537881	0.261997	-0.208591	-0.016327	0.046540	0.019684	0.019989	0.004730	0.017243	0.005646	0.008392	-4.179904	0.273594	0.069429	0.046845	-0.024262	-0.082246	-0.000763	-0.027314	0.154879	0.149691	0.157626	0.092927	0.174105	0.160983	0.162509	0.035554	
0.013581	0.020905	0.003204	0.006561	-0.005341	0.011139	-0.541543	-2.049744	3.315938	2.454414	3.862211	1.999390	0.004730	0.570840	0.280308	-0.223545	-0.013275	0.048066	0.017853	0.021210	0.002899	0.015106	0.004120	0.007782	-5.023423	0.345617	0.074617	0.024567	-0.071565	-0.150607	-0.000153	-0.037995	0.132296	0.128939	0.138705	0.076143	0.159457	0.148165	0.149691	0.023957	
0.014191	0.019379	0.000763	0.008392	-0.004120	0.008698	-0.542763	-2.053712	3.315328	2.452888	3.860380	1.997559	0.002289	0.590372	0.299840	-0.238499	-0.011749	0.049592	0.018158	0.019989	0.005035	0.018769	0.004425	0.008698	-5.983825	0.490883	0.116121	0.034028	-0.095979	-0.204623	-0.000763	-0.049897	0.104829	0.104829	0.116121	0.054780	0.132906	0.124666	0.120699	0.000153	
0.012665	0.023651	0.003204	0.007172	-0.005646	0.007782	-0.541848	-2.057984	3.315633	2.452277	3.861906	1.999084	-0.000458	0.638285	0.314794	-0.249485	-0.012665	0.042573	0.017548	0.019379	0.005646	0.018158	0.003204	0.012055	-6.262760	0.645914	0.222934	0.118868	-0.037079	-0.169223	-0.000153	-0.062715	0.084382	0.084077	0.095064	0.033722	0.125582	0.112154	0.121309	-0.007477	
0.009308	0.024262	0.003815	0.008087	-0.004730	0.009918	-0.543679	-2.061646	3.315022	2.451057	3.857633	2.005188	0.000153	0.702068	0.331579	-0.262913	-0.012970	0.039216	0.017548	0.018769	0.005646	0.019684	0.003204	0.011444	-6.297551	0.785077	0.345617	0.233616	0.062715	-0.081636	0.000458	-0.072480	0.071260	0.070039	0.077363	0.016022	0.103914	0.094148	0.100252	-0.023957	
0.010224	0.023651	0.001984	0.006256	-0.007477	0.009308	-0.542458	-2.069886	3.312886	2.450141	3.858244	2.009156	-0.002899	0.740215	0.352026	-0.275425	-0.013275	0.041657	0.017853	0.017243	0.009613	0.017548	0.002899	0.008698	-6.304265	0.892195	0.446326	0.331884	0.159457	0.010529	0.000153	-0.081025	0.061799	0.057527	0.064851	0.001678	0.086519	0.077363	0.081636	-0.041962	
0.013581	0.018463	0.003510	0.008392	-0.006561	0.009613	-0.540322	-2.071107	3.312276	2.450752	3.856107	2.005798	-0.009918	0.767376	0.372168	-0.290684	-0.013581	0.043488	0.018463	0.020600	0.007782	0.017853	0.007172	0.006561	-6.304570	0.974899	0.523842	0.409705	0.237278	0.088960	0.000763	-0.088045	0.051423	0.046540	0.054170	-0.010529	0.074006	0.062715	0.065766	-0.057832	
0.009308	0.022431	0.002289	0.005035	-0.008392	0.012360	-0.536660	-2.073854	3.311055	2.452583	3.855192	2.007324	-0.016022	0.815290	0.396277	-0.311437	-0.012970	0.037690	0.016327	0.023041	0.004425	0.016327	0.005646	0.009613	-6.305181	1.064927	0.606241	0.488441	0.310521	0.163424	-0.000458	-0.094759	0.042878	0.037385	0.044404	-0.022126	0.061799	0.049592	0.052949	-0.071870	
0.012970	0.025483	0.002899	0.007172	-0.005341	0.009308	-0.538491	-2.078737	3.311666	2.449226	3.853361	2.013428	-0.016938	0.874189	0.417334	-0.327306	-0.011444	0.034333	0.015106	0.021515	0.007782	0.020600	0.006256	0.008392	-6.308232	1.233692	0.756085	0.623941	0.431373	0.273899	0.000458	-0.099336	0.035554	0.029755	0.036164	-0.030060	0.052338	0.039826	0.041047	-0.083467	
0.012970	0.019989	0.003510	0.003510	-0.006867	0.008087	-0.536660	-2.085145	3.311360	2.448615	3.855802	2.012512	-0.022126	0.912947	0.442969	-0.345617	-0.016327	0.039216	0.018463	0.019989	0.008698	0.016632	0.006867	0.009918	-6.308232	1.454643	0.951705	0.806439	0.597086	0.425879	0.000458	-0.102998	0.031281	0.024567	0.028534	-0.037690	0.044709	0.031891	0.032197	-0.094148	
0.008698	0.019684	0.001678	0.006256	-0.003204	0.009918	-0.537270	-2.082093	3.308309	2.447395	3.854276	2.012207	-0.020295	0.935531	0.470741	-0.367285	-0.014191	0.041657	0.017243	0.022126	0.006256	0.014496	0.004730	0.007782	-6.311589	1.765927	1.227893	1.060960	0.828107	0.637675	0.000763	-0.105440	0.026093	0.019379	0.023651	-0.043488	0.037079	0.025483	0.024872	-0.101778	
0.009003	0.021820	0.003815	0.008698	-0.006256	0.011139	-0.538186	-2.087282	3.309224	2.449836	3.854887	2.008240	-0.021820	0.959945	0.495155	-0.390478	-0.019074	0.037079	0.018158	0.020600	0.005341	0.017548	0.005646	0.009613	-6.313725	2.222476	1.636225	1.435416	1.165331	0.947127	0.001068	-0.108186	0.023651	0.016632	0.019989	-0.046845	0.033722	0.019684	0.019379	-0.107881	
0.009003	0.024567	0.004120	0.007172	-0.005341	0.010834	-0.535134	-2.091859	3.311971	2.451362	3.852751	2.013428	-0.021515	0.972763	0.522622	-0.416114	-0.022431	0.036469	0.021820	0.019074	0.008392	0.019989	0.004120	0.009003	-6.317998	2.342107	1.768978	1.589227	1.345083	1.145495	0.001678	-0.108492	0.021210	0.012055	0.016632	-0.051423	0.021515	0.009613	0.001984	-0.121004	
0.011139	0.023957	0.004120	0.006256	-0.005951	0.012055	-0.532692	-2.093080	3.309834	2.449226	3.854276	2.016175	-0.021820	0.967269	0.552529	-0.444800	-0.022126	0.041352	0.019074	0.021210	0.009613	0.016632	0.006867	0.005341	-6.316167	2.361639	1.799802	1.634089	1.409781	1.228809	0.002289	-0.109712	0.016022	0.009003	0.012360	-0.053864	0.030060	0.013275	0.015106	-0.115206	
0.011444	0.024567	0.001373	0.006256	-0.001068	0.012055	-0.534829	-2.096132	3.309224	2.451667	3.854276	2.012818	-0.017548	0.940414	0.576944	-0.466468	-0.028534	0.044709	0.020294	0.019989	0.005646	0.014496	0.002594	0.009003	-6.317998	2.364996	1.805905	1.644465	1.429313	1.258106	0.001678	-0.110933	0.016022	0.007477	0.010834	-0.058137	0.023957	0.008698	0.009003	-0.118868	
0.014801	0.024872	0.002899	0.004425	-0.005951	0.012055	-0.540017	-2.100404	3.309529	2.452277	3.850004	2.014344	-0.009918	0.919661	0.606851	-0.493019	-0.030365	0.039826	0.015412	0.021515	0.004425	0.019989	0.002899	0.011749	-6.316472	2.364691	1.806821	1.645991	1.434501	1.266957	0.001373	-0.110933	0.013886	0.006256	0.008087	-0.059663	0.020600	0.005341	0.004425	-0.122530	
0.014191	0.023041	0.004730	0.005035	-0.003815	0.009918	-0.543069	-2.104982	3.308003	2.449226	3.850004	2.018616	-0.001373	0.902266	0.636454	-0.520180	-0.033112	0.038605	0.018769	0.020905	0.004425	0.016327	0.003815	0.008392	-6.317998	2.364080	1.807431	1.647517	1.434501	1.269703	0.001373	-0.112459	0.013275	0.004425	0.007172	-0.062104	0.018463	0.001984	0.001984	-0.127108	
0.011749	0.021820	0.003204	0.003510	-0.004730	0.006256	-0.544900	-2.114443	3.305867	2.447700	3.850309	2.025025	0.004730	0.872053	0.662089	-0.547341	-0.035554	0.050813	0.016022	0.022126	0.005341	0.017548	0.005646	0.009003	-6.316472	2.366216	1.807431	1.648737	1.437247	1.271229	0.001984	-0.112764	0.011139	0.002899	0.004730	-0.063325	0.015412	0.000458	-0.001373	-0.128939	
0.013886	0.021820	0.005035	0.005646	-0.003510	0.010834	-0.542763	-2.118410	3.307698	2.446174	3.846952	2.025940	0.016022	0.830854	0.691691	-0.578775	-0.040131	0.055695	0.016938	0.020905	0.008698	0.018463	0.006256	0.007172	-6.316167	2.364996	1.808041	1.648737	1.435416	1.271839	0.001678	-0.113680	0.010529	0.001068	0.004120	-0.064546	0.014801	-0.001373	-0.003815	-0.130770	
0.010224	0.022736	0.001984	0.006561	-0.006561	0.008087	-0.540322	-2.124514	3.305562	2.444343	3.842985	2.030823	0.030671	0.796674	0.720989	-0.609598	-0.047456	0.055390	0.020905	0.021515	0.003510	0.019074	0.005035	0.009613	-6.319829	2.366827	1.808347	1.648737	1.436942	1.271839	0.001373	-0.114290	0.008392	0.000153	0.002594	-0.065461	0.013886	-0.003510	-0.005035	-0.133211	
0.009613	0.023041	0.005341	0.006256	-0.005341	0.008087	-0.543374	-2.134890	3.301289	2.441901	3.843900	2.036927	0.043793	0.764935	0.750286	-0.639506	-0.049287	0.059052	0.016632	0.019989	0.007782	0.016632	0.003815	0.009613	-6.317082	2.364996	1.807736	1.648127	1.436332	1.271534	0.001068	-0.114595	0.008087	-0.000458	0.001678	-0.066682	0.012055	-0.004425	-0.007477	-0.134432	
0.010834	0.024262	0.002594	0.009308	-0.005646	0.011444	-0.548257	-2.144961	3.300374	2.442817	3.838712	2.042115	0.056001	0.736248	0.778668	-0.670024	-0.054475	0.070649	0.018158	0.020600	0.008392	0.016327	0.005341	0.009918	-6.315557	2.367437	1.807431	1.647517	1.436942	1.271839	0.002289	-0.114595	0.006867	-0.001068	0.001984	-0.068208	0.011139	-0.005951	-0.008392	-0.136263	
0.009308	0.024872	0.001068	0.006867	-0.006867	0.009308	-0.546120	-2.148928	3.297017	2.443732	3.834745	2.043336	0.069429	0.696880	0.808881	-0.700236	-0.059052	0.076448	0.017548	0.021515	0.005951	0.016632	0.007172	0.010224	-6.317082	2.364691	1.807736	1.649653	1.437247	1.272450	0.001373	-0.115206	0.006561	-0.003815	-0.001068	-0.070344	0.001678	-0.012360	-0.021210	-0.146029	
0.010529	0.021210	0.002594	0.006867	-0.007477	0.009613	-0.542763	-2.157778	3.296101	2.439460	3.833219	2.046082	0.083467	0.659342	0.834821	-0.727092	-0.064851	0.077668	0.017853	0.021820	0.009003	0.017243	0.004425	0.007172	-6.314946	2.365606	1.808957	1.649042	1.437247	1.272450	0.001068	-0.114595	0.003815	-0.004425	-0.001373	-0.070344	0.013275	-0.004730	-0.005035	-0.135348	
