NO_OF_SAMPLES	2603	
FREQUENCY	2400	
TIME_STAMP	2016-05-02, 16:22:01	8350.77366463
FIRST_SAMPLE	1	
DESCRIPTION	Force data in local (force plate) coordinates	
DATA_INCLUDED	Force	
FORCE_PLATE_TYPE	Amti	
FORCE_PLATE_MODEL	Unknown	
FORCE_PLATE_NAME	Plate-5	
FORCE_PLATE_CORNER_POSX_POSY_X	528.770020	
FORCE_PLATE_CORNER_POSX_POSY_Y	1761.839966	
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000	
FORCE_PLATE_CORNER_NEGX_POSY_X	67.339996	
FORCE_PLATE_CORNER_NEGX_POSY_Y	1765.119995	
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000	
FORCE_PLATE_CORNER_NEGX_NEGY_X	67.139999	
FORCE_PLATE_CORNER_NEGX_NEGY_Y	2266.310059	
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000	
FORCE_PLATE_CORNER_POSX_NEGY_X	524.739990	
FORCE_PLATE_CORNER_POSX_NEGY_Y	2264.679932	
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000	
FORCE_PLATE_LENGTH	460.000000	
FORCE_PLATE_WIDTH	510.000000	
4.812122	2.314066	-1.697615	0.577652	1.855478	0.376188	1208.876950	-284.904190	0.000000
4.880169	2.290765	-1.881036	0.594974	1.855250	0.353329	1092.427962	-266.830364	0.000000
4.904332	2.426721	-1.698776	0.681293	1.945014	0.391766	1262.960673	-343.027695	0.000000
4.834305	2.290152	-1.698518	0.646780	1.900193	0.353154	1235.090381	-326.023360	0.000000
4.719894	2.267299	-2.064763	0.594980	1.840174	0.345456	984.844973	-243.547297	0.000000
4.856991	2.222345	-1.971953	0.560469	1.795508	0.345558	1011.327441	-238.436049	0.000000
4.879617	2.268949	-1.972202	0.543183	1.795423	0.338031	1011.622408	-228.682200	0.000000
4.834370	2.313416	-1.698029	0.629567	1.825610	0.360813	1191.524469	-315.424088	0.000000
4.789414	2.289804	-1.880996	0.612239	1.855368	0.376146	1090.555732	-276.035200	0.000000
4.811949	2.312926	-1.973127	0.612220	1.885037	0.360962	1055.174194	-262.659053	0.000000
4.812262	2.311891	-1.698633	0.681311	1.930133	0.376113	1252.105956	-345.810522	0.000000
4.767078	2.425673	-1.791012	0.715873	1.930051	0.391542	1186.497347	-344.690916	0.000000
4.814075	2.449143	-1.698272	0.663984	1.930239	0.429972	1252.477964	-332.401489	0.000000
4.882395	2.426239	-1.606618	0.681269	1.945227	0.422330	1334.935271	-362.704360	0.000000
4.790459	2.426757	-1.606694	0.664035	1.885519	0.414509	1295.388084	-351.947467	0.000000
4.744174	2.403220	-1.515960	0.715854	1.930336	0.399016	1401.194373	-407.827798	0.000000
4.790799	2.448385	-1.332523	0.750398	1.945523	0.429687	1606.786025	-488.524497	0.000000
4.905441	2.426333	-1.514770	0.681265	1.945336	0.429986	1416.517506	-384.694133	0.000000
4.882552	2.402937	-1.514819	0.698553	1.945368	0.429892	1415.880363	-396.721422	0.000000
4.767791	2.403291	-1.423763	0.698535	1.945418	0.422024	1503.141375	-422.073546	0.000000
4.860408	2.517497	-0.874264	0.767587	2.005694	0.468034	2520.619548	-761.069117	0.000000
4.791624	2.402967	-1.606147	0.663971	1.930424	0.445144	1323.816857	-352.628977	0.000000
4.720648	2.357807	-1.881838	0.664128	1.825513	0.376064	1072.720556	-302.018460	0.000000
4.652389	2.290133	-2.247195	0.543140	1.795353	0.376133	883.796921	-200.290432	0.000000
4.652802	2.335247	-2.064485	0.594942	1.840321	0.391419	983.729271	-242.225565	0.000000
4.605582	2.200136	-2.430254	0.456716	1.795054	0.337808	816.383827	-151.141176	0.000000
4.603909	2.246371	-2.706355	0.474093	1.749809	0.284325	716.439768	-141.444575	0.000000
4.558357	2.269072	-2.431726	0.508644	1.750113	0.299454	796.621262	-171.253648	0.000000
4.582633	2.221748	-2.247494	0.543183	1.765447	0.345259	869.113739	-201.517637	0.000000
4.443555	2.177458	-2.798080	0.456808	1.734837	0.276362	685.305142	-131.628156	0.000000
4.626994	2.223909	-2.705615	0.439547	1.720003	0.292002	705.965794	-129.051788	0.000000
4.490784	2.107842	-3.070933	0.405008	1.675127	0.314745	605.671117	-103.981070	0.000000
4.399027	2.132847	-2.704839	0.353054	1.720138	0.314599	702.797176	-98.478272	0.000000
4.352073	2.086238	-2.980261	0.387730	1.660135	0.276181	617.153110	-101.642655	0.000000
4.396692	2.064354	-3.347019	0.335908	1.659607	0.230476	550.003015	-75.282298	0.000000
4.419037	2.041130	-3.255270	0.370559	1.600024	0.222684	547.455867	-88.339582	0.000000
4.511523	2.178857	-2.706178	0.422274	1.704986	0.261131	698.538111	-123.317866	0.000000
4.351866	2.109300	-2.889347	0.404952	1.719839	0.268547	657.205968	-110.479076	0.000000
4.282158	1.951081	-3.620509	0.214982	1.569863	0.222658	482.448682	-37.461445	0.000000
4.351151	1.994136	-3.438212	0.370536	1.614897	0.237911	521.895921	-84.184674	0.000000
4.305380	1.995980	-3.071588	0.318604	1.645041	0.245443	593.297579	-77.306868	0.000000
4.282563	2.041159	-2.614268	0.404986	1.675347	0.260525	708.175229	-123.179767	0.000000
4.191000	1.904035	-3.620828	0.249499	1.614715	0.230096	493.771746	-47.518135	0.000000
4.191835	2.017674	-3.346130	0.318669	1.570312	0.268339	520.978170	-70.716377	0.000000
4.351576	2.041831	-2.888501	0.335832	1.689983	0.260842	647.058304	-87.530154	0.000000
4.076932	1.903037	-3.438091	0.301319	1.629895	0.245112	523.039691	-65.130411	0.000000
4.190420	1.858234	-3.529430	0.266779	1.629693	0.214655	510.773504	-54.172596	0.000000
4.145691	1.925368	-3.255085	0.353153	1.659928	0.252792	562.482241	-84.440475	0.000000
4.123656	1.856092	-3.711688	0.284089	1.585038	0.268182	472.973066	-56.197420	0.000000
4.076779	1.925756	-3.621466	0.301363	1.599853	0.237542	488.301068	-61.587698	0.000000
4.100951	1.947542	-3.987614	0.284031	1.644365	0.260798	454.950623	-51.360169	0.000000
4.238731	1.922816	-3.346322	0.422247	1.719728	0.291219	566.168039	-102.815692	0.000000
4.147480	2.106876	-2.798171	0.474004	1.764926	0.314101	691.741770	-138.793240	0.000000
4.171106	2.037055	-3.071937	0.456760	1.734974	0.329453	620.731884	-121.729091	0.000000
4.238787	1.969561	-3.346458	0.387647	1.734583	0.291351	570.584743	-91.905286	0.000000
4.262262	2.175240	-2.889830	0.491292	1.779746	0.322070	676.568459	-139.411591	0.000000
4.216759	2.176547	-2.339814	0.473940	1.795218	0.344788	841.232378	-164.755252	0.000000
4.194196	2.105377	-2.706174	0.525846	1.780087	0.344713	721.531891	-162.692391	0.000000
4.172164	2.105633	-2.980340	0.456686	1.779878	0.360199	654.864548	-124.513048	0.000000
4.124075	2.038979	-3.072553	0.404902	1.734774	0.291157	619.921488	-104.801341	0.000000
4.193740	2.130292	-2.797548	0.439438	1.750031	0.329558	687.242365	-126.128502	0.000000
4.261976	2.152277	-2.431728	0.543155	1.765302	0.329425	797.920189	-187.394398	0.000000
4.215564	2.085466	-3.072332	0.387639	1.719801	0.291379	616.301085	-98.576015	0.000000
4.169568	2.108276	-3.072971	0.404908	1.734679	0.283678	620.407302	-103.873967	0.000000
4.078145	1.969337	-3.346918	0.404999	1.659985	0.283370	546.269762	-97.079786	0.000000
4.077096	2.041274	-3.163822	0.318595	1.615171	0.260507	563.656508	-74.468020	0.000000
4.100493	2.086272	-3.347345	0.335858	1.644855	0.268351	541.951448	-74.994182	0.000000
4.055067	2.039625	-3.347322	0.353107	1.674776	0.275869	550.343077	-80.713464	0.000000
4.054614	2.017778	-3.255290	0.318577	1.630065	0.268144	552.137667	-72.661678	0.000000
4.078102	2.016113	-3.530252	0.353138	1.659723	0.275929	517.870081	-76.807514	0.000000
4.076363	2.018673	-3.713734	0.266788	1.599608	0.222456	476.119502	-49.731064	0.000000
3.984732	2.018512	-3.622551	0.284060	1.599702	0.222259	487.081925	-55.753691	0.000000
4.030463	1.949476	-3.621897	0.284088	1.584841	0.222203	483.579017	-56.545090	0.000000
4.053855	2.087038	-3.256362	0.335858	1.644834	0.245269	556.482206	-77.081374	0.000000
4.122510	2.062993	-3.256382	0.387725	1.659802	0.245278	561.930847	-93.308233	0.000000
3.962883	1.971139	-3.896643	0.284078	1.584694	0.245227	448.800823	-52.326513	0.000000
3.869137	1.835112	-4.080206	0.232295	1.539575	0.176042	416.657260	-38.632181	0.000000
4.075679	2.041403	-3.897530	0.284131	1.569511	0.199545	445.977707	-51.596539	0.000000
3.893353	1.880268	-4.079698	0.232260	1.554619	0.214458	420.637624	-38.179086	0.000000
3.915143	1.950814	-3.896957	0.215021	1.509850	0.191539	429.061681	-34.813227	0.000000
3.869765	1.857387	-4.080362	0.249527	1.584385	0.191411	427.629617	-42.632193	0.000000
3.937337	1.928573	-4.079993	0.180515	1.464839	0.168643	399.039793	-25.013298	0.000000
3.891580	1.859231	-4.354541	0.163256	1.449707	0.160927	370.032593	-20.116057	0.000000
3.777359	1.814228	-4.445909	0.094068	1.464546	0.160821	364.740535	-4.550369	0.000000
3.732094	1.767430	-4.628928	0.094053	1.479384	0.168423	353.161470	-4.775525	0.000000
3.684459	1.723465	-4.537479	0.059586	1.389776	0.122262	340.087607	2.330039	0.000000
3.684496	1.723225	-4.812361	0.042313	1.389500	0.114738	320.652931	5.786952	0.000000
3.662368	1.768018	-4.812471	0.076875	1.389586	0.137711	320.476923	-1.017251	0.000000
3.708269	1.722309	-4.812140	0.059545	1.434362	0.137763	330.190867	2.198409	0.000000
3.708885	1.721210	-4.445503	0.128673	1.434851	0.168159	357.468769	-13.184283	0.000000
3.616526	1.723829	-4.812180	-0.009626	1.434287	0.130057	329.398887	16.585426	0.000000
3.616558	1.721462	-4.904446	0.094120	1.434279	0.129959	323.216570	-4.898778	0.000000
3.755863	1.903967	-4.263080	0.180445	1.494717	0.206726	387.219392	-24.154779	0.000000
3.594549	1.812497	-4.630245	0.145887	1.494271	0.160578	355.070811	-15.573824	0.000000
3.641288	1.719239	-4.537577	0.180444	1.509498	0.191062	366.078747	-24.342729	0.000000
3.664549	1.835464	-4.079708	0.163083	1.539708	0.214119	414.705524	-21.668369	0.000000
3.709848	1.858157	-4.080365	0.197644	1.569476	0.198886	422.384829	-29.909230	0.000000
3.642078	1.902779	-4.263603	0.214950	1.539565	0.221863	396.607644	-32.256207	0.000000
3.687608	1.880896	-3.988432	0.197639	1.554719	0.221817	428.174967	-30.367163	0.000000
3.551059	1.810504	-4.812377	0.145857	1.494388	0.221856	341.322136	-14.993305	0.000000
3.641488	1.788612	-4.171493	0.197671	1.539661	0.206344	405.363695	-29.937998	0.000000
3.595433	1.859140	-4.080366	0.145772	1.554531	0.198770	417.584124	-17.186857	0.000000
3.596094	1.880371	-4.355027	0.180406	1.509619	0.214157	380.994824	-23.854720	0.000000
3.502910	1.813403	-4.538663	0.111304	1.479413	0.160437	358.125453	-8.261369	0.000000
3.456447	1.630770	-4.811948	0.024998	1.374763	0.137234	315.694476	8.605931	0.000000
3.525342	1.767025	-4.996429	0.094120	1.419285	0.137582	313.539824	-4.437601	0.000000
3.502676	1.744978	-4.812989	0.059475	1.464222	0.145175	334.603153	2.403738	0.000000
3.434040	1.744572	-4.629995	0.094049	1.449519	0.152599	344.017420	-4.974031	0.000000
3.503886	1.719303	-4.812538	0.145925	1.449550	0.183308	331.595896	-15.776036	0.000000
3.273304	1.652625	-4.996327	0.059562	1.374589	0.129369	302.553220	1.549814	0.000000
3.410699	1.675363	-4.996315	0.076822	1.419325	0.129625	312.623663	-1.720130	0.000000
3.457054	1.790502	-4.629820	0.094095	1.404761	0.160331	334.564745	-4.581532	0.000000
3.433925	1.674590	-5.087799	0.094116	1.419291	0.137333	307.196280	-5.093689	0.000000
3.387534	1.676825	-4.904685	0.024931	1.434252	0.121974	321.300118	8.838914	0.000000
3.364740	1.768079	-5.088514	0.042253	1.404198	0.122118	303.635349	5.844885	0.000000
3.388156	1.745058	-5.087872	0.024960	1.404272	0.137455	303.874855	9.060871	0.000000
3.409795	1.745961	-4.905303	0.042261	1.404302	0.106756	315.338394	5.876890	0.000000
3.410861	1.698467	-4.904687	0.076812	1.419416	0.137284	318.468142	-1.559962	0.000000
3.388248	1.767828	-5.179623	0.024963	1.404175	0.137530	298.489054	9.079058	0.000000
3.272589	1.608995	-5.270671	-0.061422	1.359265	0.098916	283.936019	24.089774	0.000000
