NO_OF_SAMPLES	2700
TOT_NO_OF_CHAN	40
FREQUENCY	2400.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2014-12-18, 12:00:02	15838.71466643
FIRST_SAMPLE	2801
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Channel_01	Channel_02	Channel_03	Channel_04	Channel_05	Channel_06	Channel_07	Channel_08	Channel_09	Channel_10	Channel_11	Channel_12	Channel_13	Channel_14	Channel_15	Channel_16	Channel_17	Channel_18	Channel_19	Channel_20	Channel_21	Channel_22	Channel_23	Channel_24	Channel_25	Channel_26	Channel_27	Channel_28	Channel_29	Channel_30	Channel_31	Channel_32	Channel_33	Channel_34	Channel_35	Channel_36	Channel_37	Channel_38	Channel_39	Channel_40
CHANNEL_GAIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
-0.016938	0.025177	0.002289	0.007172	-0.004730	0.026703	0.009613	-3.690700	3.226215	-0.135653	1.877928	1.252308	0.221103	1.379568	2.532235	-1.424124	-0.720378	0.293126	0.011444	0.021820	0.010529	0.019379	0.007172	0.010529	-6.488289	2.519417	1.933776	1.765621	1.543145	1.371634	0.001068	-0.122530	-0.011749	-0.021210	-0.018769	-0.087739	-0.006561	-0.023957	-0.024262	-0.156710	
-0.017243	0.023041	0.003510	0.006867	-0.005646	0.025788	0.012665	-3.687953	3.210040	-0.129854	1.870909	1.249866	0.229648	1.387503	2.546273	-1.433280	-0.728313	0.284581	0.009918	0.017243	0.009003	0.017548	0.006867	0.007477	-6.484932	2.519722	1.933471	1.764096	1.541619	1.370718	0.001068	-0.122835	-0.010834	-0.021820	-0.018463	-0.087434	-0.007782	-0.024567	-0.026703	-0.156710	
-0.015717	0.021820	0.001373	0.004425	-0.003815	0.028840	0.017853	-3.684901	3.196002	-0.127108	1.862364	1.243152	0.236057	1.402457	2.563973	-1.437247	-0.734417	0.288243	0.009613	0.018463	0.009918	0.019989	0.005035	0.008392	-6.488594	2.520943	1.934386	1.764706	1.541924	1.371634	0.001984	-0.121920	-0.011139	-0.019989	-0.018158	-0.089265	-0.008698	-0.024872	-0.027314	-0.156405	
-0.015412	0.024872	0.001984	0.003815	-0.003815	0.028229	0.021820	-3.676356	3.183795	-0.123445	1.855955	1.242237	0.238193	1.424430	2.580148	-1.443656	-0.739605	0.289158	0.011444	0.020294	0.008698	0.018158	0.006256	0.009308	-6.486763	2.519417	1.934081	1.764401	1.541924	1.370108	0.001068	-0.122225	-0.011139	-0.020905	-0.018463	-0.088350	-0.008698	-0.025788	-0.027314	-0.157321	
-0.017243	0.024567	0.001984	0.007172	-0.004120	0.027619	0.026093	-3.672389	3.170977	-0.119783	1.848631	1.237964	0.241245	1.451591	2.593881	-1.446097	-0.746014	0.288243	0.013581	0.017853	0.007782	0.017243	0.005646	0.010224	-6.487068	2.518807	1.934081	1.764706	1.541619	1.369497	0.001068	-0.122835	-0.011444	-0.020600	-0.018463	-0.087129	-0.008087	-0.025177	-0.029145	-0.157931	
-0.015717	0.024262	0.000458	0.005951	-0.003815	0.027314	0.028229	-3.663233	3.155108	-0.114290	1.838865	1.233692	0.243687	1.478447	2.608530	-1.443351	-0.751812	0.285191	0.013275	0.020905	0.004730	0.017853	0.006561	0.009308	-6.484322	2.520333	1.934691	1.765316	1.542534	1.371023	0.001373	-0.123140	-0.010529	-0.021210	-0.019074	-0.088655	-0.009003	-0.025788	-0.028840	-0.159152	
-0.014191	0.023041	0.003510	0.005646	-0.005951	0.027314	0.027924	-3.660182	3.142901	-0.112764	1.831235	1.231251	0.251011	1.509270	2.619822	-1.448539	-0.757610	0.288243	0.009918	0.019684	0.007172	0.017548	0.004425	0.006256	-6.485237	2.517586	1.933165	1.764096	1.542229	1.370108	0.001678	-0.121920	-0.012055	-0.021210	-0.018463	-0.088045	-0.008698	-0.026093	-0.029450	-0.157321	
-0.017243	0.022126	0.002594	0.007477	-0.007172	0.027314	0.031891	-3.649806	3.129778	-0.108492	1.822080	1.225757	0.253758	1.541009	2.636606	-1.452201	-0.761273	0.292210	0.011749	0.019074	0.008087	0.016938	0.008087	0.008087	-6.484932	2.516976	1.933776	1.763790	1.541924	1.370413	0.001373	-0.122530	-0.011444	-0.021515	-0.018769	-0.088350	-0.008087	-0.026093	-0.028229	-0.158541	
-0.015717	0.024567	0.001678	0.003510	-0.003510	0.025788	0.037385	-3.642176	3.112993	-0.103304	1.817197	1.221485	0.260777	1.568780	2.650950	-1.452506	-0.769512	0.294041	0.016022	0.019379	0.006561	0.018158	0.007477	0.009613	-6.487984	2.518502	1.933165	1.763485	1.542229	1.370718	0.001068	-0.123445	-0.011444	-0.022431	-0.019074	-0.089570	-0.016938	-0.032197	-0.041352	-0.167086	
-0.016632	0.024567	0.003204	0.006867	-0.005035	0.025788	0.041657	-3.637293	3.100786	-0.098421	1.807126	1.220264	0.271763	1.595026	2.664073	-1.456779	-0.773480	0.290379	0.014496	0.019989	0.005341	0.018158	0.007477	0.009613	-6.487679	2.519112	1.932555	1.763790	1.540703	1.369192	0.001373	-0.122835	-0.013275	-0.022431	-0.020295	-0.089265	-0.005341	-0.024567	-0.023651	-0.157015	
-0.014801	0.025483	0.001068	0.006256	-0.005035	0.029145	0.041962	-3.627222	3.085832	-0.095369	1.796445	1.214771	0.281224	1.622187	2.678111	-1.457084	-0.779889	0.295567	0.012665	0.020600	0.011139	0.017548	0.005035	0.011139	-6.488289	2.519417	1.934386	1.764401	1.541619	1.370718	0.001068	-0.122835	-0.011444	-0.021515	-0.019684	-0.088350	-0.008392	-0.024567	-0.025788	-0.156100	
-0.018158	0.024262	0.002899	0.009003	-0.005341	0.028840	0.046235	-3.618982	3.069963	-0.089265	1.790341	1.213550	0.284886	1.650874	2.691234	-1.457694	-0.788128	0.300450	0.009308	0.017243	0.006867	0.020294	0.004730	0.008392	-6.489510	2.519417	1.933471	1.764401	1.542229	1.371023	0.001373	-0.122225	-0.011749	-0.021210	-0.019074	-0.088655	-0.008698	-0.025177	-0.027008	-0.156710	
-0.017853	0.024872	0.002594	0.006256	-0.003510	0.028840	0.050813	-3.610132	3.059281	-0.085908	1.782406	1.207752	0.290074	1.670100	2.703441	-1.460441	-0.790265	0.300755	0.010529	0.019989	0.006867	0.020905	0.006867	0.010529	-6.485237	2.519722	1.933471	1.765011	1.542840	1.370718	0.001068	-0.123140	-0.011444	-0.021210	-0.019074	-0.087129	-0.009308	-0.026093	-0.028229	-0.157321	
-0.018769	0.025788	0.002594	0.005035	-0.004730	0.028534	0.055085	-3.598840	3.042802	-0.081941	1.775998	1.202869	0.301366	1.689937	2.716259	-1.465019	-0.794232	0.299229	0.012665	0.022431	0.010224	0.018463	0.006867	0.008087	-6.485237	2.519112	1.934386	1.764706	1.541924	1.370718	0.000458	-0.122835	-0.012055	-0.021210	-0.019074	-0.089265	-0.008698	-0.026093	-0.027924	-0.157931	
-0.015106	0.025177	0.003815	0.006867	-0.005341	0.027314	0.060273	-3.588464	3.027543	-0.076753	1.763485	1.198291	0.311742	1.706111	2.729381	-1.469596	-0.802472	0.297704	0.009613	0.023041	0.007477	0.018463	0.007782	0.009308	-6.487679	2.490730	1.909361	1.743648	1.524529	1.357290	0.001678	-0.122225	-0.011749	-0.020600	-0.019074	-0.088655	-0.009918	-0.026703	-0.028534	-0.158236	
-0.014191	0.022431	0.002289	0.006256	-0.005646	0.027314	0.065156	-3.580835	3.010147	-0.075532	1.756466	1.194934	0.321508	1.717098	2.744030	-1.473869	-0.810101	0.300450	0.010529	0.021820	0.008087	0.020905	0.008087	0.009308	-6.486458	2.394903	1.829709	1.673762	1.467460	1.308766	0.000763	-0.122225	-0.011444	-0.021820	-0.018158	-0.089265	-0.010224	-0.026398	-0.028840	-0.158541	
-0.017548	0.021820	0.001678	0.005646	-0.005035	0.027924	0.067903	-3.566796	2.993668	-0.071565	1.748226	1.188830	0.326696	1.723201	2.762036	-1.474784	-0.813764	0.300755	0.012360	0.022126	0.003510	0.019379	0.006867	0.006561	-6.487373	2.285649	1.729610	1.580072	1.383230	1.230640	0.000763	-0.123140	-0.012055	-0.022126	-0.020600	-0.089876	-0.010529	-0.027314	-0.028840	-0.159152	
-0.017548	0.025788	0.001068	0.006256	-0.006867	0.030060	0.069123	-3.555200	2.979629	-0.067597	1.738155	1.186389	0.333104	1.732662	2.776379	-1.482414	-0.819257	0.297398	0.010834	0.021515	0.005951	0.018463	0.004425	0.007477	-6.482490	2.052186	1.530632	1.400320	1.226673	1.091173	0.001373	-0.123751	-0.012970	-0.022736	-0.020295	-0.091096	-0.010834	-0.028534	-0.030976	-0.159762	
-0.015717	0.021820	0.000763	0.007477	-0.005951	0.028534	0.077668	-3.544213	2.964675	-0.059663	1.732662	1.183642	0.340124	1.736324	2.789196	-1.488212	-0.823224	0.294041	0.016022	0.021820	0.003815	0.018158	0.004425	0.007477	-6.481269	1.751583	1.260548	1.152819	1.001755	0.885481	-0.000153	-0.125277	-0.015412	-0.024872	-0.023041	-0.093233	-0.022126	-0.036164	-0.044099	-0.169528	
-0.014801	0.023041	0.000153	0.005951	-0.008698	0.027619	0.080415	-3.529564	2.947891	-0.055085	1.721675	1.176928	0.344701	1.742428	2.804761	-1.491569	-0.829328	0.294041	0.011444	0.018158	0.009918	0.018463	0.008087	0.010834	-6.483711	1.549859	1.069505	0.961166	0.811933	0.697185	0.000458	-0.126192	-0.017853	-0.026703	-0.025177	-0.094148	-0.010224	-0.028229	-0.027924	-0.163119	
-0.016632	0.022431	0.002289	0.006867	-0.005341	0.027314	0.089265	-3.517052	2.932326	-0.048981	1.713130	1.170520	0.349279	1.742428	2.819715	-1.494621	-0.837873	0.294041	0.012970	0.019684	0.005951	0.016632	0.006867	0.010834	-6.477302	1.316396	0.855573	0.758831	0.618753	0.509499	-0.000458	-0.126192	-0.017548	-0.027619	-0.026093	-0.095979	-0.013886	-0.030976	-0.032502	-0.161593	
-0.015717	0.022736	0.002899	0.007782	-0.006256	0.027619	0.095674	-3.505150	2.918898	-0.044099	1.704280	1.164721	0.353857	1.742123	2.834363	-1.501030	-0.841230	0.286107	0.012360	0.016938	0.007172	0.017243	0.006561	0.006867	-6.473640	1.115282	0.669108	0.576638	0.442359	0.335241	0.000763	-0.129244	-0.019989	-0.029145	-0.027924	-0.097200	-0.017243	-0.033722	-0.036164	-0.165255	
-0.016938	0.024872	0.001068	0.008087	-0.003815	0.025483	0.096590	-3.492332	2.901198	-0.042878	1.696956	1.163500	0.356603	1.736324	2.848707	-1.506218	-0.845502	0.282445	0.009918	0.020294	0.008392	0.020905	0.005035	0.006256	-6.472114	0.941024	0.507668	0.418860	0.287022	0.179599	-0.000153	-0.129549	-0.020600	-0.030671	-0.029145	-0.099336	-0.019074	-0.037079	-0.038300	-0.168002	
-0.017243	0.022736	0.001984	0.007477	-0.005035	0.027924	0.102693	-3.477989	2.885939	-0.038911	1.687800	1.157397	0.360265	1.731441	2.864576	-1.510491	-0.849775	0.284276	0.009613	0.021820	0.005341	0.018769	0.005951	0.008087	-6.468452	0.815900	0.388952	0.300450	0.166171	0.056306	-0.000153	-0.130465	-0.021820	-0.032197	-0.030671	-0.100557	-0.021515	-0.037385	-0.040742	-0.169833	
-0.018158	0.024262	0.004730	0.005341	-0.006256	0.030671	0.109102	-3.459373	2.867323	-0.032502	1.677729	1.152819	0.359960	1.725338	2.875563	-1.515984	-0.854963	0.283055	0.013275	0.019684	0.006867	0.017548	0.006256	0.007172	-6.470893	0.742351	0.314794	0.222324	0.083467	-0.030671	-0.001068	-0.131991	-0.024262	-0.034333	-0.032197	-0.102693	-0.023651	-0.039216	-0.042878	-0.172274	
-0.016938	0.026398	0.004120	0.007477	-0.005341	0.026398	0.116121	-3.447471	2.853895	-0.027314	1.668574	1.147631	0.365759	1.719234	2.886244	-1.521782	-0.858015	0.274205	0.012055	0.021820	0.006561	0.018769	0.006256	0.008392	-6.466621	0.613565	0.201877	0.117952	-0.012665	-0.123445	-0.000458	-0.134127	-0.025483	-0.034943	-0.034638	-0.103304	-0.024872	-0.041352	-0.043488	-0.174411	
-0.015106	0.023346	0.003204	0.004425	-0.003204	0.028840	0.118563	-3.434348	2.837415	-0.023041	1.660029	1.141222	0.365759	1.714046	2.905165	-1.527886	-0.865339	0.269932	0.014496	0.020600	0.007477	0.015412	0.004120	0.008698	-6.435187	0.280919	-0.084382	-0.137789	-0.233005	-0.316625	0.000763	-0.134127	-0.026703	-0.037995	-0.036164	-0.106050	-0.028229	-0.044709	-0.047150	-0.177157	
-0.016327	0.024567	0.003815	0.007172	-0.003815	0.028534	0.124666	-3.419699	2.818799	-0.020295	1.650263	1.139391	0.367285	1.705196	2.919509	-1.531548	-0.869612	0.269322	0.013886	0.022126	0.009613	0.019379	0.005341	0.007782	-6.296330	0.151827	-0.202487	-0.264744	-0.366979	-0.456092	-0.001068	-0.135653	-0.027924	-0.037995	-0.037995	-0.107576	-0.029145	-0.045624	-0.048981	-0.179599	
-0.015106	0.022736	0.003204	0.005951	-0.005951	0.028534	0.126192	-3.403525	2.802319	-0.012360	1.642023	1.131456	0.366064	1.697871	2.930495	-1.538567	-0.870222	0.265965	0.012970	0.019684	0.006561	0.017548	0.007172	0.008392	-6.137026	0.176852	-0.180819	-0.256809	-0.378882	-0.486915	-0.000458	-0.134737	-0.026093	-0.037385	-0.037385	-0.108186	-0.037385	-0.052644	-0.061799	-0.189059	
-0.015412	0.020905	0.002289	0.005951	-0.006256	0.027314	0.133211	-3.386740	2.784314	-0.009918	1.633173	1.124132	0.363317	1.688411	2.943313	-1.542534	-0.877546	0.260166	0.012360	0.019074	0.005951	0.018158	0.007172	0.008392	-6.003052	0.148470	-0.189364	-0.258946	-0.381018	-0.488746	0.000153	-0.135653	-0.025177	-0.037079	-0.036469	-0.107271	-0.023957	-0.044404	-0.044404	-0.178683	
-0.017853	0.023346	0.000153	0.006867	-0.003510	0.030060	0.140230	-3.371786	2.769970	-0.001373	1.621576	1.121080	0.363622	1.677729	2.956130	-1.548333	-0.878767	0.251621	0.011749	0.019074	0.009613	0.017243	0.008087	0.010224	-5.896544	0.004730	-0.300450	-0.353857	-0.451820	-0.544594	-0.001373	-0.135042	-0.021515	-0.035248	-0.035248	-0.106050	-0.026093	-0.043793	-0.046540	-0.178683	
-0.016632	0.024567	-0.000153	0.008698	-0.003204	0.031281	0.146639	-3.355917	2.751049	0.001678	1.611810	1.118944	0.363622	1.673152	2.965286	-1.552911	-0.881514	0.251011	0.011444	0.020600	0.006867	0.018463	0.008087	0.010834	-5.783017	-0.240330	-0.508278	-0.537881	-0.608377	-0.678569	-0.001373	-0.133211	-0.017243	-0.031586	-0.032197	-0.105135	-0.026398	-0.044099	-0.047456	-0.179294	
-0.015717	0.026703	0.002594	0.005035	-0.005341	0.029450	0.152743	-3.338521	2.736095	0.005341	1.598383	1.112230	0.360876	1.662470	2.977493	-1.557183	-0.882734	0.248264	0.013886	0.019684	0.004425	0.017243	0.006561	0.011749	-5.659724	-0.397192	-0.646830	-0.676432	-0.742046	-0.808270	-0.001373	-0.131685	-0.014191	-0.028229	-0.029755	-0.100862	-0.024262	-0.043183	-0.046540	-0.178378	
-0.016327	0.026398	0.003510	0.005341	-0.005646	0.027924	0.158236	-3.320821	2.717174	0.010834	1.589227	1.107347	0.357214	1.656977	2.993057	-1.559625	-0.888533	0.242771	0.014191	0.021515	0.008087	0.017853	0.005341	0.008698	-5.521782	-0.554055	-0.786297	-0.807355	-0.866560	-0.927291	-0.000763	-0.130159	-0.012055	-0.025483	-0.027008	-0.099947	-0.022431	-0.041352	-0.045319	-0.177157	
-0.016938	0.024567	0.003510	0.007782	-0.005341	0.027619	0.157321	-3.302815	2.699474	0.012665	1.580987	1.099413	0.359960	1.649653	3.000992	-1.563592	-0.892805	0.239719	0.013886	0.021820	0.009613	0.017243	0.005341	0.007782	-5.386892	-0.715190	-0.925460	-0.939498	-0.987716	-1.044175	-0.001678	-0.128023	-0.009308	-0.022431	-0.024567	-0.097505	-0.020905	-0.039216	-0.043183	-0.174411	
-0.016022	0.022431	-0.001373	0.006256	-0.004425	0.027008	0.165866	-3.284199	2.679637	0.019074	1.571221	1.092393	0.355688	1.646906	3.012284	-1.566033	-0.891585	0.240330	0.013275	0.017548	0.007477	0.017853	0.005646	0.009308	-5.228504	-0.796979	-0.997482	-1.013047	-1.062486	-1.121080	-0.001678	-0.125887	-0.004730	-0.018158	-0.020600	-0.093843	-0.017853	-0.036164	-0.040131	-0.172274	
-0.017853	0.025177	0.002899	0.005341	-0.005035	0.026703	0.175021	-3.264363	2.663157	0.025483	1.561151	1.088731	0.352636	1.643854	3.020828	-1.569085	-0.894636	0.235752	0.013275	0.021210	0.011139	0.019989	0.004120	0.010224	-5.040818	-1.008469	-1.166552	-1.161364	-1.189441	-1.230640	-0.002594	-0.123140	0.000153	-0.013886	-0.016022	-0.089570	-0.012970	-0.032502	-0.037995	-0.169223	
-0.015412	0.023346	0.003204	0.006256	-0.004730	0.029145	0.179293	-3.248188	2.649119	0.031891	1.548333	1.082628	0.350805	1.638972	3.029984	-1.572442	-0.898909	0.232090	0.012360	0.020600	0.007782	0.018158	0.003510	0.011139	-4.899519	-1.188525	-1.328298	-1.316396	-1.329519	-1.363394	-0.001984	-0.121004	0.005951	-0.009003	-0.012055	-0.084382	-0.009613	-0.028229	-0.033722	-0.166171	
-0.015106	0.024872	0.003815	0.007172	-0.004425	0.029755	0.182650	-3.227436	2.628061	0.031586	1.541314	1.079576	0.345312	1.632258	3.039750	-1.573663	-0.903792	0.230564	0.014801	0.021210	0.013581	0.020905	0.008087	0.009918	-4.748150	-1.391775	-1.514458	-1.490959	-1.490044	-1.512322	-0.003204	-0.117037	0.010224	-0.004730	-0.008392	-0.081941	-0.012665	-0.031891	-0.042267	-0.170443	
-0.017548	0.026703	0.003204	0.008087	-0.003815	0.029755	0.193332	-3.209430	2.611887	0.040742	1.529107	1.073777	0.344396	1.631952	3.047074	-1.576104	-0.905013	0.230564	0.016938	0.023041	0.007477	0.018769	0.005035	0.007477	-4.603799	-1.635309	-1.734188	-1.699703	-1.681086	-1.692073	-0.001373	-0.114900	0.013275	-0.001373	-0.003815	-0.077058	0.002899	-0.018158	-0.021820	-0.157015	
-0.016632	0.024567	0.001984	0.005341	-0.004120	0.028229	0.197299	-3.188067	2.593576	0.047150	1.519036	1.067369	0.344091	1.629206	3.054398	-1.578241	-0.905318	0.232090	0.012970	0.020905	0.011444	0.020294	0.005646	0.009918	-4.456703	-1.902037	-1.981994	-1.933776	-1.897459	-1.897459	-0.002899	-0.112459	0.019989	0.003510	0.001678	-0.072175	0.003510	-0.016022	-0.019684	-0.152132	
-0.016327	0.023957	0.002289	0.005646	-0.007477	0.028229	0.202487	-3.168841	2.574044	0.050813	1.507744	1.060655	0.337072	1.630427	3.064469	-1.577630	-0.907149	0.229038	0.014496	0.020600	0.010834	0.017853	0.005951	0.009613	-4.306859	-2.142824	-2.209354	-2.154421	-2.107424	-2.101015	-0.002899	-0.109102	0.025788	0.009308	0.006867	-0.067292	0.006867	-0.012055	-0.016938	-0.147860	
-0.015717	0.023346	0.001373	0.007477	-0.006256	0.028840	0.206760	-3.149615	2.559396	0.056306	1.499199	1.053941	0.339208	1.629206	3.069963	-1.580377	-0.905013	0.227207	0.013581	0.017548	0.008392	0.022431	0.007172	0.009308	-4.152133	-2.335698	-2.395819	-2.345464	-2.293889	-2.286564	-0.003204	-0.104829	0.032197	0.014801	0.012055	-0.061189	0.012665	-0.007477	-0.011139	-0.143893	
-0.015106	0.025177	0.003510	0.008087	-0.005341	0.029450	0.215915	-3.128557	2.539864	0.061799	1.490349	1.048753	0.337377	1.632258	3.076371	-1.582208	-0.908675	0.230259	0.014801	0.018158	0.009308	0.018463	0.003815	0.007477	-4.017243	-2.357977	-2.429694	-2.400092	-2.366216	-2.380560	-0.003510	-0.102083	0.036469	0.021515	0.018769	-0.055390	0.018769	-0.001068	-0.006867	-0.139620	
-0.016938	0.023346	0.001678	0.005341	-0.003510	0.027924	0.221408	-3.105974	2.523079	0.064546	1.475700	1.041123	0.333104	1.631647	3.084306	-1.580682	-0.912337	0.231174	0.015106	0.019074	0.004730	0.022126	0.006256	0.008698	-3.893339	-2.602426	-2.642710	-2.593881	-2.530404	-2.530709	-0.003204	-0.098116	0.042878	0.026703	0.023651	-0.050202	0.023041	0.004120	-0.001984	-0.134737	
-0.018769	0.024262	0.001373	0.005951	-0.005035	0.028840	0.229038	-3.082780	2.504768	0.070649	1.467155	1.034104	0.330663	1.633173	3.093156	-1.578241	-0.911116	0.228428	0.014801	0.019379	0.002899	0.019074	0.004730	0.008698	-3.757839	-2.783398	-2.818494	-2.771801	-2.698863	-2.698863	-0.003510	-0.096284	0.047761	0.032502	0.028840	-0.044404	0.029450	0.009308	0.002899	-0.130159	
-0.017548	0.025788	0.005035	0.005646	-0.004425	0.030671	0.233310	-3.060807	2.486763	0.076448	1.457389	1.032273	0.325780	1.634699	3.100481	-1.581598	-0.911727	0.232090	0.015412	0.017853	0.007477	0.018463	0.006256	0.009308	-3.617456	-3.045243	-3.062638	-3.007095	-2.914626	-2.903944	-0.003815	-0.093233	0.053254	0.036469	0.033722	-0.040436	0.034943	0.013886	0.008698	-0.125277	
-0.017243	0.024872	0.006561	0.009308	-0.005646	0.030060	0.237278	-3.039750	2.468452	0.083162	1.444572	1.024338	0.321813	1.637751	3.105974	-1.582208	-0.910506	0.230259	0.014191	0.018158	0.009308	0.014801	0.006561	0.010529	-3.479820	-3.290608	-3.294881	-3.242390	-3.139544	-3.126726	-0.004730	-0.090791	0.058137	0.041352	0.038911	-0.034943	0.039826	0.019379	0.013581	-0.118868	
-0.015412	0.023957	0.002899	0.007172	-0.005341	0.028229	0.240024	-3.012589	2.448310	0.087129	1.436637	1.016098	0.320592	1.637141	3.108110	-1.581903	-0.913252	0.232090	0.012665	0.021210	0.008392	0.016938	0.004730	0.009613	-3.340658	-3.498131	-3.495079	-3.448081	-3.344930	-3.335469	-0.004120	-0.087434	0.060578	0.045319	0.042573	-0.031281	0.036469	0.017853	0.005341	-0.123140	
-0.016632	0.023041	0.000763	0.007172	-0.004425	0.029755	0.248264	-2.992447	2.431830	0.093233	1.426871	1.008774	0.316320	1.638361	3.115740	-1.580377	-0.913558	0.232395	0.012055	0.019074	0.005035	0.017853	0.003815	0.009613	-3.208514	-3.759976	-3.742275	-3.690394	-3.581445	-3.565270	-0.005341	-0.086213	0.058747	0.043793	0.042573	-0.028229	0.050202	0.029145	0.027008	-0.109102	
-0.019684	0.023651	0.001984	0.005951	-0.004120	0.026703	0.253147	-2.969253	2.409857	0.094453	1.415885	1.002670	0.309300	1.634699	3.121843	-1.580987	-0.913558	0.233005	0.014191	0.020600	0.006867	0.018463	0.005646	0.007172	-3.100175	-4.089571	-4.052033	-3.992218	-3.871977	-3.845121	-0.005341	-0.086519	0.054780	0.041047	0.040742	-0.030060	0.046845	0.028229	0.027008	-0.107271	
-0.016938	0.023957	0.001068	0.004425	-0.005341	0.028229	0.260471	-2.945754	2.390021	0.102693	1.400015	0.996567	0.303502	1.634089	3.128557	-1.578851	-0.914168	0.235752	0.010834	0.021210	0.009308	0.017548	0.007172	0.009003	-2.992142	-4.397498	-4.348363	-4.290989	-4.170748	-4.140841	-0.005646	-0.090486	0.050813	0.037079	0.037079	-0.034333	0.044099	0.026703	0.023957	-0.108186	
-0.016022	0.023041	0.004120	0.005951	-0.005646	0.028229	0.266270	-2.918593	2.374762	0.104829	1.391470	0.989548	0.301366	1.635615	3.134051	-1.579156	-0.914168	0.234531	0.013275	0.019379	0.007477	0.020294	0.007477	0.006867	-2.860914	-4.603189	-4.552224	-4.506447	-4.401465	-4.381323	-0.005646	-0.092927	0.042573	0.031281	0.032502	-0.038300	0.040436	0.022431	0.019989	-0.110933	
-0.016327	0.023346	0.001373	0.006561	-0.005951	0.029755	0.270542	-2.891737	2.356451	0.110018	1.377127	0.980392	0.295872	1.634699	3.138933	-1.579461	-0.912947	0.237583	0.013275	0.018769	0.007172	0.018158	0.006256	0.010834	-2.728466	-4.784771	-4.725872	-4.686198	-4.590677	-4.579385	-0.005951	-0.097200	0.036774	0.025177	0.026703	-0.043793	0.034943	0.017548	0.015412	-0.114900	
-0.016022	0.024872	0.001373	0.006256	-0.004425	0.028534	0.276951	-2.870375	2.334783	0.117342	1.367056	0.975814	0.285801	1.633173	3.144121	-1.574884	-0.913252	0.237278	0.012665	0.018769	0.006867	0.018463	0.004425	0.009003	-2.598764	-4.994431	-4.918440	-4.877851	-4.783856	-4.771954	-0.006256	-0.100557	0.031281	0.018158	0.019684	-0.049592	0.028229	0.012665	0.011749	-0.117952	
-0.016022	0.023651	0.002289	0.007172	-0.005646	0.028840	0.283665	-2.846265	2.316777	0.122835	1.356069	0.969711	0.280003	1.624628	3.148699	-1.579767	-0.914168	0.243076	0.013886	0.018463	0.008087	0.018769	0.009003	0.007477	-2.472419	-5.201648	-5.111620	-5.071641	-4.978866	-4.965133	-0.006867	-0.105135	0.022431	0.010834	0.012055	-0.057832	0.022736	0.007477	0.004730	-0.125887	
-0.017548	0.022431	-0.000458	0.006561	-0.003204	0.028229	0.287633	-2.820935	2.296025	0.124666	1.346609	0.962081	0.275731	1.621576	3.154803	-1.580072	-0.913863	0.245212	0.013581	0.022431	0.008392	0.021515	0.004730	0.007782	-2.355840	-5.363699	-5.266041	-5.231555	-5.144885	-5.136339	-0.006256	-0.109407	0.013581	0.001678	0.003510	-0.065461	0.014496	-0.001068	-0.002289	-0.131991	
-0.016327	0.024872	0.003204	0.007172	-0.005035	0.029755	0.291600	-2.794995	2.276799	0.130159	1.336233	0.955062	0.266575	1.619745	3.159991	-1.577935	-0.914168	0.241550	0.010224	0.022736	0.007782	0.017243	0.005951	0.007172	-2.242924	-5.434501	-5.337148	-5.313344	-5.242237	-5.247425	-0.006561	-0.114595	0.006867	-0.005035	-0.003815	-0.073701	0.006561	-0.008392	-0.009308	-0.139315	
-0.019684	0.022431	0.001984	0.006867	-0.004425	0.027924	0.297398	-2.771801	2.258488	0.137484	1.323415	0.946517	0.257420	1.616388	3.165789	-1.576715	-0.910201	0.244297	0.015106	0.021515	0.004120	0.018463	0.004425	0.007172	-2.135500	-5.542534	-5.432059	-5.407645	-5.337453	-5.342336	-0.007172	-0.118868	-0.001373	-0.012055	-0.010529	-0.080110	-0.008087	-0.022126	-0.029145	-0.155795	
-0.018769	0.021820	0.002899	0.005951	-0.002594	0.027314	0.307164	-2.746777	2.240482	0.142061	1.312428	0.938277	0.251926	1.612726	3.169757	-1.577630	-0.910201	0.249790	0.010224	0.021210	0.007477	0.020600	0.006867	0.010224	-2.036316	-5.639582	-5.518731	-5.494316	-5.426871	-5.433890	-0.006867	-0.124666	-0.009308	-0.020905	-0.018769	-0.087739	-0.002594	-0.020905	-0.018463	-0.153353	
-0.015412	0.025788	0.002594	0.005035	-0.002899	0.029755	0.311742	-2.716869	2.222782	0.145418	1.298390	0.934005	0.240940	1.608454	3.175555	-1.580682	-0.910201	0.248875	0.013886	0.021515	0.005646	0.019989	0.006561	0.009918	-1.928283	-5.663691	-5.545281	-5.529412	-5.473258	-5.486992	-0.006561	-0.127413	-0.013581	-0.025788	-0.025788	-0.095369	-0.012970	-0.028534	-0.028229	-0.159152	
