NO_OF_SAMPLES	2700
TOT_NO_OF_CHAN	40
FREQUENCY	2400.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2014-12-18, 11:58:34	15751.18278203
FIRST_SAMPLE	1991
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Channel_01	Channel_02	Channel_03	Channel_04	Channel_05	Channel_06	Channel_07	Channel_08	Channel_09	Channel_10	Channel_11	Channel_12	Channel_13	Channel_14	Channel_15	Channel_16	Channel_17	Channel_18	Channel_19	Channel_20	Channel_21	Channel_22	Channel_23	Channel_24	Channel_25	Channel_26	Channel_27	Channel_28	Channel_29	Channel_30	Channel_31	Channel_32	Channel_33	Channel_34	Channel_35	Channel_36	Channel_37	Channel_38	Channel_39	Channel_40
-0.014191	0.023041	0.001678	0.005951	-0.005341	0.026398	-0.622415	-2.690013	3.601892	-1.271839	4.117647	1.992370	-0.010834	0.112764	0.091707	-0.079805	-0.001984	0.020600	0.016632	0.021515	0.007477	0.015106	0.005341	0.009613	0.465248	-1.606622	-1.588312	-1.573968	-1.531243	-1.562982	-0.001373	-0.030671	0.190585	0.178073	0.178378	0.107271	0.184176	0.166171	0.162203	0.033417	
-0.013581	0.022736	0.001984	0.002594	-0.004730	0.026398	-0.625772	-2.700084	3.605554	-1.275807	4.118258	1.996948	-0.009613	0.109712	0.073396	-0.061494	-0.004425	0.027314	0.017853	0.018463	0.007477	0.019074	0.008087	0.010529	0.366064	-1.628290	-1.609064	-1.590143	-1.541924	-1.572747	-0.001068	-0.030365	0.190890	0.178378	0.178988	0.107881	0.183871	0.167697	0.164340	0.034028	
-0.016632	0.023346	0.003510	0.004730	-0.002899	0.026093	-0.626993	-2.708019	3.609827	-1.275807	4.124361	2.000916	-0.018463	0.099031	0.067292	-0.052033	0.002289	0.022431	0.018158	0.018463	0.008392	0.018158	0.007172	0.010834	0.261387	-1.577630	-1.569390	-1.557488	-1.516289	-1.552606	-0.000763	-0.030671	0.191501	0.178988	0.179904	0.108492	0.185092	0.167391	0.164645	0.034943	
-0.014496	0.020905	0.002594	0.005035	-0.004730	0.024262	-0.626688	-2.716564	3.611658	-1.278248	4.129244	2.010987	-0.019074	0.089265	0.064546	-0.044404	0.003815	0.016022	0.018158	0.019684	0.006256	0.016632	0.006256	0.009613	0.150912	-1.569696	-1.561151	-1.545586	-1.502556	-1.536736	-0.001678	-0.030060	0.192111	0.179904	0.180819	0.108797	0.185397	0.168002	0.165255	0.036164	
-0.015717	0.025177	0.003204	0.005646	-0.003204	0.024872	-0.625772	-2.727245	3.616235	-1.279164	4.133516	2.016480	-0.019989	0.082551	0.054170	-0.037690	0.006561	0.020294	0.013275	0.020600	0.006256	0.018463	0.005646	0.007172	0.030976	-1.527886	-1.524224	-1.512932	-1.473259	-1.510185	-0.001678	-0.029755	0.193332	0.180819	0.180819	0.109712	0.179293	0.163729	0.153353	0.028534	
-0.016632	0.025177	0.002594	0.009003	-0.001984	0.023651	-0.625162	-2.738231	3.618372	-1.280995	4.135042	2.017090	-0.018463	0.087739	0.060883	-0.042878	0.005646	0.024567	0.014191	0.021210	0.006561	0.019074	0.006561	0.010224	-0.087434	-1.509880	-1.509270	-1.495537	-1.452811	-1.487602	-0.000763	-0.029145	0.193027	0.179904	0.182650	0.111238	0.191501	0.172580	0.172274	0.038605	
-0.016632	0.022431	0.003510	0.007172	-0.003510	0.026703	-0.623331	-2.741894	3.623560	-1.280079	4.142672	2.023499	-0.012055	0.091707	0.069123	-0.049287	0.004425	0.021515	0.016022	0.019379	0.009308	0.017243	0.006561	0.007172	-0.192416	-1.519341	-1.518425	-1.500725	-1.453727	-1.483024	-0.001678	-0.030365	0.193942	0.181430	0.181430	0.110628	0.189059	0.171969	0.170138	0.039521	
-0.018769	0.023651	0.001984	0.008087	-0.001984	0.025177	-0.623331	-2.755322	3.626612	-1.281605	4.142977	2.030823	-0.015412	0.098726	0.071565	-0.056306	-0.002289	0.023651	0.017853	0.020294	0.010224	0.018463	0.001678	0.008698	-0.273594	-1.330434	-1.356680	-1.360037	-1.338369	-1.388418	-0.001678	-0.029755	0.196994	0.184176	0.184482	0.112764	0.188449	0.172580	0.170748	0.040131	
-0.016938	0.026093	0.001984	0.007782	-0.006561	0.024872	-0.620890	-2.769055	3.631189	-1.283131	4.146334	2.034791	-0.017548	0.115816	0.084382	-0.065461	-0.000763	0.023957	0.017243	0.018463	0.005341	0.018769	0.004730	0.008698	-0.328527	-1.391775	-1.395438	-1.375601	-1.330739	-1.364309	-0.001068	-0.029145	0.197299	0.185092	0.184787	0.113680	0.190585	0.173800	0.170748	0.040436	
-0.017548	0.028229	0.001373	0.005646	-0.005646	0.024872	-0.619364	-2.775769	3.633020	-1.283131	4.150301	2.047303	-0.014496	0.135348	0.087129	-0.070649	-0.001373	0.026703	0.018463	0.016632	0.005951	0.017853	0.006256	0.008392	-0.383154	-1.359426	-1.370413	-1.354849	-1.312428	-1.345083	-0.001373	-0.028534	0.199130	0.185092	0.186618	0.114595	0.191196	0.175021	0.170443	0.041962	
-0.015717	0.023651	0.001068	0.004730	-0.006867	0.028229	-0.624247	-2.784619	3.635462	-1.284962	4.152438	2.051270	-0.026093	0.146334	0.091096	-0.081941	-0.004425	0.026703	0.011749	0.018769	0.009918	0.019989	0.006256	0.010224	-0.456703	-1.387198	-1.391775	-1.371939	-1.322499	-1.350576	-0.001373	-0.028840	0.199130	0.186007	0.187228	0.115206	0.192416	0.174105	0.171969	0.041352	
-0.014496	0.022126	0.003510	0.004730	-0.008698	0.024262	-0.620584	-2.797131	3.641566	-1.283131	4.157015	2.050965	-0.023041	0.153353	0.106050	-0.091402	-0.005951	0.020905	0.016022	0.020905	0.006256	0.021515	0.006256	0.008087	-0.555886	-1.430228	-1.433280	-1.410086	-1.356680	-1.379568	-0.001678	-0.029145	0.197910	0.186313	0.187839	0.115206	0.193332	0.175937	0.171664	0.042267	
-0.014496	0.022431	0.000763	0.006867	-0.006256	0.024567	-0.616617	-2.804761	3.645228	-1.287709	4.159762	2.060121	-0.023651	0.151217	0.108186	-0.097505	-0.009918	0.023346	0.013275	0.019684	0.006561	0.019989	0.005951	0.006256	-0.661784	-1.415579	-1.427176	-1.408255	-1.361257	-1.389334	-0.001984	-0.029145	0.197604	0.186923	0.187228	0.117037	0.192721	0.176242	0.172885	0.042573	
-0.015717	0.021820	0.002289	0.006256	-0.004425	0.027619	-0.619364	-2.816358	3.646448	-1.286488	4.161898	2.065309	-0.020600	0.157931	0.111238	-0.100252	-0.007782	0.028840	0.018158	0.020600	0.005341	0.019684	0.004120	0.007782	-0.753948	-1.306325	-1.334096	-1.327993	-1.294423	-1.335317	-0.001373	-0.028534	0.200351	0.186618	0.187839	0.116732	0.193332	0.176242	0.172885	0.043183	
-0.017548	0.023651	0.000763	0.005035	-0.004425	0.027008	-0.618753	-2.830701	3.649806	-1.287404	4.165865	2.071412	-0.016632	0.165560	0.117647	-0.099031	-0.006867	0.023346	0.017853	0.019989	0.009308	0.019074	0.005951	0.009308	-0.807355	-1.255055	-1.279774	-1.269093	-1.233997	-1.274891	-0.000763	-0.028229	0.200961	0.188144	0.189059	0.117647	0.186313	0.171359	0.161288	0.036469	
-0.016022	0.022431	0.002289	0.006256	-0.004425	0.027924	-0.618143	-2.835279	3.650721	-1.291066	4.169833	2.079347	-0.026703	0.163119	0.109102	-0.092927	-0.007172	0.023651	0.018463	0.020600	0.005646	0.018769	0.005035	0.008698	-0.820172	-1.186084	-1.214465	-1.204395	-1.172351	-1.212329	-0.001373	-0.029145	0.200656	0.188449	0.189364	0.119173	0.201266	0.179599	0.180514	0.046540	
-0.016022	0.025177	0.003204	0.004730	-0.005035	0.025483	-0.619669	-2.852674	3.655299	-1.291676	4.171359	2.086977	-0.027619	0.153353	0.110018	-0.091402	-0.006256	0.019989	0.017243	0.019684	0.001984	0.018769	0.005951	0.007172	-0.812848	-1.121996	-1.152514	-1.142443	-1.110399	-1.150683	-0.000458	-0.027924	0.204318	0.191806	0.192111	0.119783	0.198215	0.180819	0.179599	0.048066	
-0.016938	0.024872	0.003510	0.005951	-0.004120	0.026703	-0.619974	-2.863050	3.655909	-1.291371	4.175326	2.094606	-0.023651	0.153353	0.107271	-0.091402	-0.005646	0.025483	0.018769	0.017853	0.004120	0.018158	0.005646	0.008392	-0.806134	-1.073777	-1.101549	-1.089952	-1.056992	-1.094835	-0.001678	-0.027314	0.206455	0.192416	0.192721	0.121614	0.199435	0.181430	0.179599	0.048981	
-0.016022	0.024567	0.002594	0.004730	-0.003510	0.024567	-0.615396	-2.874647	3.658350	-1.292592	4.175326	2.102846	-0.026398	0.154879	0.101778	-0.086519	-0.009003	0.024872	0.018769	0.015106	0.006867	0.018158	0.005646	0.008392	-0.802472	-0.996872	-1.029221	-1.020676	-0.991073	-1.030442	-0.000763	-0.027924	0.209201	0.195468	0.195468	0.124056	0.200046	0.182040	0.179599	0.049592	
-0.014191	0.023957	0.001068	0.006867	-0.004425	0.024872	-0.619364	-2.890822	3.662623	-1.290455	4.179294	2.106203	-0.022431	0.151827	0.104829	-0.082246	-0.003815	0.018769	0.013581	0.018158	0.007172	0.018158	0.005341	0.009918	-0.813458	-0.936446	-0.970626	-0.959945	-0.929427	-0.969406	-0.000458	-0.027314	0.210727	0.197299	0.197604	0.126802	0.201266	0.183871	0.181430	0.051728	
-0.014801	0.022431	0.003204	0.007782	-0.004425	0.025788	-0.615702	-2.905776	3.665370	-1.294118	4.182956	2.116274	-0.021515	0.137484	0.101167	-0.079805	-0.005951	0.017853	0.014496	0.018463	0.009003	0.020600	0.005341	0.009003	-0.836042	-0.875410	-0.910811	-0.900435	-0.870527	-0.909895	-0.001068	-0.027619	0.212558	0.199741	0.200046	0.128939	0.204318	0.186313	0.183566	0.053559	
-0.016938	0.023041	0.002899	0.007477	-0.005951	0.026093	-0.619364	-2.915541	3.665980	-1.294118	4.188144	2.128786	-0.026703	0.129549	0.092927	-0.077363	-0.003204	0.023957	0.018158	0.019989	0.005341	0.019684	0.007172	0.009003	-0.850996	-0.807355	-0.845502	-0.835431	-0.808576	-0.847028	-0.000763	-0.026703	0.214389	0.201266	0.201572	0.130159	0.206455	0.188449	0.185092	0.056001	
-0.017548	0.026093	0.001373	0.005341	-0.007172	0.025788	-0.617227	-2.933852	3.667201	-1.295338	4.186923	2.134585	-0.028229	0.141451	0.095369	-0.079194	-0.002289	0.021515	0.018158	0.025177	0.008392	0.021515	0.006867	0.004120	-0.858930	-0.769818	-0.804913	-0.792706	-0.762493	-0.797894	-0.000458	-0.026398	0.214694	0.201572	0.203098	0.131991	0.207675	0.189975	0.186923	0.057527	
-0.016938	0.025788	0.003204	0.005951	-0.004425	0.028229	-0.615091	-2.939345	3.667811	-1.293813	4.189364	2.143740	-0.030060	0.148470	0.093538	-0.077974	-0.001984	0.013275	0.018158	0.022126	0.009918	0.021210	0.009003	0.009003	-0.851606	-0.741131	-0.774395	-0.760052	-0.729229	-0.761273	-0.001678	-0.026093	0.215610	0.204013	0.205539	0.133516	0.208286	0.191501	0.189364	0.058442	
-0.016022	0.022431	-0.001678	0.004425	-0.003510	0.027008	-0.615702	-2.953689	3.670558	-1.292592	4.192111	2.150454	-0.030671	0.141146	0.097505	-0.074922	-0.002594	0.017548	0.019379	0.021820	0.009308	0.018463	0.002899	0.006561	-0.840009	-0.728008	-0.760357	-0.742962	-0.708782	-0.738689	-0.001373	-0.025483	0.216831	0.205539	0.206149	0.134737	0.203708	0.187533	0.178378	0.051728	
-0.016022	0.022736	0.000763	0.005341	-0.002594	0.026093	-0.616922	-2.966812	3.674220	-1.294118	4.192721	2.154727	-0.026093	0.134737	0.101167	-0.078584	-0.002289	0.019989	0.018463	0.017243	0.009003	0.020294	0.006256	0.006867	-0.826581	-0.706950	-0.739910	-0.724041	-0.689250	-0.719463	-0.001068	-0.025483	0.216831	0.205844	0.206760	0.135958	0.216526	0.196994	0.197604	0.064240	
-0.017853	0.024262	0.004425	0.006561	-0.002899	0.024567	-0.611734	-2.976883	3.676051	-1.295644	4.195773	2.162051	-0.027619	0.136568	0.097810	-0.075532	-0.003815	0.021210	0.017853	0.020294	0.009918	0.019074	0.004730	0.006867	-0.810101	-0.715496	-0.745403	-0.725872	-0.687114	-0.713664	-0.001068	-0.025788	0.218662	0.206149	0.208591	0.137179	0.215610	0.197299	0.195773	0.066072	
-0.015106	0.023651	0.001984	0.005646	-0.003815	0.025483	-0.614786	-2.989700	3.676661	-1.296864	4.197909	2.169070	-0.029450	0.145418	0.098421	-0.077668	-0.002289	0.015106	0.016938	0.019989	0.010529	0.016327	0.007477	0.009003	-0.797284	-0.715190	-0.744488	-0.725567	-0.687419	-0.712139	-0.001068	-0.025177	0.221103	0.208286	0.208591	0.137789	0.215610	0.196994	0.195773	0.065766	
-0.017243	0.025483	0.003204	0.003510	-0.005341	0.027924	-0.613260	-3.002213	3.679713	-1.295338	4.199130	2.175174	-0.032807	0.145418	0.101472	-0.083162	-0.003510	0.016632	0.020600	0.021820	0.009918	0.018463	0.006561	0.009308	-0.796368	-0.731365	-0.759747	-0.738689	-0.697185	-0.720989	-0.000763	-0.024872	0.221103	0.209506	0.209506	0.139620	0.215915	0.197910	0.195773	0.066377	
-0.016938	0.025483	0.002899	0.002289	-0.005341	0.027008	-0.613870	-3.009537	3.681544	-1.297780	4.201877	2.181888	-0.031891	0.141451	0.098421	-0.078584	-0.003510	0.022736	0.018769	0.026093	0.007782	0.018158	0.005646	0.009613	-0.803388	-0.731975	-0.761883	-0.742351	-0.700847	-0.724956	-0.000763	-0.026093	0.221408	0.210117	0.211032	0.139925	0.215610	0.199435	0.196384	0.067292	
-0.017853	0.025483	0.001678	0.006256	-0.004730	0.026398	-0.615091	-3.023880	3.686427	-1.296559	4.204929	2.191043	-0.032502	0.147250	0.099947	-0.077363	-0.001068	0.018158	0.020905	0.022126	0.003815	0.016938	0.004730	0.010224	-0.811627	-0.742351	-0.771954	-0.751507	-0.709697	-0.733501	-0.001373	-0.024872	0.222019	0.210727	0.211032	0.140230	0.217136	0.199435	0.197299	0.067903	
-0.019074	0.023041	0.001373	0.005951	-0.008087	0.025788	-0.611734	-3.032425	3.688563	-1.298085	4.207981	2.194705	-0.027924	0.153353	0.104524	-0.082246	-0.003510	0.012055	0.016938	0.021820	0.006867	0.017548	0.004425	0.005341	-0.818952	-0.761883	-0.789044	-0.766766	-0.724651	-0.746624	0.000763	-0.025788	0.221103	0.211032	0.211337	0.141756	0.217746	0.199741	0.198215	0.067903	
-0.017548	0.024262	0.000458	0.008392	-0.006867	0.022431	-0.609598	-3.042191	3.692836	-1.300221	4.207065	2.197452	-0.026703	0.151522	0.098726	-0.077668	-0.003204	0.017853	0.018463	0.018769	0.009918	0.019684	0.007477	0.006561	-0.829328	-0.863813	-0.879683	-0.849470	-0.793927	-0.805219	-0.000763	-0.025177	0.220493	0.209201	0.211337	0.140230	0.215915	0.200351	0.196994	0.069429	
-0.017548	0.025177	-0.000153	0.009003	-0.003815	0.024567	-0.612345	-3.051347	3.693141	-1.296864	4.209812	2.203250	-0.030671	0.146944	0.102388	-0.081025	0.000153	0.024262	0.016632	0.017853	0.003204	0.019074	0.005646	0.006867	-0.850996	-0.803693	-0.836652	-0.820783	-0.783246	-0.809796	-0.000763	-0.024872	0.221408	0.209201	0.211032	0.140230	0.216831	0.199741	0.198215	0.068818	
-0.016022	0.021820	0.002594	0.004730	-0.005951	0.027619	-0.608682	-3.061418	3.694362	-1.295033	4.213474	2.209964	-0.029755	0.147555	0.100252	-0.080110	-0.003510	0.018769	0.018158	0.018158	0.011444	0.018769	0.006561	0.008392	-0.875715	-0.800031	-0.830854	-0.813153	-0.774701	-0.800946	-0.000763	-0.024567	0.220798	0.209506	0.210727	0.139925	0.208896	0.193637	0.184787	0.060578	
-0.015106	0.027619	0.002289	0.004425	-0.005341	0.023957	-0.609903	-3.071794	3.696193	-1.297169	4.212253	2.217899	-0.034638	0.153964	0.101778	-0.080415	-0.001068	0.013886	0.017243	0.021515	0.009613	0.019989	0.004120	0.009308	-0.892195	-0.788434	-0.819257	-0.802472	-0.764630	-0.792096	-0.000763	-0.024567	0.219272	0.208896	0.210422	0.140841	0.222019	0.202182	0.203098	0.070344	
-0.015106	0.025177	0.001373	0.006561	-0.004425	0.025483	-0.610819	-3.083390	3.696498	-1.296864	4.216526	2.221561	-0.034943	0.157321	0.110018	-0.084688	-0.003204	0.016022	0.017243	0.020905	0.011139	0.017853	0.006256	0.009003	-0.914778	-0.471046	-0.545510	-0.562905	-0.571756	-0.633402	-0.000458	-0.024567	0.221408	0.209812	0.211643	0.141451	0.218967	0.202182	0.201877	0.071260	
-0.014801	0.022126	0.000458	0.006867	-0.005646	0.027619	-0.612650	-3.090105	3.698024	-1.298695	4.218967	2.225833	-0.035554	0.166781	0.117952	-0.090486	-0.008087	0.023957	0.016022	0.022126	0.009613	0.016632	0.005951	0.007782	-0.924239	-0.185397	-0.268101	-0.288853	-0.318761	-0.395666	-0.000763	-0.024567	0.222934	0.211337	0.212863	0.143282	0.218662	0.203098	0.200961	0.072175	
-0.018463	0.023041	0.001984	0.006256	-0.005646	0.023957	-0.611734	-3.101701	3.701381	-1.294423	4.219272	2.232853	-0.036774	0.196078	0.128328	-0.102693	-0.006561	0.023346	0.016022	0.019989	0.010224	0.019684	0.006867	0.010224	-0.930037	-0.413062	-0.434730	-0.397803	-0.361486	-0.383459	-0.000458	-0.024262	0.223545	0.211643	0.213169	0.142672	0.219577	0.202487	0.200961	0.070954	
-0.016632	0.023957	0.000458	0.006867	-0.005646	0.022736	-0.612955	-3.113603	3.704433	-1.294728	4.222019	2.234989	-0.036164	0.228428	0.144808	-0.117952	-0.006867	0.021210	0.017853	0.018463	0.008087	0.018463	0.005951	0.009308	-0.936446	-0.461585	-0.493019	-0.462806	-0.424048	-0.437781	-0.000763	-0.023957	0.223850	0.212863	0.214389	0.143587	0.218967	0.202487	0.200046	0.071565	
-0.016022	0.023957	0.004120	0.006867	-0.005646	0.024262	-0.611429	-3.121538	3.705653	-1.299611	4.223850	2.242008	-0.035554	0.243687	0.153353	-0.129854	-0.015717	0.028534	0.017243	0.018158	0.007172	0.020905	0.003815	0.008392	-0.946517	-0.516823	-0.547646	-0.519875	-0.478370	-0.491188	-0.000458	-0.024262	0.222629	0.212863	0.213474	0.142672	0.218967	0.203098	0.200351	0.071870	
-0.015717	0.023957	0.002899	0.006256	-0.003510	0.023651	-0.613565	-3.129473	3.705959	-1.298085	4.223545	2.247196	-0.032502	0.250401	0.168612	-0.146944	-0.018463	0.034333	0.019379	0.017853	0.008698	0.018463	0.006561	0.012055	-0.973373	-0.545510	-0.579080	-0.553750	-0.516213	-0.532082	-0.001068	-0.023651	0.223545	0.211948	0.213779	0.142367	0.219577	0.203098	0.200351	0.071260	
-0.013275	0.026093	0.001984	0.003204	-0.004730	0.023957	-0.611429	-3.140764	3.705348	-1.296559	4.226596	2.249943	-0.032502	0.288243	0.186313	-0.162203	-0.023346	0.032502	0.017853	0.018158	0.009003	0.017853	0.005341	0.006867	-1.012436	-0.617838	-0.646525	-0.616922	-0.573281	-0.586404	-0.001068	-0.024262	0.222019	0.210422	0.212558	0.142061	0.218967	0.202487	0.200046	0.069734	
-0.016938	0.026398	0.001678	0.006561	-0.003204	0.025177	-0.610208	-3.150530	3.706569	-1.298085	4.226596	2.258488	-0.042267	0.339818	0.201572	-0.174411	-0.024567	0.029450	0.019684	0.020600	0.006867	0.021210	0.007477	0.008392	-1.070726	-0.711223	-0.735027	-0.702983	-0.653239	-0.661173	-0.000153	-0.023346	0.220798	0.209201	0.210422	0.141146	0.218357	0.200961	0.199130	0.070039	
-0.017853	0.025788	0.002289	0.009003	-0.005646	0.026093	-0.612955	-3.162432	3.707790	-1.294423	4.228427	2.260014	-0.044404	0.373693	0.216831	-0.193027	-0.026703	0.034943	0.017548	0.022736	0.007477	0.018463	0.005646	0.009003	-1.164721	-0.761883	-0.790875	-0.761578	-0.715801	-0.728313	-0.000458	-0.023957	0.217746	0.207065	0.209201	0.139925	0.210117	0.194858	0.185702	0.060578	
-0.017548	0.021515	0.002899	0.008698	-0.002289	0.026093	-0.611734	-3.171588	3.710841	-1.296864	4.231174	2.266117	-0.036774	0.390173	0.234531	-0.207370	-0.030671	0.047150	0.017853	0.020905	0.004730	0.018158	0.006256	0.007172	-1.307851	-0.844282	-0.872053	-0.840620	-0.791791	-0.802472	-0.000763	-0.024262	0.214084	0.204623	0.205844	0.137789	0.218967	0.201266	0.202487	0.069429	
-0.015717	0.021820	-0.000153	0.008087	-0.005035	0.025483	-0.611429	-3.176776	3.712368	-1.295949	4.232700	2.270085	-0.040742	0.429236	0.254368	-0.221103	-0.034028	0.042573	0.018463	0.019989	0.007782	0.019684	0.005341	0.008392	-1.490959	-0.917525	-0.949569	-0.918135	-0.870527	-0.880598	-0.000153	-0.025177	0.212558	0.200656	0.203708	0.134127	0.213779	0.197604	0.197299	0.067292	
-0.013886	0.023041	0.002899	0.007477	-0.003815	0.026093	-0.612955	-3.189898	3.714504	-1.296254	4.235447	2.278325	-0.044404	0.498512	0.273899	-0.244602	-0.034028	0.037385	0.018158	0.019989	0.006867	0.019379	0.005646	0.008392	-1.690547	-0.986191	-1.020981	-0.990463	-0.945296	-0.956588	-0.001068	-0.025788	0.207065	0.198215	0.200351	0.130770	0.209201	0.194247	0.193027	0.064851	
-0.016938	0.022431	0.002594	0.007477	-0.004425	0.024567	-0.613565	-3.205158	3.713893	-1.295033	4.237278	2.282597	-0.042878	0.547036	0.298009	-0.261387	-0.037995	0.048981	0.018158	0.020600	0.009003	0.017853	0.006256	0.008698	-1.907530	-1.013657	-1.056992	-1.031662	-0.995041	-1.012436	-0.001678	-0.024872	0.202792	0.193332	0.196689	0.127108	0.206149	0.190585	0.189059	0.060883	
-0.016022	0.023346	0.001068	0.004425	-0.004425	0.022736	-0.614786	-3.208209	3.717250	-1.297169	4.237888	2.283818	-0.039216	0.610208	0.325475	-0.286717	-0.041962	0.066987	0.019379	0.021210	0.007172	0.014801	0.008392	0.007782	-2.140383	-1.022812	-1.074388	-1.050584	-1.024338	-1.046616	-0.000458	-0.024872	0.197604	0.187839	0.192111	0.122530	0.201877	0.185702	0.185702	0.056916	
-0.018463	0.024567	0.001984	0.005646	-0.004730	0.026398	-0.613565	-3.219501	3.719081	-1.294728	4.239414	2.288395	-0.038605	0.689555	0.355077	-0.309911	-0.044404	0.058442	0.016327	0.020294	0.009308	0.018769	0.007477	0.009613	-2.384527	-1.009384	-1.071641	-1.050584	-1.034714	-1.061265	-0.001068	-0.025788	0.189975	0.180819	0.186313	0.117037	0.197299	0.180819	0.179904	0.052338	
-0.014801	0.024872	0.002594	0.005341	-0.001984	0.022736	-0.613870	-3.234150	3.716640	-1.293813	4.239414	2.299077	-0.045930	0.784466	0.382849	-0.330968	-0.045930	0.048371	0.016022	0.018769	0.007172	0.018158	0.006867	0.009613	-2.614023	-0.965438	-1.038987	-1.022812	-1.018234	-1.052110	-0.000763	-0.027008	0.184176	0.175326	0.179904	0.110323	0.190585	0.175631	0.174716	0.046845	
-0.012970	0.020600	0.002289	0.006256	-0.005341	0.024872	-0.614786	-3.238117	3.717556	-1.291676	4.238194	2.299382	-0.053864	0.853132	0.408179	-0.352331	-0.046845	0.054170	0.016632	0.019379	0.004730	0.018158	0.005646	0.007477	-2.843519	-0.990768	-1.063401	-1.040208	-1.034409	-1.061875	-0.000458	-0.029145	0.175937	0.168307	0.171359	0.103609	0.183871	0.169528	0.169223	0.040742	
-0.016632	0.023346	0.001678	0.007782	-0.003510	0.025788	-0.616922	-3.250019	3.720912	-1.292287	4.239414	2.301823	-0.057832	0.905013	0.430762	-0.368505	-0.047456	0.062104	0.017548	0.018769	0.006867	0.017243	0.004425	0.007477	-3.094377	-0.965133	-1.051804	-1.034104	-1.037156	-1.067674	-0.001678	-0.031281	0.168002	0.160372	0.163729	0.097200	0.176852	0.161898	0.162203	0.034333	
