NO_OF_SAMPLES	2700
FREQUENCY	2400
TIME_STAMP	2014-12-18, 12:00:02	15838.71466643
FIRST_SAMPLE	2801
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Plate-4
FORCE_PLATE_CORNER_POSX_POSY_X	525.130005
FORCE_PLATE_CORNER_POSX_POSY_Y	1228.170044
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	67.389999
FORCE_PLATE_CORNER_NEGX_POSY_Y	1225.920044
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	68.180000
FORCE_PLATE_CORNER_NEGX_NEGY_Y	1730.329956
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	528.059998
FORCE_PLATE_CORNER_POSX_NEGY_Y	1728.300049
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	460.000000
FORCE_PLATE_WIDTH	510.000000
1.350450	1.481019	2.549135	1.003895	0.348147	0.186753	-161.835791	365.252359	0.000000	
1.285242	1.501878	3.098096	1.037904	0.333611	0.279595	-127.551725	310.962478	0.000000	
1.243328	1.406835	2.360316	1.070646	0.152444	0.249067	-89.706702	424.331249	0.000000	
1.212668	1.177192	2.358157	1.071473	0.302946	0.194573	-153.000057	429.640970	0.000000	
1.404891	1.477302	1.628730	1.000962	0.137677	0.233972	-125.406859	570.702388	0.000000	
1.350013	1.410969	3.281924	1.039120	0.378427	0.209651	-135.011435	295.141947	0.000000	
1.050555	1.458631	3.189407	1.021358	0.407901	0.232923	-143.751778	297.470791	0.000000	
1.324495	1.395328	3.284242	0.866898	0.361844	0.132385	-129.502361	242.717294	0.000000	
1.398345	1.295508	2.545439	0.950533	0.348770	0.256696	-163.197912	348.240521	0.000000	
1.352225	1.344001	2.730251	0.916496	0.317917	0.225685	-140.085141	311.279439	0.000000	
1.395100	1.323983	4.016573	0.884023	0.423177	0.232854	-122.059051	203.322409	0.000000	
1.164018	1.525033	1.630865	1.089849	0.378149	0.148110	-265.763736	623.083175	0.000000	
1.164937	1.337620	2.819613	1.176919	0.348087	0.170850	-143.241610	393.840306	0.000000	
1.099846	1.715055	3.561481	1.022906	0.225753	0.139910	-78.281356	263.313620	0.000000	
1.168463	1.623257	3.285186	0.952821	0.286647	0.186613	-104.346947	265.546345	0.000000	
1.031133	1.596276	3.374260	1.073585	0.271739	0.201908	-95.275455	294.666747	0.000000	
1.124801	1.644795	3.559577	0.987135	0.256689	0.225277	-87.342914	254.332010	0.000000	
1.463456	1.453350	2.181489	1.125059	0.409470	0.178854	-219.583236	483.165127	0.000000	
1.400566	1.542800	1.538063	1.175370	0.213330	0.171527	-181.830604	715.818008	0.000000	
1.426267	1.339875	1.627050	0.931214	0.228536	0.280528	-181.995270	532.388205	0.000000	
1.212442	1.297200	2.820478	0.968641	0.332577	0.202265	-138.489156	320.546409	0.000000	
1.237472	1.384402	3.829735	1.142728	0.333347	0.248118	-102.606976	280.116659	0.000000	
1.144547	1.363717	2.636617	1.054907	0.302576	0.202220	-135.531607	374.525030	0.000000	
1.147727	1.567312	2.087621	1.140524	0.303664	0.264321	-171.659590	509.795616	0.000000	
1.394699	1.618026	2.368241	1.056317	0.454449	0.209836	-219.929743	412.672018	0.000000	
1.421189	1.409675	1.537847	0.984653	0.318724	0.210507	-251.019017	595.964915	0.000000	
1.554778	1.552538	2.277743	0.935444	0.439036	0.171326	-225.182469	377.401799	0.000000	
1.254661	1.254969	3.648058	0.936240	0.346567	0.116650	-111.541724	239.194361	0.000000	
1.262505	1.222252	1.532130	1.035137	0.228046	0.226090	-187.910476	636.883332	0.000000	
1.053112	1.340215	2.451856	1.089337	0.211418	0.148057	-106.785257	417.338232	0.000000	
1.307867	1.571820	1.356151	0.984506	0.288278	0.218349	-258.225055	670.267739	0.000000	
1.351225	1.617182	1.449403	1.037360	0.363936	0.202593	-295.240863	662.058368	0.000000	
1.533975	1.827073	1.547047	1.004234	0.424509	0.186987	-321.327939	592.410875	0.000000	
1.420419	1.477579	2.731887	1.090441	0.348847	0.209814	-152.494583	372.470071	0.000000	
1.379108	1.270124	1.992713	0.966237	0.243440	0.272555	-155.042036	453.673481	0.000000	
1.171867	1.270066	2.083153	1.018342	0.182163	0.225961	-114.245135	458.934415	0.000000	
1.257575	1.388419	2.088086	0.985563	0.378357	0.202442	-209.860706	439.489734	0.000000	
1.394648	1.639223	2.826983	1.143651	0.439366	0.194014	-178.970525	376.036337	0.000000	
1.351800	1.755580	1.359918	1.054967	0.364004	0.202578	-314.711382	713.880389	0.000000	
1.308849	1.642649	2.091761	0.950609	0.318451	0.264617	-182.004017	416.302034	0.000000	
1.404135	1.457126	1.721121	0.914536	0.167567	0.241799	-136.042408	490.331850	0.000000	
1.284155	1.035171	2.262808	1.122313	0.228081	0.210174	-127.827550	473.212133	0.000000	
1.555852	1.360091	1.904792	1.107005	0.409956	0.194526	-253.952954	546.360109	0.000000	
1.490052	1.298481	2.363540	0.864206	0.318208	0.218172	-164.616538	338.558169	0.000000	
1.235927	1.482213	2.273230	0.951153	0.363089	0.217951	-185.638225	386.515984	0.000000	
1.285497	1.755056	2.184648	1.089970	0.288246	0.217823	-159.955013	459.923086	0.000000	
