NO_OF_SAMPLES	2630
TOT_NO_OF_CHAN	40
FREQUENCY	2400.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2014-12-18, 11:57:47	15704.37626473
FIRST_SAMPLE	2891
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Channel_01	Channel_02	Channel_03	Channel_04	Channel_05	Channel_06	Channel_07	Channel_08	Channel_09	Channel_10	Channel_11	Channel_12	Channel_13	Channel_14	Channel_15	Channel_16	Channel_17	Channel_18	Channel_19	Channel_20	Channel_21	Channel_22	Channel_23	Channel_24	Channel_25	Channel_26	Channel_27	Channel_28	Channel_29	Channel_30	Channel_31	Channel_32	Channel_33	Channel_34	Channel_35	Channel_36	Channel_37	Channel_38	Channel_39	Channel_40
-0.016022	0.024872	0.002594	0.005341	-0.004120	0.026093	-0.623026	-2.844434	3.647059	-2.456245	3.883879	1.926146	-0.012970	0.005951	0.010834	0.008698	0.016327	0.013886	0.019684	0.016327	0.009613	0.017853	0.007172	0.005646	-0.094148	0.063325	0.032807	0.045624	0.078584	0.054170	0.001068	-0.021820	0.252232	0.238804	0.241245	0.164034	0.246128	0.228122	0.224765	0.096895	
-0.019074	0.023041	0.001984	0.007477	-0.004730	0.027314	-0.623331	-2.858473	3.652552	-2.455634	3.889677	1.931945	-0.010529	0.004730	0.016022	0.009613	0.016938	0.012360	0.019989	0.017243	0.006561	0.016632	0.006867	0.004120	-0.131685	0.074617	0.040742	0.052949	0.083772	0.059358	0.001373	-0.022431	0.251316	0.240024	0.242771	0.163729	0.247654	0.229648	0.227207	0.097810	
-0.014801	0.025177	0.000458	0.006561	-0.005341	0.025483	-0.622415	-2.869764	3.654994	-2.459296	3.894255	1.941405	-0.020600	0.051118	0.044404	-0.034333	0.005341	0.016938	0.021515	0.017853	0.009613	0.018158	0.005341	0.005646	-0.155795	0.118257	0.081941	0.090486	0.114290	0.086519	0.001373	-0.020295	0.252537	0.240635	0.241856	0.163729	0.247959	0.230259	0.227817	0.098116	
-0.015717	0.025483	0.001678	0.008392	-0.006256	0.025788	-0.622110	-2.881056	3.661097	-2.464485	3.899443	1.949035	-0.041962	0.154879	0.102388	-0.099031	-0.003510	0.013275	0.023346	0.014801	0.012665	0.018463	0.009613	0.004425	-0.182956	0.131685	0.095674	0.106355	0.133211	0.105745	0.001373	-0.021515	0.253147	0.240635	0.243381	0.166781	0.248569	0.230869	0.228733	0.099641	
-0.016938	0.024262	0.002289	0.005035	-0.005951	0.024872	-0.618753	-2.894789	3.665065	-2.468452	3.905547	1.956969	-0.057527	0.193637	0.116732	-0.123140	-0.021210	0.017243	0.017853	0.016938	0.015412	0.019684	0.009613	0.005951	-0.207065	0.182040	0.141451	0.147555	0.168307	0.139315	0.002289	-0.020905	0.253452	0.240330	0.244297	0.166171	0.242466	0.224460	0.217136	0.092622	
-0.015717	0.021210	0.001373	0.008392	-0.005341	0.025177	-0.619974	-2.909438	3.671473	-2.473640	3.909819	1.962463	-0.061799	0.188144	0.154574	-0.160983	-0.024262	0.013581	0.018769	0.018463	0.012665	0.016022	0.007477	0.004120	-0.233921	0.199741	0.163119	0.172580	0.193942	0.166781	0.001678	-0.020905	0.252232	0.240024	0.243687	0.167697	0.253758	0.234226	0.236057	0.102083	
-0.017548	0.024872	0.001068	0.007172	-0.003510	0.028229	-0.616617	-2.915236	3.676661	-2.473335	3.916228	1.969787	-0.049287	0.183871	0.180209	-0.186923	-0.038300	0.005646	0.020600	0.017243	0.011139	0.019379	0.009003	0.003510	-0.261082	0.250706	0.209201	0.216526	0.233005	0.203098	0.002594	-0.019684	0.252232	0.240330	0.243381	0.165560	0.251621	0.233921	0.234226	0.104524	
-0.017853	0.029450	0.002289	0.007172	-0.003204	0.022431	-0.618753	-2.928664	3.679408	-2.473640	3.919585	1.978027	-0.059968	0.239109	0.163424	-0.169528	-0.040131	0.012360	0.014191	0.016327	0.011444	0.019684	0.005035	0.001984	-0.294652	0.280308	0.237583	0.246738	0.264439	0.235752	0.001678	-0.019684	0.254368	0.240330	0.244602	0.167086	0.251011	0.233921	0.232700	0.103304	
-0.017243	0.028534	0.001068	0.006867	-0.003204	0.023651	-0.619669	-2.942092	3.685817	-2.478828	3.925689	1.983825	-0.076753	0.280308	0.165866	-0.170138	-0.022736	0.019074	0.015412	0.015106	0.013886	0.019989	0.009308	0.004425	-0.346227	0.291295	0.249180	0.262303	0.280613	0.255283	0.001984	-0.018769	0.253452	0.241856	0.244297	0.166781	0.250401	0.233310	0.233005	0.103304	
-0.021210	0.021210	0.001678	0.006256	-0.004730	0.026703	-0.614481	-2.947585	3.692225	-2.481575	3.929351	1.990234	-0.078889	0.227207	0.155795	-0.155795	-0.027314	0.017243	0.019684	0.015412	0.012665	0.019989	0.007172	0.003204	-0.387121	0.287633	0.249180	0.263218	0.283970	0.261387	0.001984	-0.017853	0.252537	0.240940	0.244602	0.167086	0.251011	0.233005	0.231174	0.103609	
-0.018158	0.016022	0.001068	0.008087	-0.003815	0.024872	-0.610819	-2.966506	3.699855	-2.481880	3.932708	2.000305	-0.068818	0.173495	0.127718	-0.129549	-0.023041	0.009918	0.019684	0.016327	0.010834	0.018769	0.009308	0.004120	-0.426490	0.287633	0.249180	0.263523	0.283665	0.261692	0.001984	-0.018463	0.252232	0.241245	0.243992	0.167697	0.250401	0.233005	0.231174	0.102693	
-0.015106	0.019379	0.001373	0.006561	-0.005341	0.026093	-0.610208	-2.980850	3.702602	-2.486152	3.938201	2.006714	-0.043488	0.167697	0.131685	-0.131075	-0.011749	0.006867	0.019379	0.014801	0.012360	0.020600	0.008392	0.004425	-0.486610	0.268406	0.230869	0.247349	0.270237	0.251011	0.001068	-0.017853	0.252537	0.239719	0.244297	0.166476	0.250706	0.232395	0.231174	0.102083	
-0.012970	0.021210	0.001984	0.000763	-0.009918	0.026093	-0.604105	-2.991836	3.708400	-2.490730	3.943999	2.018311	-0.034028	0.171359	0.107881	-0.104829	-0.017853	0.013886	0.018463	0.014496	0.009308	0.019379	0.007172	0.002594	-0.574197	0.258335	0.218357	0.235752	0.256504	0.237583	0.002594	-0.018769	0.251316	0.239109	0.242771	0.166171	0.249790	0.232700	0.231785	0.102998	
-0.014191	0.020600	0.001373	0.000458	-0.005646	0.025788	-0.608377	-3.006485	3.710536	-2.493477	3.949188	2.026551	-0.054475	0.139315	0.090181	-0.081636	-0.011139	0.018463	0.020905	0.013275	0.006256	0.020600	0.008087	0.006867	-0.691691	0.266575	0.223850	0.238499	0.253452	0.233921	0.001984	-0.018158	0.249790	0.238193	0.241856	0.164950	0.248264	0.230869	0.230564	0.102083	
-0.017548	0.020600	0.003204	0.001373	-0.006867	0.025788	-0.606851	-3.018692	3.713588	-2.495003	3.955901	2.030213	-0.051118	0.124361	0.095064	-0.081331	-0.001373	0.013275	0.019379	0.013581	0.009308	0.019684	0.007477	0.004730	-0.834821	0.237888	0.196994	0.215000	0.232395	0.214694	0.002289	-0.017853	0.246738	0.235447	0.239719	0.162203	0.239414	0.223850	0.216526	0.092317	
-0.016022	0.025177	0.001984	0.005035	-0.004120	0.026093	-0.606851	-3.031815	3.717250	-2.498665	3.956512	2.046082	-0.040436	0.135958	0.080720	-0.071870	-0.009918	0.016632	0.017243	0.013886	0.012055	0.017548	0.006256	0.009003	-0.977035	0.271763	0.221408	0.233005	0.240024	0.218051	0.003204	-0.018158	0.243687	0.232090	0.236973	0.160677	0.250095	0.231174	0.233616	0.100862	
-0.014191	0.024262	0.000763	0.009003	-0.007782	0.026093	-0.607767	-3.056230	3.720302	-2.498055	3.963531	2.054017	-0.046540	0.151827	0.085908	-0.085298	-0.004730	0.021820	0.017853	0.016022	0.013581	0.018463	0.008392	0.005646	-1.094530	0.220493	0.178378	0.198520	0.211948	0.195773	0.001068	-0.017853	0.241550	0.230259	0.233921	0.158236	0.245518	0.227817	0.229038	0.099336	
-0.019074	0.022431	0.005341	0.011749	-0.003815	0.026093	-0.601663	-3.065690	3.728237	-2.498970	3.964752	2.051881	-0.041352	0.152132	0.105440	-0.097505	-0.006256	0.011444	0.021515	0.020600	0.015106	0.018769	0.007477	0.007782	-1.156176	0.168002	0.128328	0.150912	0.168307	0.154269	0.001068	-0.017548	0.240330	0.229038	0.231479	0.156100	0.240940	0.224765	0.225376	0.097200	
-0.022736	0.023651	0.001678	0.008698	-0.003815	0.027314	-0.601053	-3.075761	3.728237	-2.503242	3.966888	2.065003	-0.051423	0.144808	0.105440	-0.101167	-0.020600	0.008698	0.018463	0.018158	0.010834	0.018769	0.008698	0.004120	-1.181506	0.094148	0.056611	0.082246	0.104219	0.095064	0.001984	-0.018158	0.237583	0.226291	0.230564	0.153964	0.239109	0.222019	0.221408	0.094148	
-0.026093	0.029145	-0.000763	0.007782	-0.006256	0.025177	-0.607462	-3.095903	3.730983	-2.503853	3.971466	2.077516	-0.060273	0.183566	0.124666	-0.118868	-0.017243	0.014496	0.022431	0.014496	0.009308	0.017853	0.007477	0.003204	-1.181811	0.022736	-0.012665	0.012055	0.037690	0.030060	0.001678	-0.017853	0.235752	0.224765	0.228733	0.151522	0.237278	0.219883	0.219272	0.091096	
-0.018158	0.027619	-0.001068	0.009003	-0.005646	0.028840	-0.602579	-3.109941	3.737392	-2.508126	3.977569	2.089113	-0.059052	0.225681	0.137484	-0.129854	-0.014191	0.014191	0.024567	0.013581	0.009613	0.018158	0.006561	0.001678	-1.190051	0.001373	-0.040436	-0.021210	0.001068	-0.013581	0.001068	-0.018463	0.234226	0.223239	0.226902	0.150607	0.235447	0.218357	0.217441	0.088655	
-0.013886	0.024567	0.000763	0.005341	-0.006256	0.028534	-0.604715	-3.123674	3.738308	-2.511177	3.980011	2.099184	-0.071565	0.224460	0.129854	-0.126497	-0.022126	0.013886	0.020905	0.012665	0.010224	0.019074	0.007477	0.002899	-1.242237	0.008087	-0.039826	-0.023957	-0.010529	-0.029755	0.001984	-0.018769	0.233005	0.220798	0.224765	0.148165	0.233310	0.215915	0.216526	0.087129	
-0.014496	0.025483	0.003204	0.005341	-0.005035	0.023651	-0.607462	-3.141070	3.745632	-2.511177	3.983063	2.097658	-0.076753	0.217746	0.145724	-0.143282	-0.018769	0.008392	0.018463	0.012665	0.012665	0.016327	0.012055	0.004120	-1.335317	0.054170	0.000763	0.010834	0.013886	-0.013886	0.001984	-0.019989	0.231174	0.219577	0.223850	0.146029	0.231785	0.214389	0.212863	0.084077	
-0.015106	0.021515	0.001068	0.005646	-0.006256	0.021515	-0.599222	-3.157549	3.747463	-2.511788	3.986725	2.113832	-0.076753	0.231479	0.152743	-0.143893	-0.021515	0.001678	0.017243	0.014191	0.009308	0.021515	0.007782	0.004425	-1.420768	0.166171	0.101472	0.102083	0.088655	0.050813	0.001678	-0.020600	0.229038	0.218051	0.222019	0.143893	0.229343	0.213169	0.212253	0.082856	
-0.018769	0.021820	0.002594	0.005951	-0.004120	0.022736	-0.596780	-3.174639	3.750820	-2.514229	3.992828	2.130312	-0.092622	0.255894	0.145418	-0.140536	-0.022736	0.003815	0.017243	0.014496	0.009613	0.019379	0.005951	0.002899	-1.478752	0.333104	0.255589	0.247349	0.216220	0.167697	0.001068	-0.018463	0.227512	0.216220	0.220188	0.143893	0.220798	0.205539	0.198825	0.073091	
-0.014801	0.020294	0.002899	0.004730	-0.003510	0.028229	-0.598917	-3.190509	3.756008	-2.515145	3.991302	2.133974	-0.091096	0.243992	0.149691	-0.135653	-0.019684	0.000458	0.023651	0.017853	0.005035	0.019074	0.008698	0.006561	-1.502556	0.491188	0.410010	0.400549	0.361486	0.307774	0.001373	-0.018769	0.224155	0.212863	0.218967	0.142367	0.232090	0.212558	0.215610	0.081941	
-0.017243	0.023957	0.001678	0.007782	-0.005035	0.029450	-0.593729	-3.195086	3.757839	-2.516670	3.994965	2.141299	-0.084382	0.205844	0.131991	-0.123140	-0.017548	-0.003815	0.023346	0.020294	0.006867	0.016632	0.008392	0.006256	-1.498589	0.681926	0.592508	0.578470	0.528725	0.470130	0.002289	-0.019074	0.225986	0.213474	0.217441	0.141146	0.227207	0.210422	0.211643	0.081636	
-0.017548	0.025788	0.002594	0.007477	-0.003204	0.029450	-0.597696	-3.212482	3.762417	-2.520638	4.003204	2.152590	-0.086824	0.187839	0.122530	-0.114290	-0.016022	-0.003815	0.024567	0.017243	0.006256	0.017243	0.007172	0.003510	-1.489738	0.847028	0.756695	0.745098	0.689860	0.631266	0.002594	-0.019074	0.225986	0.214694	0.217746	0.141451	0.226291	0.209812	0.209506	0.080110	
-0.018158	0.025483	0.003815	0.008698	-0.002899	0.025788	-0.595865	-3.230793	3.765774	-2.522469	4.005035	2.161135	-0.081025	0.201266	0.122835	-0.111849	-0.009308	-0.002594	0.022736	0.014801	0.006256	0.016632	0.008087	0.005035	-1.466850	1.039902	0.942245	0.925765	0.861372	0.798505	0.002899	-0.017853	0.227817	0.215915	0.219272	0.140841	0.226291	0.209201	0.207980	0.079805	
-0.016327	0.022126	0.003204	0.009308	-0.003204	0.027924	-0.587320	-3.241474	3.770046	-2.520027	4.009003	2.171817	-0.082551	0.192721	0.110933	-0.099336	-0.008087	-0.006867	0.017243	0.012360	0.009308	0.016022	0.007782	0.004120	-1.448844	1.208972	1.111009	1.091173	1.023423	0.960861	0.002594	-0.018158	0.227512	0.215610	0.219577	0.141756	0.226902	0.208896	0.207980	0.079499	
-0.016327	0.020905	0.001678	0.007782	-0.004730	0.024567	-0.590372	-3.254902	3.775235	-2.526436	4.010834	2.173342	-0.084077	0.166171	0.110323	-0.098726	-0.007782	-0.011139	0.018463	0.011444	0.011444	0.017243	0.006256	0.004730	-1.439078	0.901045	0.861067	0.897383	0.898299	0.885176	0.002594	-0.017548	0.228122	0.215305	0.218967	0.141451	0.226291	0.208286	0.207370	0.078279	
-0.017853	0.019684	0.004425	0.009003	-0.004120	0.025788	-0.588846	-3.267109	3.777981	-2.527657	4.015106	2.179751	-0.076143	0.162203	0.114290	-0.101472	-0.007477	-0.011749	0.016022	0.016938	0.008392	0.018463	0.008392	0.005341	-1.436942	0.977340	0.903487	0.912337	0.885176	0.859236	0.001984	-0.017548	0.227817	0.215305	0.218662	0.141756	0.226902	0.207980	0.207065	0.077668	
-0.016938	0.023041	0.004120	0.008087	-0.004425	0.027924	-0.586099	-3.282368	3.778897	-2.528573	4.019379	2.197452	-0.088350	0.180819	0.108186	-0.098421	-0.006867	-0.011444	0.020905	0.018463	0.005341	0.019379	0.006256	0.003815	-1.414664	1.229419	1.125658	1.103990	1.039292	0.981918	0.001984	-0.016938	0.229038	0.216831	0.220188	0.142367	0.227207	0.209812	0.207980	0.079194	
-0.017548	0.023651	0.002289	0.009003	-0.001373	0.028229	-0.590066	-3.297627	3.782254	-2.531319	4.022431	2.198673	-0.105135	0.220188	0.124666	-0.112154	-0.006867	-0.014496	0.020600	0.021210	0.008087	0.019379	0.005646	0.004730	-1.342947	1.309377	1.223621	1.209583	1.151904	1.097276	0.001984	-0.016022	0.229953	0.218051	0.220798	0.144198	0.227817	0.210422	0.208591	0.079499	
-0.015412	0.024872	0.005035	0.006867	-0.002899	0.027924	-0.582742	-3.305867	3.785000	-2.528267	4.024567	2.199893	-0.120699	0.243992	0.146029	-0.133211	-0.012970	-0.016938	0.020294	0.019379	0.007782	0.019379	0.005646	0.005341	-1.311513	1.320058	1.244373	1.240406	1.195544	1.152209	0.002899	-0.014191	0.230564	0.218967	0.221408	0.144198	0.220188	0.204013	0.196384	0.071565	
-0.015412	0.024872	0.002899	0.005951	-0.004120	0.025177	-0.579385	-3.314107	3.789883	-2.528267	4.028534	2.213932	-0.136873	0.276341	0.160983	-0.150912	-0.019074	-0.026703	0.019684	0.014496	0.009308	0.022126	0.006867	0.005035	-1.277638	1.370718	1.293202	1.287099	1.239796	1.198596	0.002899	-0.014801	0.230259	0.219272	0.222934	0.145418	0.233005	0.213779	0.215305	0.082856	
-0.016938	0.022126	0.001068	0.007477	-0.002289	0.023957	-0.580301	-3.331807	3.794156	-2.530404	4.034638	2.222782	-0.145724	0.334325	0.194553	-0.183566	-0.019989	-0.033112	0.019379	0.012055	0.010834	0.016022	0.007782	0.004730	-1.244373	1.406729	1.328908	1.322499	1.278859	1.239796	0.002289	-0.015717	0.233310	0.220493	0.224460	0.146639	0.232395	0.213779	0.214389	0.084382	
-0.014191	0.020294	0.001373	0.003204	-0.008087	0.023346	-0.578164	-3.343404	3.798123	-2.533150	4.034333	2.226749	-0.158541	0.408484	0.225986	-0.218662	-0.026398	-0.036164	0.019379	0.011749	0.010529	0.019074	0.008392	0.003204	-1.231556	1.375296	1.306630	1.308766	1.273671	1.242847	0.002594	-0.014801	0.235142	0.222934	0.225376	0.148470	0.232090	0.214084	0.213779	0.084077	
-0.014191	0.021820	0.001984	0.005646	-0.008698	0.024567	-0.580606	-3.353170	3.797818	-2.533150	4.038300	2.234379	-0.187228	0.464942	0.250401	-0.245518	-0.030671	-0.042573	0.018463	0.014801	0.007477	0.015106	0.006867	0.005341	-1.243152	1.286183	1.226673	1.239185	1.217212	1.195544	0.003204	-0.014801	0.234226	0.222629	0.226902	0.148470	0.232700	0.213779	0.213474	0.084077	
-0.017853	0.025788	0.001068	0.007172	-0.005035	0.026093	-0.580301	-3.362325	3.800870	-2.534371	4.041352	2.238346	-0.205844	0.506447	0.282750	-0.275425	-0.030671	-0.053559	0.023651	0.017548	0.007782	0.016938	0.008087	0.007172	-1.283131	1.103990	1.059434	1.087816	1.085374	1.081102	0.002289	-0.014496	0.234836	0.222019	0.225986	0.147860	0.231785	0.215305	0.214084	0.084077	
-0.018463	0.023651	0.003204	0.008698	-0.003815	0.026398	-0.574807	-3.378500	3.802701	-2.534981	4.045624	2.252995	-0.215915	0.569009	0.305333	-0.303197	-0.037995	-0.052644	0.022126	0.020905	0.012055	0.019684	0.008698	0.003510	-1.372549	0.892805	0.857404	0.896162	0.908064	0.915389	0.002899	-0.013886	0.231785	0.220493	0.225681	0.147860	0.231174	0.214389	0.212253	0.084077	
-0.016327	0.027008	0.002899	0.008392	-0.005341	0.030976	-0.574807	-3.389792	3.809110	-2.533761	4.044709	2.256657	-0.222019	0.645914	0.322118	-0.320592	-0.041962	-0.053254	0.023651	0.018769	0.009918	0.017243	0.009613	0.005951	-1.517205	0.688945	0.652628	0.695659	0.714885	0.726177	0.001984	-0.014801	0.230259	0.218662	0.223239	0.145113	0.230564	0.212253	0.212558	0.083467	
-0.021210	0.021820	-0.001373	0.007477	-0.004730	0.030671	-0.576944	-3.404440	3.810636	-2.536812	4.049287	2.259098	-0.238499	0.714580	0.353246	-0.341039	-0.039216	-0.060883	0.021820	0.016632	0.008087	0.016632	0.010529	0.004730	-1.741207	0.441749	0.410925	0.461280	0.488746	0.505837	0.001678	-0.015106	0.224765	0.214389	0.220188	0.142367	0.228122	0.210727	0.209812	0.081331	
-0.021515	0.023957	0.002289	0.005951	-0.002899	0.023957	-0.572671	-3.412985	3.813993	-2.538033	4.049897	2.266117	-0.258640	0.761883	0.372778	-0.356603	-0.044709	-0.066682	0.023041	0.013581	0.008698	0.020905	0.006256	0.003204	-2.051881	0.174105	0.144808	0.198825	0.233921	0.254978	0.001373	-0.014191	0.217746	0.208896	0.213474	0.136263	0.224155	0.207675	0.206760	0.077363	
-0.020600	0.022126	0.001068	0.004120	-0.006561	0.023346	-0.571450	-3.427634	3.816739	-2.536812	4.052949	2.276799	-0.271763	0.814984	0.393225	-0.380407	-0.046540	-0.065766	0.020294	0.013275	0.010834	0.016632	0.007477	0.000763	-2.420844	0.093843	0.034943	0.065766	0.074922	0.074922	0.001984	-0.016327	0.208286	0.200351	0.206149	0.131075	0.210117	0.195773	0.190585	0.064851	
-0.016327	0.022736	-0.000763	0.004425	-0.005951	0.022736	-0.572061	-3.442893	3.819791	-2.537728	4.057221	2.282902	-0.273899	0.882429	0.424659	-0.408789	-0.048066	-0.064851	0.022431	0.013886	0.007782	0.019074	0.003815	0.004120	-2.845960	-0.079194	-0.139315	-0.110628	-0.102083	-0.106050	0.002594	-0.019074	0.196994	0.188754	0.196078	0.122225	0.214389	0.196078	0.201266	0.069123	
-0.011749	0.024262	0.001984	0.005951	-0.007172	0.026398	-0.571145	-3.453880	3.816739	-2.540475	4.059052	2.293278	-0.277562	0.944686	0.448768	-0.434730	-0.052949	-0.062104	0.020294	0.018158	0.009613	0.016632	0.009003	0.007477	-3.267720	-0.099947	-0.191501	-0.185092	-0.203098	-0.225681	0.001678	-0.024262	0.186618	0.179599	0.186007	0.113069	0.201877	0.186923	0.191196	0.063325	
-0.013886	0.023651	0.000763	0.004425	-0.006256	0.028840	-0.572366	-3.467308	3.820096	-2.537423	4.059968	2.297246	-0.288853	1.010910	0.478676	-0.461280	-0.058137	-0.067292	0.017548	0.019379	0.011444	0.020905	0.008087	0.003510	-3.665065	-0.109102	-0.219577	-0.225071	-0.258946	-0.300450	0.001984	-0.027619	0.175326	0.167697	0.175631	0.102083	0.191196	0.177768	0.180514	0.053254	
-0.017548	0.022431	-0.001678	0.005341	-0.003510	0.027619	-0.569619	-3.480736	3.822538	-2.538643	4.060273	2.304875	-0.301060	1.082017	0.512551	-0.489662	-0.060273	-0.065461	0.016632	0.019379	0.014191	0.019379	0.009003	0.003204	-4.041657	-0.105745	-0.233005	-0.250401	-0.300755	-0.352636	0.001373	-0.033722	0.161898	0.155489	0.163424	0.090181	0.179904	0.166476	0.170138	0.041352	
-0.019074	0.023041	0.001984	0.005951	-0.004425	0.027008	-0.567483	-3.490806	3.825589	-2.539864	4.059663	2.315251	-0.305943	1.163500	0.540932	-0.513161	-0.066072	-0.060578	0.018769	0.018769	0.010224	0.019684	0.004425	0.002289	-4.384375	0.025177	-0.145113	-0.186007	-0.265660	-0.340734	0.001373	-0.040131	0.148775	0.141756	0.149996	0.077363	0.168307	0.154269	0.157931	0.031586	
-0.014191	0.022126	0.001678	0.006561	-0.007172	0.027619	-0.569314	-3.505150	3.825589	-2.538643	4.064851	2.321050	-0.316625	1.233997	0.566873	-0.543679	-0.070954	-0.053864	0.020294	0.017243	0.011749	0.016632	0.006561	0.003510	-4.720989	0.220493	0.007782	-0.057527	-0.165560	-0.266575	0.001678	-0.047150	0.134737	0.129854	0.136568	0.064546	0.155795	0.140841	0.144503	0.018769	
-0.015412	0.022736	0.003204	0.007172	-0.003510	0.024872	-0.565042	-3.516136	3.829252	-2.536812	4.067292	2.325322	-0.319066	1.286793	0.597391	-0.570230	-0.076143	-0.055390	0.020294	0.012055	0.013886	0.016938	0.007477	0.005035	-5.175403	0.424659	0.169223	0.082856	-0.048676	-0.168612	0.001678	-0.055085	0.118563	0.113069	0.121920	0.050813	0.142061	0.128634	0.132601	0.005646	
-0.020600	0.023346	0.003815	0.008087	-0.003510	0.024872	-0.562600	-3.525902	3.830472	-2.539254	4.066377	2.332647	-0.319677	1.350576	0.621805	-0.590066	-0.082551	-0.050507	0.019989	0.013886	0.010834	0.016938	0.009308	0.005341	-5.518120	0.628824	0.332189	0.229343	0.078889	-0.056306	0.001068	-0.063935	0.103304	0.098421	0.108186	0.036774	0.128023	0.114900	0.118868	-0.006867	
-0.020905	0.023957	0.002289	0.005951	-0.004120	0.022126	-0.563516	-3.544213	3.828946	-2.537728	4.068208	2.341802	-0.317540	1.419852	0.652323	-0.619669	-0.088350	-0.032197	0.022736	0.016632	0.008087	0.017853	0.008087	0.004425	-5.569085	0.902876	0.575723	0.453956	0.277867	0.124056	0.001373	-0.070649	0.092622	0.087739	0.095979	0.024262	0.114900	0.102693	0.106355	-0.020905	
-0.017853	0.023041	0.003204	0.006867	-0.005341	0.026093	-0.561074	-3.557641	3.829862	-2.536507	4.071259	2.349126	-0.307469	1.474174	0.677348	-0.639506	-0.094453	-0.018463	0.021210	0.018463	0.009003	0.015412	0.007172	0.002289	-5.579156	1.136644	0.793927	0.664530	0.479286	0.318151	0.001678	-0.075837	0.084382	0.077363	0.085603	0.013275	0.096590	0.083772	0.081636	-0.040131	
