NO_OF_SAMPLES	36000	
FREQUENCY	2400	
TIME_STAMP	2016-05-02, 16:20:55	8284.06635458
FIRST_SAMPLE	1	
DESCRIPTION	Force data in local (force plate) coordinates	
DATA_INCLUDED	Force	
FORCE_PLATE_TYPE	Amti	
FORCE_PLATE_MODEL	Unknown	
FORCE_PLATE_NAME	Plate-1	
FORCE_PLATE_CORNER_POSX_POSY_X	67.180000	
FORCE_PLATE_CORNER_POSX_POSY_Y	-871.859985	
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000	
FORCE_PLATE_CORNER_NEGX_POSY_X	525.049988	
FORCE_PLATE_CORNER_NEGX_POSY_Y	-870.780029	
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000	
FORCE_PLATE_CORNER_NEGX_NEGY_X	528.380005	
FORCE_PLATE_CORNER_NEGX_NEGY_Y	-1374.380005	
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000	
FORCE_PLATE_CORNER_POSX_NEGY_X	65.650002	
FORCE_PLATE_CORNER_POSX_NEGY_Y	-1369.709961	
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000	
FORCE_PLATE_LENGTH	464.000000	
FORCE_PLATE_WIDTH	508.000000	
-0.000448	-0.019432	0.448899	0.012193	-0.159017	-0.048149	-435.705372	-62.326020	0.000000
0.067506	0.045594	1.062345	-0.085161	-0.149699	-0.061620	-256.361800	-106.480548	0.000000
-0.067238	0.003157	0.006772	0.021339	-0.129035	-0.056851	-1035.514195	-113.206455	0.000000
-0.108583	-0.039506	0.537360	-0.027077	-0.209054	-0.034797	-331.983338	-99.190111	0.000000
-0.151863	0.025620	0.180627	-0.038236	-0.119606	-0.017294	-713.314279	-189.283197	0.000000
0.068345	0.067146	0.973432	-0.095551	-0.129901	-0.044009	-288.324280	-121.939711	0.000000
0.131599	-0.000383	0.621715	0.001936	-0.079556	-0.030859	-445.555165	-62.884900	0.000000
-0.240778	-0.061728	0.887069	0.061570	-0.109230	-0.031040	-314.603201	0.031929	0.000000
-0.112784	-0.105682	-0.171405	0.011334	-0.148925	-0.061108	-1899.942998	-248.108558	0.000000
0.044485	0.002301	0.094422	-0.067444	-0.169371	-0.030221	-756.995568	-287.125730	0.000000
0.004329	0.178104	0.275423	-0.047769	-0.169412	-0.008293	-538.613175	-186.212294	0.000000
-0.308815	-0.082987	0.440198	0.021699	-0.059557	-0.061802	-548.843609	-47.812486	0.000000
-0.086583	-0.106580	0.711133	-0.017616	-0.169312	-0.008609	-316.107488	-71.922133	0.000000
-0.060852	0.244315	0.280004	0.040739	-0.159033	0.000398	-546.766150	-50.797192	0.000000
-0.194956	0.070833	0.619776	-0.105675	-0.149823	-0.057019	-360.893522	-175.891810	0.000000
0.022914	0.001561	0.361915	0.030995	-0.139113	-0.008531	-517.132525	-44.793190	0.000000
-0.216756	-0.018280	0.710785	0.021288	-0.109519	0.004345	-367.038406	-39.013543	0.000000
0.022395	-0.064914	0.616824	-0.067235	-0.079990	-0.022020	-442.713352	-131.297630	0.000000
-0.066273	-0.020275	0.708181	0.031732	-0.059541	-0.044266	-420.569474	-29.246837	0.000000
-0.194421	0.047851	1.324055	-0.065416	-0.109975	-0.053167	-233.702622	-78.504036	0.000000
0.067091	-0.021487	0.887878	0.012051	-0.109463	-0.013299	-324.425248	-40.998917	0.000000
0.087809	-0.020165	0.277311	0.041240	-0.198648	-0.021488	-496.538648	-33.035197	0.000000
0.024745	0.154795	0.973687	-0.056210	-0.079959	-0.053029	-324.373530	-95.130822	0.000000
-0.086403	0.091459	0.007316	-0.037957	-0.149332	-0.039101	-976.502153	-284.603004	0.000000
-0.112228	-0.171250	0.441584	-0.066214	-0.169330	-0.074522	-421.036371	-152.902325	0.000000
0.086517	-0.152908	0.710995	0.021881	-0.139149	-0.021931	-351.012206	-33.248765	0.000000
-0.130729	0.090003	0.271443	0.079906	-0.049339	-0.022083	-723.425423	20.720921	0.000000
-0.172308	0.068528	0.798486	0.021413	-0.069731	-0.004633	-375.204060	-39.173533	0.000000
-0.127940	0.025002	1.239075	-0.036490	-0.129762	-0.017818	-235.457785	-63.907872	0.000000
0.020280	-0.086548	0.973693	0.032645	-0.099284	-0.061878	-309.739673	-20.996835	0.000000
0.065458	0.022972	0.449832	0.051282	-0.119028	-0.039492	-487.975501	-16.132291	0.000000
-0.217804	-0.106110	1.060840	0.012190	-0.109590	-0.009062	-276.558543	-33.637125	0.000000
-0.000334	-0.064819	0.710745	0.051211	-0.089303	-0.022141	-394.306171	-9.259279	0.000000
0.045830	-0.086155	0.707858	-0.106410	-0.159833	-0.004127	-331.089062	-156.111542	0.000000
0.024115	0.045483	1.063635	-0.036370	-0.129614	-0.039715	-268.980696	-72.100721	0.000000
-0.020412	0.046493	0.445611	-0.066876	-0.139611	-0.039335	-460.557674	-164.156407	0.000000
-0.062583	0.089556	0.973831	-0.027206	-0.079903	-0.022243	-321.670969	-71.344934	0.000000
-0.106737	0.003758	0.359667	-0.057660	-0.179459	0.000469	-455.196787	-168.310094	0.000000
-0.044573	0.003193	0.358667	-0.017261	-0.149185	-0.065741	-501.559034	-112.265277	0.000000
0.156639	0.131559	1.332395	0.003521	-0.129422	-0.039851	-229.644324	-39.429640	0.000000
-0.173080	0.025762	1.241590	0.023059	-0.139328	-0.039874	-227.947559	-26.639452	0.000000
-0.062651	0.090296	0.182412	-0.048356	-0.119696	0.000365	-717.610410	-212.272763	0.000000
0.065363	0.023172	0.531377	-0.056631	-0.099680	-0.065947	-465.045647	-135.926826	0.000000
0.131929	-0.044741	1.145108	-0.056365	-0.050123	-0.040010	-310.220831	-79.090115	0.000000
-0.062548	0.045815	0.883776	-0.066881	-0.090067	-0.013321	-336.779236	-106.850294	0.000000
-0.086875	0.069794	0.451162	0.012466	-0.178929	-0.056900	-405.520098	-66.373147	0.000000
0.065114	-0.065149	1.063399	0.032626	-0.109276	-0.048661	-284.509210	-20.409282	0.000000
-0.043205	0.046174	0.273207	0.040915	-0.119127	-0.026195	-616.852065	-38.091503	0.000000
0.152550	-0.044823	0.965447	-0.095716	-0.030329	-0.066380	-367.835416	-119.292748	0.000000
0.000164	-0.020244	0.621167	-0.017495	-0.109516	-0.039580	-409.711082	-81.892887	0.000000
-0.045011	-0.151662	0.531338	0.001720	-0.109430	-0.021954	-448.996892	-62.319470	0.000000
-0.085683	0.025018	0.891387	0.032237	-0.159102	-0.026388	-278.782768	-26.290242	0.000000
-0.023313	-0.129099	0.266164	-0.057368	-0.139486	-0.039271	-592.573033	-183.968905	0.000000
-0.130016	0.070634	0.272186	-0.056828	-0.189250	-0.052314	-501.173041	-194.458762	0.000000
0.150548	-0.152723	0.270915	0.002078	-0.168905	-0.047993	-552.862919	-86.765317	0.000000
-0.110590	-0.129425	0.614176	-0.047443	-0.059981	-0.035362	-458.813189	-108.584627	0.000000
-0.021897	-0.041385	0.002348	-0.077744	-0.129652	-0.025920	-1051.647237	-383.219532	0.000000
-0.019553	-0.085772	1.149315	-0.066270	-0.149768	-0.008853	-239.165416	-84.312905	0.000000
0.000200	0.023592	0.360038	0.031222	-0.109222	-0.030666	-558.709377	-45.856931	0.000000
-0.108218	0.091548	0.539557	0.032070	-0.158984	-0.048225	-386.875289	-39.203448	0.000000
-0.019136	0.155331	0.716177	0.051466	-0.109231	-0.026455	-373.068798	-17.451343	0.000000
-0.128134	0.067608	1.328270	0.051852	-0.059702	-0.009372	-264.529721	-9.319904	0.000000
0.022616	-0.085169	0.538032	-0.017522	-0.208999	-0.017159	-337.844511	-86.367454	0.000000
-0.065745	-0.041647	0.627292	0.100473	-0.128832	-0.017604	-384.833937	39.035992	0.000000
-0.149725	0.047433	0.975634	-0.036932	-0.139678	-0.013239	-273.768956	-77.229104	0.000000
-0.263216	0.005929	0.093747	-0.017810	-0.159175	-0.056803	-752.525408	-178.400526	0.000000
-0.087831	-0.040595	0.352524	-0.096499	-0.119832	-0.052574	-544.588238	-221.943388	0.000000
0.023494	0.155609	0.800558	-0.026349	-0.119476	-0.074850	-338.641116	-83.380021	0.000000
-0.196855	-0.016708	0.715752	0.042434	-0.198743	-0.052627	-283.139093	-19.236593	0.000000
-0.025401	-0.129138	-0.528082	-0.039005	-0.109363	-0.043376	2378.349361	566.847643	0.000000
-0.107111	0.046493	0.614897	-0.126240	-0.070413	-0.030830	-447.917113	-196.833774	0.000000
0.045768	0.110026	0.973147	-0.017108	-0.049913	-0.044358	-347.701703	-64.439212	0.000000
0.090450	0.023099	1.064241	-0.066006	-0.159628	-0.026355	-249.714437	-92.234055	0.000000
-0.061464	0.178318	0.627044	-0.017652	-0.139479	-0.017438	-374.319745	-89.901672	0.000000
-0.066028	-0.174740	1.757944	-0.035769	-0.030276	-0.044893	-226.007527	-44.394022	0.000000
-0.089594	-0.040827	0.090295	-0.018036	-0.099422	-0.061384	-907.081305	-175.958075	0.000000
-0.107810	0.112438	0.357172	-0.018111	-0.079700	-0.035147	-595.893931	-119.988875	0.000000
-0.195660	-0.040313	1.059491	-0.026878	-0.099804	-0.031078	-284.362887	-63.116266	0.000000
-0.065442	-0.087652	0.967643	0.021243	0.009864	-0.005000	-390.713898	-29.641697	0.000000
-0.067979	-0.085292	0.446417	0.061254	-0.109011	-0.052796	-495.619544	1.735633	0.000000
-0.044581	-0.064403	0.439477	-0.037889	-0.049935	-0.035288	-575.062997	-123.387116	0.000000
-0.129595	-0.018534	1.067067	0.042277	-0.159102	-0.022100	-243.206376	-14.947969	0.000000
-0.021113	-0.020609	1.148093	-0.016730	-0.079783	-0.044378	-285.734677	-53.310107	0.000000
-0.199741	-0.128193	0.351079	0.001696	-0.059630	-0.052907	-623.888967	-79.122436	0.000000
-0.108873	-0.041109	0.704424	-0.076606	-0.090005	-0.039673	-391.766578	-130.351853	0.000000
0.024192	-0.042041	1.504962	-0.035568	-0.169483	-0.035415	-183.986016	-53.038825	0.000000
-0.024520	-0.217501	1.227920	-0.104628	-0.090084	-0.083987	-264.799832	-100.945214	0.000000
0.067013	0.177749	0.982269	0.023776	-0.168903	-0.092423	-257.320761	-35.633088	0.000000
0.021280	-0.020788	0.443178	-0.017852	-0.079623	-0.043992	-538.827133	-100.114463	0.000000
-0.107944	0.089806	0.975599	0.051824	-0.059535	-0.040016	-335.093662	-12.070913	0.000000
0.110848	-0.109404	1.149831	-0.046528	-0.139651	-0.013283	-249.360768	-70.557921	0.000000
0.041759	-0.175370	0.526505	-0.028073	-0.049874	-0.026526	-522.706414	-95.165060	0.000000
