NO_OF_FRAMES	304																																																																																																		
NO_OF_CAMERAS	11																																																																																																		
NO_OF_MARKERS	50																																																																																																		
FREQUENCY	240																																																																																																		
NO_OF_ANALOG	0																																																																																																		
ANALOG_FREQUENCY	0																																																																																																		
DESCRIPTION	--																																																																																																		
TIME_STAMP	2016-05-03, 10:50:21	5618.84339059																																																																																																	
DATA_INCLUDED	3D																																																																																																		
MARKER_NAMES	R_AC	L_AC	HEAD	STERN	C7	L_IC	R_IC	L_ASIS	R_ASIS	L_GT	R_GT	L_PSIS	R_PSIS	SACRAL	L_LAT_KNEE	L_MED_KNEE	R_LAT_KNEE	R_MED_KNEE	L_LAT_ANK	L_MED_ANK	R_LAT_ANK	R_MED_ANK	L_THIGH_PROX_POST	L_THIGH_PROX_ANT	L_THIGH_DIST_ANT	L_THIGH_DIST_POST	R_THIGH_PROX_POST	R_THIGH_PROX_ANT	R_THIGH_DIST_ANT	R_THIGH_DIST_POST	L_SHANK_PROX_POST	L_SHANK_PROX_ANT	L_SHANK_DIST_ANT	L_SHANK_DIST_POST	R_SHANK_PROX_POST	R_SHANK_PROX_ANT	R_SHANK_DIST_ANT	R_SHANK_DIST_POST	L_HEEL_LAT	L_HEEL_SUP	L_HEEL_MED	R_HEEL_LAT	R_HEEL_SUP	R_HEEL_MED	L_1ST_MET	L_5TH_MET	L_TOE	R_1ST_MET	R_5TH_MET	R_TOE																																																	
459.368	-916.238	1494.517	67.865	-929.042	1518.464	278.880	-806.992	1805.875	263.151	-821.689	1464.750	267.911	-962.657	1553.292	103.392	-935.328	1058.148	444.656	-938.069	1082.434	146.026	-858.624	1007.596	418.500	-873.492	999.286	84.175	-923.455	925.011	458.713	-978.826	942.599	216.391	-1071.510	1019.524	322.752	-1067.452	1033.566	270.186	-1082.472	1005.346	137.385	-740.576	563.022	275.081	-731.500	575.249	411.892	-1121.349	554.729	287.005	-1097.111	546.607	145.291	-587.973	136.309	224.789	-593.155	135.991	342.764	-1333.349	143.303	247.756	-1295.428	154.305	104.648	-887.629	773.039	107.299	-823.677	794.849	120.924	-795.547	725.804	117.374	-856.272	705.995	446.472	-1053.652	792.238	455.193	-990.505	769.878	441.919	-1019.698	702.207	429.706	-1082.740	724.795	144.505	-711.870	517.772	158.853	-681.435	549.611	164.518	-658.472	505.090	148.595	-691.924	467.561	388.253	-1259.478	440.385	413.257	-1196.006	421.954	399.195	-1216.354	351.575	376.126	-1280.087	367.192	143.294	-608.856	40.696	178.638	-634.949	56.697	210.117	-609.121	30.925	309.906	-1411.303	114.623	275.340	-1408.638	141.723	244.513	-1394.128	108.725	249.201	-417.716	145.253	142.472	-423.832	137.358	228.394	-375.853	179.977	275.672	-1179.325	42.297	380.328	-1227.758	39.586	331.271	-1139.944	41.871
458.721	-910.247	1493.942	67.158	-923.405	1517.520	278.217	-801.266	1805.319	262.402	-815.788	1464.008	267.249	-956.621	1552.659	103.295	-930.190	1057.075	444.345	-932.398	1082.005	145.813	-852.212	1007.071	418.155	-867.338	998.657	83.989	-917.372	924.184	457.726	-972.966	941.910	216.046	-1065.033	1018.798	322.294	-1060.469	1032.618	269.827	-1076.431	1004.684	137.148	-735.937	561.334	275.098	-726.503	573.836	411.447	-1115.955	554.485	286.824	-1091.350	545.893	146.072	-585.511	133.784	225.562	-590.375	133.710	342.924	-1331.949	144.847	247.815	-1293.107	155.376	104.800	-882.392	771.906	107.066	-818.008	793.623	120.604	-789.920	724.600	117.510	-850.957	704.801	445.947	-1047.892	791.690	454.910	-984.792	769.500	441.460	-1014.052	701.725	429.382	-1077.107	724.526	144.542	-707.471	515.998	158.806	-676.892	547.553	164.594	-654.130	502.876	148.736	-687.697	465.671	388.145	-1254.766	441.188	413.075	-1191.501	422.088	398.786	-1212.641	351.937	376.077	-1276.100	368.198	144.369	-606.912	38.313	179.854	-632.807	54.367	211.324	-606.916	28.707	310.046	-1410.145	117.058	275.446	-1404.852	143.165	244.536	-1392.766	110.934	249.219	-414.811	142.218	142.684	-421.341	134.133	228.137	-372.818	176.921	275.727	-1179.149	42.258	380.350	-1227.525	39.703	331.260	-1139.718	41.774
458.092	-904.147	1493.297	66.459	-917.615	1516.930	277.607	-795.607	1804.712	261.726	-809.762	1463.299	266.615	-950.517	1552.034	102.729	-923.225	1056.346	443.977	-926.350	1081.230	145.571	-845.925	1006.470	417.742	-861.114	998.059	83.708	-910.966	923.496	458.299	-967.029	941.350	215.727	-1058.770	1018.052	322.060	-1055.087	1032.057	269.504	-1069.974	1003.951	137.551	-731.745	559.182	275.212	-721.573	572.387	411.275	-1110.232	553.942	286.452	-1085.316	545.430	146.782	-583.265	131.179	226.228	-587.861	131.265	343.011	-1330.307	146.534	247.970	-1291.775	156.862	104.735	-876.294	771.072	106.749	-812.472	792.237	120.273	-784.536	723.223	117.551	-845.609	703.719	445.505	-1042.068	791.352	454.451	-979.046	768.958	441.108	-1008.206	701.372	428.824	-1071.299	724.174	144.698	-703.253	513.836	158.619	-672.377	545.660	164.594	-649.897	500.571	148.894	-683.692	463.681	387.969	-1249.962	442.057	412.704	-1186.779	422.272	398.615	-1208.754	352.311	376.018	-1272.022	369.018	145.304	-605.113	35.928	180.815	-630.751	52.248	212.374	-604.999	26.331	308.012	-1410.604	118.915	274.247	-1400.092	143.514	244.525	-1391.299	113.413	249.381	-412.170	138.941	142.920	-419.086	130.616	228.082	-370.142	173.483	275.651	-1178.946	42.190	380.401	-1227.353	39.856	331.167	-1139.490	41.592
457.408	-897.993	1492.744	65.861	-911.736	1516.332	276.924	-789.893	1804.214	261.128	-803.925	1462.741	265.978	-944.606	1551.414	102.346	-917.118	1055.646	443.496	-919.651	1080.490	145.176	-839.369	1006.010	416.319	-853.713	998.124	83.582	-904.718	922.704	457.959	-961.036	940.625	215.466	-1052.434	1017.307	321.589	-1048.367	1031.178	269.154	-1063.714	1003.188	137.499	-727.239	557.416	275.240	-716.855	570.524	410.926	-1104.255	553.477	285.373	-1081.247	544.065	147.416	-581.151	128.707	227.178	-585.596	128.926	343.066	-1328.640	148.240	248.083	-1290.704	158.644	103.679	-869.841	769.178	106.477	-807.055	790.732	118.499	-777.969	722.533	117.881	-840.685	702.328	444.961	-1036.146	791.030	454.153	-973.171	768.651	440.833	-1002.410	700.943	428.276	-1065.410	723.836	144.758	-699.153	511.749	158.679	-668.093	543.323	164.636	-645.784	498.344	149.180	-679.995	461.299	387.802	-1244.819	442.951	412.989	-1181.895	422.302	398.481	-1204.671	352.725	375.799	-1267.833	370.346	145.636	-604.299	35.628	181.479	-629.352	52.028	212.572	-604.240	25.722	308.062	-1409.016	121.745	275.707	-1402.233	149.037	244.496	-1389.849	116.112	249.950	-409.750	134.918	143.324	-416.913	127.238	228.337	-367.405	169.344	275.645	-1178.751	42.019	380.410	-1227.096	40.037	331.149	-1139.322	41.466
456.774	-891.935	1492.337	65.128	-906.015	1515.646	276.212	-783.982	1803.675	260.409	-798.069	1462.197	265.295	-938.845	1550.767	101.967	-910.640	1054.755	443.208	-914.287	1080.207	144.698	-832.720	1005.474	416.790	-848.305	997.168	83.374	-898.306	922.050	457.669	-954.880	940.396	215.158	-1045.777	1016.617	321.277	-1042.418	1030.509	268.863	-1057.192	1002.462	137.698	-722.768	555.583	275.384	-712.936	568.302	410.694	-1098.391	552.917	285.067	-1075.124	543.901	148.091	-579.111	127.554	227.518	-583.118	127.543	343.177	-1326.615	149.996	248.162	-1288.153	159.812	103.824	-864.572	768.167	106.151	-801.661	789.086	118.311	-772.932	720.742	118.049	-835.740	701.020	444.353	-1030.221	790.679	453.873	-967.263	768.140	440.560	-996.333	700.386	427.952	-1059.334	723.278	144.947	-694.845	509.922	159.014	-663.709	541.094	165.041	-641.742	496.123	149.302	-675.949	459.327	387.540	-1239.613	443.825	412.680	-1177.000	422.691	398.423	-1200.508	353.227	375.664	-1263.475	371.564	145.942	-604.112	36.284	181.965	-628.419	53.005	212.805	-604.172	26.169	308.072	-1407.329	124.088	275.876	-1399.037	151.359	244.488	-1388.411	118.962	250.392	-407.457	131.197	143.907	-414.637	123.576	228.806	-364.359	164.831	275.677	-1178.570	41.969	380.460	-1226.892	40.262	331.209	-1139.146	41.345
456.169	-885.883	1491.914	64.401	-900.318	1515.018	275.491	-778.305	1803.254	259.648	-792.072	1461.745	264.573	-932.747	1550.297	101.753	-904.793	1054.631	442.702	-906.845	1079.822	144.220	-825.999	1005.043	415.976	-841.157	996.917	83.209	-891.860	921.169	457.392	-948.807	939.774	214.781	-1038.991	1015.875	320.784	-1035.358	1029.900	268.374	-1050.599	1001.875	137.833	-718.348	553.968	274.262	-710.609	565.387	410.612	-1092.085	552.483	285.383	-1066.433	542.522	147.807	-576.501	126.550	227.295	-581.223	126.136	343.201	-1324.532	151.806	248.234	-1285.473	161.073	104.097	-859.208	766.864	105.837	-796.273	787.320	118.038	-768.021	718.863	118.387	-831.026	699.480	443.904	-1024.176	790.330	453.487	-961.136	767.809	440.223	-990.211	699.912	427.433	-1053.190	722.625	145.140	-690.777	507.981	159.475	-659.503	538.949	165.343	-637.752	494.046	149.492	-672.084	457.338	387.425	-1234.384	444.675	412.699	-1171.807	422.770	398.272	-1196.295	353.630	375.591	-1258.856	372.728	145.458	-602.943	35.119	181.212	-626.836	52.491	212.462	-603.574	25.556	307.801	-1405.986	127.039	274.411	-1394.482	152.181	244.364	-1386.568	121.691	250.911	-405.721	127.545	144.407	-412.393	119.986	230.047	-362.373	160.412	275.675	-1178.371	41.839	380.538	-1226.682	40.446	331.194	-1138.996	41.256
455.469	-879.678	1491.511	63.810	-894.461	1514.463	274.873	-772.546	1802.881	258.907	-786.081	1461.431	263.962	-926.781	1549.755	101.201	-898.144	1053.804	442.360	-900.940	1079.090	143.790	-819.240	1004.548	415.643	-834.496	996.564	83.042	-885.301	920.277	457.108	-942.680	939.422	214.436	-1032.417	1015.400	320.486	-1030.151	1029.487	267.952	-1044.169	1001.388	137.977	-713.982	552.423	274.314	-707.118	563.702	410.271	-1085.823	552.078	285.172	-1060.168	542.026	146.932	-574.198	124.672	226.784	-579.624	124.248	343.277	-1322.461	153.735	248.390	-1282.742	162.469	104.326	-853.745	765.462	105.519	-790.917	785.461	117.942	-763.313	716.703	118.789	-826.393	697.991	443.315	-1017.987	789.809	453.030	-954.944	767.498	439.986	-984.012	699.721	426.953	-1046.998	722.263	145.410	-686.692	506.262	159.832	-655.291	537.242	165.931	-633.939	491.845	149.714	-668.348	455.460	387.261	-1228.953	445.827	412.436	-1166.668	422.877	398.138	-1191.886	354.351	375.559	-1254.308	373.600	145.019	-601.894	34.219	180.628	-625.440	52.196	212.184	-603.104	25.437	307.562	-1404.164	130.322	274.936	-1394.736	156.966	244.658	-1385.591	124.767	251.700	-404.122	124.269	145.108	-410.406	116.594	230.865	-360.360	156.793	275.621	-1178.110	41.795	380.563	-1226.423	40.683	331.141	-1138.825	41.173
454.741	-873.547	1491.145	63.073	-888.704	1514.001	274.138	-766.670	1802.450	258.094	-780.109	1461.014	263.280	-920.966	1549.240	100.825	-891.550	1053.178	442.081	-895.180	1079.032	143.371	-812.285	1003.988	415.012	-827.781	996.432	82.982	-878.951	919.294	456.650	-936.539	938.992	214.062	-1025.787	1014.870	319.902	-1022.924	1028.939	267.587	-1037.317	1000.953	138.171	-709.881	550.948	274.668	-703.686	561.608	410.210	-1079.408	551.547	285.090	-1053.675	541.395	146.508	-572.143	123.110	226.500	-577.322	122.157	343.219	-1320.332	155.785	248.381	-1281.441	164.652	104.663	-848.631	764.197	105.372	-785.670	783.411	117.790	-758.602	714.563	119.072	-821.846	696.481	442.777	-1011.681	789.318	452.442	-948.786	767.280	439.554	-977.733	699.261	426.439	-1040.531	721.937	145.545	-682.872	504.559	160.281	-651.449	535.309	166.323	-630.320	489.850	149.710	-664.732	453.818	386.971	-1223.230	446.583	412.199	-1161.451	423.287	398.031	-1187.362	354.829	375.296	-1249.613	375.110	144.694	-600.973	33.485	179.930	-623.786	52.331	211.935	-602.612	25.461	307.239	-1402.149	133.543	274.416	-1393.010	160.425	244.419	-1383.753	127.834	252.439	-402.507	120.784	145.829	-408.260	113.254	231.712	-358.246	152.833	275.619	-1177.809	41.733	380.636	-1226.167	40.926	331.091	-1138.648	41.079
453.973	-867.418	1490.815	62.330	-883.098	1513.483	273.398	-760.790	1802.049	257.391	-774.057	1460.633	262.614	-915.594	1548.718	100.598	-885.362	1052.478	441.615	-888.039	1078.783	143.045	-805.355	1003.464	414.727	-821.077	996.075	82.807	-872.325	918.457	456.384	-930.124	938.795	213.598	-1018.719	1014.447	319.394	-1016.846	1028.446	266.969	-1030.499	1000.499	138.239	-706.074	549.402	274.791	-700.333	559.953	410.181	-1072.775	551.035	285.144	-1046.522	540.490	145.930	-569.931	121.851	226.475	-575.516	120.167	343.202	-1317.909	157.926	248.407	-1275.929	164.733	105.036	-843.068	763.056	104.964	-780.243	781.431	117.743	-753.963	712.308	119.268	-817.234	695.015	442.249	-1005.311	788.866	452.378	-942.326	766.884	439.320	-971.027	699.078	425.946	-1034.155	721.526	145.497	-679.231	503.142	160.536	-647.668	533.543	166.452	-626.708	488.137	149.762	-661.289	452.238	386.894	-1217.509	447.526	412.457	-1155.718	423.536	398.005	-1182.662	355.201	375.069	-1244.611	376.585	144.295	-599.994	32.423	178.641	-622.029	52.467	210.365	-602.349	24.747	306.808	-1400.269	136.920	274.178	-1390.458	163.719	244.069	-1381.034	131.106	253.215	-400.952	117.059	146.424	-406.394	109.976	232.799	-356.329	148.700	275.564	-1177.505	41.703	380.579	-1225.863	41.377	331.067	-1138.521	41.017
453.275	-861.342	1490.589	61.626	-877.153	1513.078	272.574	-755.013	1801.611	256.667	-768.155	1460.277	261.940	-909.917	1548.207	99.989	-877.987	1051.726	441.132	-880.990	1078.409	142.805	-798.372	1002.805	414.582	-814.284	995.589	82.824	-865.674	917.558	455.811	-923.707	938.223	213.178	-1012.061	1013.865	318.797	-1009.976	1028.090	266.501	-1023.745	1000.192	138.177	-701.918	548.534	274.829	-696.905	558.551	410.125	-1066.164	550.640	285.355	-1038.965	539.578	145.983	-567.782	119.768	226.669	-574.032	119.038	343.224	-1315.521	159.995	248.178	-1275.559	167.417	105.210	-837.919	761.744	104.674	-774.843	779.472	117.684	-749.361	709.982	119.478	-812.706	693.503	441.656	-998.842	788.568	451.984	-935.851	766.545	438.992	-964.350	698.502	425.504	-1027.562	721.033	145.631	-675.533	501.699	160.715	-643.951	532.068	166.807	-623.252	486.354	149.756	-657.911	450.766	386.682	-1211.546	448.550	412.085	-1150.404	423.910	397.965	-1177.828	355.832	374.965	-1239.500	377.606	144.170	-599.198	31.812	178.479	-620.680	52.380	210.253	-601.772	24.511	306.441	-1397.776	140.396	273.757	-1387.427	167.197	243.886	-1379.153	134.506	253.809	-399.579	114.109	146.970	-404.741	107.190	233.522	-354.619	145.509	275.476	-1177.129	41.670	380.564	-1225.580	41.827	331.026	-1138.380	40.925
