NO_OF_SAMPLES	2850
TOT_NO_OF_CHAN	40
FREQUENCY	2400.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2014-12-18, 11:52:38	15394.98746532
FIRST_SAMPLE	3461
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Channel_01	Channel_02	Channel_03	Channel_04	Channel_05	Channel_06	Channel_07	Channel_08	Channel_09	Channel_10	Channel_11	Channel_12	Channel_13	Channel_14	Channel_15	Channel_16	Channel_17	Channel_18	Channel_19	Channel_20	Channel_21	Channel_22	Channel_23	Channel_24	Channel_25	Channel_26	Channel_27	Channel_28	Channel_29	Channel_30	Channel_31	Channel_32	Channel_33	Channel_34	Channel_35	Channel_36	Channel_37	Channel_38	Channel_39	Channel_40
CHANNEL_GAIN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
-0.023346	0.021820	0.004425	0.006256	-0.005951	0.028840	-0.411841	-2.474861	3.483787	1.761349	4.516823	2.501106	-0.082551	0.124666	0.089265	-0.042573	0.013886	-0.020600	0.022126	0.016327	0.012970	0.017548	0.007172	0.001678	-5.250477	3.450217	2.985428	2.797742	2.573739	2.396734	0.004730	-0.082856	0.071870	0.061189	0.065156	-0.011444	0.073701	0.056611	0.056916	-0.071565	
-0.023651	0.022126	0.001984	0.005951	-0.004730	0.027619	-0.412451	-2.486152	3.481041	1.761349	4.515908	2.505989	-0.095674	0.151827	0.105745	-0.059358	0.014801	-0.025483	0.021820	0.012055	0.011444	0.017853	0.006867	0.003510	-5.100938	3.446861	2.996719	2.813916	2.591745	2.419623	0.004730	-0.079805	0.076448	0.064851	0.068513	-0.008698	0.076448	0.057832	0.057527	-0.070649	
-0.024262	0.020294	0.001373	0.006867	-0.006561	0.021820	-0.411231	-2.495308	3.480125	1.763790	4.514076	2.506599	-0.104219	0.191501	0.125887	-0.069734	0.014496	-0.014191	0.020905	0.011444	0.011139	0.016938	0.007477	0.004730	-4.916609	3.441672	3.009232	2.830701	2.614633	2.445869	0.004730	-0.077668	0.080720	0.068818	0.071870	-0.005035	0.079499	0.060578	0.059358	-0.067292	
-0.021515	0.020905	0.001068	0.007172	-0.005646	0.021820	-0.409400	-2.498360	3.478904	1.762570	4.511940	2.510872	-0.122530	0.234226	0.146334	-0.083467	0.011444	-0.017853	0.018463	0.014191	0.012055	0.019074	0.008087	0.004425	-4.749065	3.436484	3.018692	2.846570	2.636301	2.470893	0.004730	-0.074922	0.086519	0.075837	0.076753	-0.001373	0.083772	0.064851	0.062715	-0.065461	
-0.023346	0.023651	0.003510	0.005035	-0.004425	0.026093	-0.408179	-2.507820	3.481651	1.761959	4.511024	2.510872	-0.136873	0.286107	0.177768	-0.102998	0.011444	-0.034028	0.023651	0.017548	0.012055	0.022736	0.009613	0.003204	-4.636454	3.435264	3.028458	2.858778	2.651560	2.491035	0.003815	-0.073396	0.092012	0.079499	0.082551	0.003815	0.088655	0.069734	0.066682	-0.061494	
-0.024567	0.024567	0.003204	0.007782	-0.007477	0.029145	-0.402075	-2.513924	3.479210	1.765316	4.512550	2.518502	-0.142672	0.342260	0.203708	-0.118257	0.011749	-0.043488	0.020600	0.021515	0.008698	0.019379	0.007172	0.007477	-4.562295	3.434348	3.034256	2.867323	2.664683	2.505379	0.004425	-0.068513	0.096590	0.083772	0.087434	0.009613	0.092927	0.074006	0.071260	-0.056916	
-0.025788	0.023957	0.002899	0.008698	-0.003204	0.030060	-0.402075	-2.521553	3.479210	1.764096	4.513161	2.523995	-0.153048	0.401465	0.230564	-0.135653	0.010224	-0.030671	0.019379	0.019989	0.007782	0.019379	0.008698	0.004120	-4.543679	3.434958	3.035172	2.870375	2.669261	2.513314	0.005341	-0.066987	0.099947	0.088350	0.091402	0.013275	0.098116	0.077974	0.075227	-0.052644	
-0.025177	0.024262	0.003510	0.007172	-0.002289	0.027924	-0.402380	-2.525521	3.480430	1.765621	4.509499	2.523690	-0.161898	0.460365	0.255589	-0.149081	0.015106	-0.035248	0.019074	0.016938	0.010529	0.020600	0.008392	0.006561	-4.566567	3.436179	3.035477	2.869764	2.668650	2.513314	0.005035	-0.064546	0.102083	0.090486	0.094148	0.016632	0.092622	0.077363	0.067597	-0.058137	
-0.030365	0.023651	0.002594	0.010834	-0.003815	0.025177	-0.399023	-2.528878	3.481956	1.770199	4.506447	2.528267	-0.174716	0.512245	0.276951	-0.161288	0.014496	-0.049287	0.017853	0.014496	0.008087	0.017853	0.006256	0.006867	-4.665751	3.422446	3.016251	2.851148	2.650034	2.495918	0.004425	-0.063020	0.101472	0.091402	0.095064	0.018769	0.108186	0.086519	0.087739	-0.044099	
-0.027924	0.020600	0.001984	0.008698	-0.005951	0.025177	-0.397498	-2.537728	3.484398	1.769284	4.508888	2.534066	-0.182956	0.555581	0.296483	-0.173800	0.016022	-0.057221	0.018769	0.014801	0.013581	0.019989	0.008698	0.006256	-4.869001	3.262837	2.864881	2.713817	2.533150	2.391852	0.004425	-0.063020	0.101167	0.091402	0.094759	0.018769	0.105745	0.088045	0.087434	-0.042267	
