NO_OF_SAMPLES	2890
TOT_NO_OF_CHAN	40
FREQUENCY	2400.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2014-12-18, 11:51:43	15339.78718448
FIRST_SAMPLE	3121
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Channel_01	Channel_02	Channel_03	Channel_04	Channel_05	Channel_06	Channel_07	Channel_08	Channel_09	Channel_10	Channel_11	Channel_12	Channel_13	Channel_14	Channel_15	Channel_16	Channel_17	Channel_18	Channel_19	Channel_20	Channel_21	Channel_22	Channel_23	Channel_24	Channel_25	Channel_26	Channel_27	Channel_28	Channel_29	Channel_30	Channel_31	Channel_32	Channel_33	Channel_34	Channel_35	Channel_36	Channel_37	Channel_38	Channel_39	Channel_40
-0.026703	0.019989	0.005035	0.007172	-0.006256	0.026703	-0.093843	-2.574960	3.229877	1.124743	1.379568	0.812238	-0.014496	0.063630	0.038605	-0.009308	0.000458	0.020600	0.020600	0.019379	0.006867	0.018463	0.005341	0.009003	5.797666	-0.832380	-0.469825	-0.471351	-0.467994	-0.496071	-0.000458	-0.020600	0.201266	0.189364	0.189364	0.118563	0.193027	0.175937	0.171054	0.043183	
-0.027924	0.021210	0.005341	0.005951	-0.003204	0.029145	-0.092622	-2.581979	3.232013	1.125353	1.378958	0.808881	-0.014496	0.054780	0.041657	-0.011139	0.000153	0.019989	0.019074	0.019989	0.006867	0.019684	0.006256	0.009003	5.496758	-0.801251	-0.508888	-0.501259	-0.486305	-0.507668	-0.000763	-0.020295	0.204318	0.191806	0.192111	0.120699	0.196384	0.178378	0.174411	0.047150	
-0.030060	0.022431	0.002594	0.005341	-0.004730	0.027924	-0.090181	-2.587167	3.235370	1.126268	1.377737	0.812543	-0.013581	0.047761	0.042573	-0.009918	0.001373	0.020600	0.017853	0.020905	0.005646	0.019379	0.006256	0.007477	5.255970	-0.813764	-0.562295	-0.548867	-0.525673	-0.543374	-0.000763	-0.019684	0.205844	0.193637	0.193637	0.123445	0.198520	0.180209	0.177157	0.048066	
-0.025788	0.023346	0.003815	0.005035	-0.005035	0.027619	-0.093538	-2.594491	3.235370	1.126574	1.380179	0.815290	-0.017243	0.063630	0.046845	-0.019074	-0.002289	0.021210	0.017853	0.020294	0.004730	0.018769	0.005951	0.007477	4.973373	-0.824140	-0.609903	-0.594339	-0.569009	-0.584878	-0.000763	-0.018463	0.206760	0.195163	0.195773	0.125277	0.200351	0.183261	0.179293	0.051423	
-0.023041	0.022431	0.001678	0.004425	-0.004730	0.030365	-0.090181	-2.603647	3.239033	1.126268	1.382315	0.816510	-0.020905	0.084077	0.049897	-0.020600	-0.004425	0.025483	0.019074	0.018463	0.008087	0.018463	0.005035	0.006561	4.745708	-0.855879	-0.663310	-0.645304	-0.616922	-0.630350	-0.000153	-0.019074	0.207675	0.195468	0.197299	0.125582	0.193332	0.178073	0.168917	0.044709	
-0.025177	0.023346	0.004120	0.005951	-0.006867	0.028534	-0.090181	-2.610361	3.241474	1.127794	1.383230	0.816205	-0.026398	0.081025	0.056916	-0.021210	-0.002289	0.023651	0.016632	0.018463	0.006867	0.021820	0.005951	0.009003	4.598306	-0.864729	-0.691997	-0.676127	-0.648356	-0.665446	-0.000763	-0.018463	0.207065	0.196384	0.196994	0.128023	0.207675	0.187839	0.187228	0.057221	
-0.025788	0.020905	0.004425	0.005341	-0.004425	0.029755	-0.090486	-2.617380	3.243000	1.125658	1.381094	0.816205	-0.026093	0.079805	0.068818	-0.027314	-0.004425	0.022736	0.013886	0.021210	0.008392	0.016632	0.003815	0.008698	4.428016	-0.847028	-0.691081	-0.677958	-0.653544	-0.676127	-0.000763	-0.019074	0.210117	0.197604	0.199741	0.128939	0.206455	0.188449	0.186923	0.058137	
-0.027314	0.021210	0.004120	0.006561	-0.006867	0.026703	-0.088655	-2.626841	3.243916	1.128405	1.381704	0.820478	-0.026703	0.096895	0.070649	-0.032502	-0.009613	0.024567	0.018158	0.016938	0.009918	0.019684	0.003204	0.009003	4.111238	-0.809186	-0.677653	-0.666056	-0.643473	-0.669718	-0.001068	-0.018769	0.212253	0.199741	0.200351	0.130465	0.206149	0.189364	0.187839	0.059358	
-0.025177	0.021820	0.005341	0.006561	-0.007782	0.026398	-0.085603	-2.637522	3.243610	1.129320	1.379263	0.818036	-0.023346	0.105135	0.074922	-0.036469	-0.009613	0.023957	0.016327	0.020905	0.007477	0.018463	0.006256	0.008698	3.780423	-0.759136	-0.648661	-0.639200	-0.616617	-0.647135	-0.000153	-0.019074	0.214084	0.202792	0.203098	0.131685	0.208286	0.191196	0.189059	0.059663	
-0.027314	0.019989	0.003510	0.006561	-0.004425	0.027619	-0.084382	-2.645457	3.246662	1.131762	1.383230	0.818036	-0.029145	0.099031	0.077363	-0.035554	-0.011749	0.022736	0.020294	0.022736	0.005951	0.017548	0.005341	0.009613	3.408103	-0.678569	-0.593118	-0.586404	-0.569924	-0.602884	-0.000763	-0.019989	0.216831	0.204929	0.205234	0.134127	0.209812	0.191806	0.189364	0.061494	
-0.027924	0.018463	0.002594	0.007782	-0.005646	0.029145	-0.085603	-2.647288	3.250629	1.131456	1.381094	0.823224	-0.032197	0.102083	0.079499	-0.037079	-0.009918	0.024872	0.019684	0.022431	0.006256	0.019684	0.004120	0.009918	3.060502	-0.608072	-0.539101	-0.532692	-0.514687	-0.550393	-0.001373	-0.019684	0.220188	0.206149	0.207065	0.136568	0.212253	0.195163	0.191501	0.064851	
-0.026093	0.022431	0.002899	0.005951	-0.003815	0.029145	-0.086519	-2.659190	3.251545	1.129015	1.380484	0.823835	-0.033112	0.113069	0.078889	-0.037995	-0.010529	0.024262	0.019379	0.022431	0.006867	0.017853	0.007172	0.008698	2.778821	-0.530861	-0.479286	-0.473182	-0.457008	-0.492103	-0.001068	-0.019989	0.222019	0.209506	0.210117	0.139620	0.214694	0.197299	0.193027	0.065766	
-0.027008	0.023041	0.004120	0.007782	-0.002289	0.027924	-0.083772	-2.666819	3.252766	1.131151	1.382925	0.824750	-0.033417	0.114595	0.079194	-0.037690	-0.010834	0.023041	0.017243	0.020294	0.006561	0.019074	0.005646	0.007172	2.550851	-0.471962	-0.429847	-0.422217	-0.403601	-0.438392	-0.000153	-0.020905	0.225376	0.211643	0.211948	0.142672	0.217136	0.199741	0.196078	0.066987	
-0.024872	0.021820	0.004120	0.005646	-0.005646	0.029450	-0.082246	-2.674449	3.253071	1.134203	1.381399	0.822919	-0.035859	0.110323	0.080415	-0.038911	-0.012055	0.026398	0.016022	0.020905	0.005341	0.020905	0.006867	0.011444	2.386358	-0.419776	-0.383764	-0.374304	-0.355383	-0.389258	-0.000153	-0.018158	0.227512	0.214694	0.215610	0.143587	0.218967	0.201877	0.198215	0.070039	
-0.027314	0.019379	0.005035	0.005951	-0.006256	0.028229	-0.082551	-2.681468	3.254597	1.135119	1.382010	0.823835	-0.036774	0.108186	0.079194	-0.040436	-0.011444	0.022126	0.017548	0.021210	0.010834	0.021820	0.005951	0.009003	2.256962	-0.377356	-0.347448	-0.336156	-0.315404	-0.346532	-0.000458	-0.019989	0.229038	0.216220	0.216526	0.145724	0.213779	0.197910	0.188449	0.063935	
-0.027619	0.023651	0.005035	0.006256	-0.004120	0.027924	-0.080415	-2.684825	3.257343	1.133898	1.379873	0.827192	-0.035554	0.108186	0.077363	-0.038300	-0.011749	0.022431	0.018769	0.021515	0.010529	0.020294	0.005951	0.010224	2.137636	-0.369421	-0.340429	-0.326085	-0.298619	-0.325780	-0.000153	-0.018463	0.228428	0.216526	0.217136	0.148165	0.228428	0.208286	0.207980	0.076448	
-0.027314	0.022126	0.002899	0.007172	-0.004425	0.029145	-0.079805	-2.698863	3.256733	1.136339	1.380484	0.827497	-0.036164	0.114900	0.078889	-0.036774	-0.010224	0.023651	0.018769	0.020600	0.005951	0.017548	0.002899	0.006256	2.025940	-0.333104	-0.312657	-0.299840	-0.275120	-0.302586	-0.001373	-0.019074	0.230869	0.217746	0.219272	0.149386	0.225986	0.207370	0.206760	0.078584	
-0.023651	0.022431	0.001984	0.006561	-0.007477	0.029145	-0.078279	-2.700694	3.257038	1.135424	1.381704	0.826886	-0.036774	0.117342	0.075837	-0.034638	-0.008392	0.023651	0.018463	0.022126	0.008087	0.020294	0.004425	0.007172	1.924010	-0.290990	-0.275120	-0.263828	-0.241245	-0.271153	-0.000458	-0.018158	0.233310	0.220493	0.221714	0.151217	0.226902	0.209812	0.207980	0.079194	
-0.025483	0.024262	0.001678	0.007172	-0.003510	0.028534	-0.077363	-2.708324	3.256123	1.132677	1.380484	0.828107	-0.037690	0.114595	0.075837	-0.034943	-0.010834	0.019684	0.019379	0.019684	0.010834	0.018158	0.005341	0.009003	1.849546	-0.270237	-0.254978	-0.241550	-0.216526	-0.245518	-0.000763	-0.018158	0.233921	0.222324	0.223239	0.152438	0.228122	0.211337	0.208591	0.081636	
-0.028229	0.021515	0.003510	0.006256	-0.005646	0.029450	-0.076143	-2.717784	3.261616	1.135119	1.382925	0.832685	-0.040131	0.116732	0.080110	-0.038911	-0.009308	0.019074	0.018463	0.019989	0.015106	0.019989	0.007172	0.009613	1.803769	-0.221408	-0.212253	-0.200961	-0.179904	-0.209812	-0.000763	-0.018158	0.236667	0.223850	0.224765	0.154879	0.229953	0.212253	0.210422	0.082551	
-0.028534	0.023346	0.003815	0.004730	-0.005646	0.025177	-0.075532	-2.724498	3.262837	1.136644	1.383230	0.831159	-0.037995	0.121309	0.079499	-0.034333	-0.014191	0.024567	0.017243	0.019379	0.008087	0.017853	0.003510	0.007782	1.756466	-0.238804	-0.223850	-0.206149	-0.177768	-0.201572	-0.000153	-0.018463	0.237278	0.225376	0.225986	0.156100	0.231174	0.214084	0.210727	0.083772	
-0.026093	0.021210	0.003510	0.005646	-0.006256	0.027619	-0.073701	-2.734569	3.262226	1.139086	1.385061	0.831159	-0.037690	0.113375	0.077058	-0.037995	-0.008087	0.023346	0.018463	0.019379	0.009003	0.018769	0.002594	0.009918	1.712520	-0.253758	-0.238499	-0.219577	-0.188144	-0.208896	-0.000763	-0.017243	0.237278	0.226596	0.227512	0.157626	0.231479	0.215305	0.211948	0.084688	
-0.025788	0.022431	0.004425	0.007172	-0.004730	0.026703	-0.071260	-2.737316	3.264057	1.140002	1.381399	0.829023	-0.041047	0.118563	0.086519	-0.040131	-0.011139	0.018769	0.015106	0.021820	0.007782	0.018158	0.006256	0.006561	1.659419	-0.252842	-0.241550	-0.222629	-0.193027	-0.213779	0.000153	-0.018158	0.237278	0.226596	0.228428	0.157015	0.233005	0.216526	0.213169	0.086213	
-0.027619	0.025177	0.003510	0.007172	-0.003510	0.029145	-0.073701	-2.743114	3.262532	1.138170	1.380179	0.829328	-0.047150	0.134127	0.087129	-0.039521	-0.013275	0.018769	0.018158	0.021210	0.010529	0.017853	0.005951	0.005951	1.577325	-0.272374	-0.259861	-0.239414	-0.207675	-0.226596	0.000458	-0.018158	0.237278	0.226596	0.228428	0.157931	0.234531	0.216220	0.214084	0.087129	
-0.026703	0.022736	0.003204	0.008087	-0.005646	0.029755	-0.071565	-2.749523	3.264363	1.139086	1.382925	0.829938	-0.045014	0.131380	0.084688	-0.038300	-0.012665	0.024872	0.019074	0.021515	0.008392	0.017548	0.005951	0.010224	1.469291	-0.296788	-0.286717	-0.265354	-0.231174	-0.248264	-0.001373	-0.018158	0.237888	0.226596	0.227512	0.158236	0.226291	0.211337	0.202487	0.079194	
-0.027314	0.019684	0.003204	0.006256	-0.005341	0.029145	-0.070344	-2.755627	3.268330	1.138170	1.380789	0.833600	-0.040436	0.121004	0.091402	-0.041047	-0.011444	0.022736	0.019074	0.021820	0.009918	0.018463	0.006256	0.011139	1.326162	-0.326085	-0.317540	-0.295262	-0.258640	-0.275120	-0.001068	-0.017243	0.236973	0.225376	0.228428	0.159152	0.237888	0.219883	0.220188	0.089265	
-0.024872	0.020600	0.005035	0.007782	-0.004425	0.029450	-0.068818	-2.762036	3.268940	1.136339	1.385367	0.834211	-0.040436	0.126802	0.091096	-0.037690	-0.014191	0.019684	0.018158	0.021515	0.009003	0.019684	0.006867	0.008392	1.166247	-0.288853	-0.291905	-0.277562	-0.248264	-0.272068	-0.001068	-0.016938	0.238499	0.227207	0.228122	0.158846	0.235447	0.218357	0.217441	0.090791	
-0.027314	0.024872	0.002594	0.008698	-0.005951	0.026398	-0.067597	-2.770886	3.267109	1.141222	1.388113	0.832990	-0.048066	0.138399	0.089570	-0.040742	-0.012055	0.018769	0.016327	0.019989	0.008087	0.021820	0.004425	0.006867	1.016709	-0.281834	-0.288243	-0.270848	-0.241245	-0.265660	-0.001068	-0.018463	0.239109	0.227817	0.228122	0.159457	0.235142	0.218357	0.215915	0.088960	
-0.026703	0.020600	0.002289	0.007782	-0.005341	0.028229	-0.066987	-2.776379	3.270161	1.141222	1.382925	0.832990	-0.048676	0.142367	0.094148	-0.040742	-0.012665	0.026093	0.012665	0.017548	0.006561	0.016022	0.003204	0.009918	0.807050	-0.277256	-0.287633	-0.269627	-0.237583	-0.261082	-0.001068	-0.017853	0.239719	0.227817	0.229648	0.159762	0.235447	0.218662	0.217136	0.089265	
-0.028229	0.020294	0.002899	0.006256	-0.005341	0.027008	-0.066987	-2.783093	3.271992	1.141833	1.383230	0.837263	-0.049287	0.130465	0.091096	-0.036774	-0.016022	0.027314	0.015106	0.018463	0.009918	0.019074	0.005646	0.009003	0.589151	-0.283360	-0.294347	-0.275120	-0.242161	-0.264439	-0.000458	-0.017853	0.239109	0.227817	0.229343	0.159152	0.235142	0.217746	0.215610	0.088655	
-0.023957	0.021820	0.002899	0.007172	-0.007477	0.027924	-0.065156	-2.790723	3.269856	1.141527	1.383536	0.836042	-0.048371	0.135653	0.088960	-0.044404	-0.012360	0.020905	0.017243	0.022431	0.006561	0.018158	0.005951	0.008087	0.404517	-0.287022	-0.302586	-0.282445	-0.248875	-0.269932	-0.000458	-0.016938	0.239109	0.228428	0.229038	0.160067	0.234531	0.218662	0.216526	0.088350	
-0.023651	0.020905	0.000153	0.007782	-0.005035	0.027008	-0.059052	-2.796216	3.271076	1.142443	1.383841	0.835431	-0.045624	0.145418	0.094759	-0.040131	-0.013275	0.020905	0.016327	0.020294	0.007477	0.020600	0.009003	0.009308	0.257115	-0.287633	-0.305943	-0.286412	-0.251926	-0.274205	-0.001068	-0.017548	0.239109	0.226596	0.227817	0.159457	0.236362	0.218051	0.215305	0.089265	
-0.026703	0.020905	0.005035	0.008392	-0.005951	0.025483	-0.061799	-2.803540	3.272297	1.144579	1.385061	0.840009	-0.046845	0.131991	0.089265	-0.037079	-0.016022	0.023651	0.017853	0.020905	0.005341	0.017548	0.007477	0.007477	0.069429	-0.265049	-0.290684	-0.273594	-0.243687	-0.268101	-0.000458	-0.017853	0.239109	0.227817	0.229343	0.159152	0.236362	0.219272	0.216526	0.089265	
-0.026093	0.019684	0.005035	0.008087	-0.005341	0.029145	-0.065156	-2.808728	3.273213	1.146410	1.381704	0.837263	-0.048676	0.128634	0.095064	-0.040131	-0.012970	0.022126	0.018463	0.021210	0.009003	0.018463	0.002594	0.009003	-0.066682	-0.226596	-0.257115	-0.240940	-0.214084	-0.242771	-0.000763	-0.018463	0.239414	0.227207	0.229648	0.160372	0.235447	0.218357	0.217136	0.089265	
-0.027619	0.022736	0.004425	0.007172	-0.006561	0.027619	-0.059663	-2.814527	3.271992	1.143969	1.382925	0.837263	-0.048676	0.133211	0.092927	-0.040131	-0.006867	0.014496	0.020294	0.018769	0.005951	0.020600	0.007172	0.007477	-0.142977	-0.196078	-0.227207	-0.211337	-0.186007	-0.215305	-0.000153	-0.018158	0.239414	0.228122	0.229648	0.159457	0.227512	0.212253	0.204013	0.080415	
-0.025483	0.022736	0.005035	0.004120	-0.007477	0.026703	-0.059663	-2.824292	3.273213	1.146410	1.383230	0.838483	-0.050813	0.139620	0.089876	-0.035859	-0.009918	0.016938	0.018769	0.019379	0.004120	0.017243	0.003510	0.008087	-0.229343	-0.147555	-0.183871	-0.170748	-0.147250	-0.177768	-0.000153	-0.017548	0.239109	0.227817	0.229343	0.160677	0.239719	0.221103	0.221408	0.090181	
-0.026093	0.021210	0.002594	0.009003	-0.007782	0.028229	-0.058137	-2.831922	3.275349	1.146716	1.385367	0.840314	-0.047150	0.129549	0.094759	-0.037385	-0.006867	0.022431	0.018463	0.018463	0.009003	0.019684	0.005035	0.008698	-0.323339	-0.132601	-0.165866	-0.150301	-0.124971	-0.153658	0.000153	-0.017548	0.239719	0.228733	0.229648	0.160677	0.237583	0.220493	0.219577	0.092622	
-0.025177	0.023041	0.004425	0.008392	-0.004425	0.026398	-0.057832	-2.834974	3.275959	1.146105	1.383841	0.840314	-0.047150	0.126802	0.090486	-0.037079	-0.005646	0.021820	0.016327	0.023041	0.007782	0.017243	0.003815	0.010529	-0.354162	-0.095064	-0.132296	-0.117342	-0.095674	-0.124666	0.000458	-0.017853	0.241550	0.229648	0.231174	0.161288	0.237583	0.220493	0.218357	0.091707	
-0.026703	0.023041	0.003510	0.004730	-0.005646	0.027924	-0.056611	-2.841383	3.275654	1.145495	1.384146	0.840009	-0.055085	0.131075	0.089265	-0.031586	-0.009613	0.012360	0.019989	0.019684	0.008087	0.017853	0.006867	0.010834	-0.326696	-0.064851	-0.101167	-0.085603	-0.064546	-0.094148	-0.000153	-0.016327	0.242466	0.230564	0.231174	0.161593	0.236667	0.220798	0.218967	0.091096	
-0.025483	0.021515	0.002594	0.006867	-0.007172	0.027924	-0.056916	-2.848707	3.276265	1.146410	1.385367	0.841840	-0.052033	0.137179	0.091707	-0.035859	-0.009003	0.015412	0.018769	0.021210	0.002899	0.016938	0.004730	0.009003	-0.352941	-0.039521	-0.077363	-0.060578	-0.040131	-0.066987	-0.001068	-0.016632	0.241856	0.230869	0.231785	0.162814	0.237888	0.221408	0.218967	0.092317	
-0.024872	0.020600	0.003204	0.006561	-0.006867	0.029755	-0.053864	-2.853895	3.277180	1.147936	1.382925	0.845808	-0.048981	0.136568	0.090791	-0.036774	-0.009613	0.025483	0.019074	0.018463	0.009003	0.017853	0.008087	0.008087	-0.365454	-0.015412	-0.053559	-0.037385	-0.016632	-0.043793	-0.000458	-0.016022	0.240940	0.230564	0.232395	0.161898	0.238499	0.221103	0.219272	0.092012	
-0.026703	0.021210	0.003815	0.008087	-0.006256	0.026703	-0.055390	-2.862135	3.275349	1.145800	1.385672	0.840925	-0.052338	0.123445	0.092012	-0.031586	-0.008698	0.019989	0.016938	0.019684	0.006561	0.020905	0.006256	0.009003	-0.358740	0.006256	-0.034028	-0.016632	0.002899	-0.023346	0.000153	-0.016632	0.241550	0.231174	0.232395	0.162509	0.238193	0.221408	0.218967	0.092317	
-0.025788	0.023651	0.002899	0.007172	-0.004730	0.028229	-0.051423	-2.869764	3.277180	1.144579	1.384146	0.842756	-0.053254	0.134432	0.095979	-0.040742	-0.007782	0.010224	0.017853	0.020294	0.009308	0.021515	0.005035	0.009308	-0.344396	0.027314	-0.010529	0.006561	0.026703	-0.001068	0.000458	-0.015412	0.241245	0.230869	0.232395	0.162203	0.238804	0.221408	0.219577	0.092317	
-0.025177	0.023041	0.002594	0.005646	-0.005646	0.028840	-0.050202	-2.877394	3.274739	1.147631	1.383230	0.844587	-0.058747	0.154574	0.096895	-0.040742	-0.014496	0.015412	0.017853	0.018769	0.008392	0.021515	0.003204	0.008392	-0.326390	0.054780	0.016022	0.032197	0.051118	0.024262	0.000153	-0.016938	0.243076	0.231174	0.233616	0.162814	0.239414	0.222019	0.220493	0.092317	
-0.026093	0.021820	0.002899	0.004120	-0.005646	0.029145	-0.050507	-2.882582	3.274739	1.149767	1.386587	0.843366	-0.060578	0.160372	0.107271	-0.042878	-0.012970	0.023957	0.019684	0.021820	0.006256	0.022431	0.005951	0.007477	-0.314183	0.088350	0.046540	0.062715	0.079194	0.052338	0.000458	-0.016022	0.243076	0.231479	0.233616	0.164034	0.231785	0.217136	0.207675	0.084688	
-0.028229	0.020905	0.002899	0.007172	-0.005951	0.028534	-0.047761	-2.887770	3.279316	1.149157	1.384146	0.841840	-0.072175	0.164950	0.117647	-0.052338	-0.014191	0.016327	0.019989	0.020294	0.006561	0.018769	0.003815	0.005646	-0.312963	0.120089	0.079194	0.094759	0.110323	0.082246	0.000458	-0.015412	0.241245	0.229953	0.233005	0.164034	0.244297	0.224460	0.225376	0.094453	
-0.028229	0.023346	0.002594	0.006256	-0.004120	0.029450	-0.046540	-2.893873	3.277791	1.145800	1.385977	0.843671	-0.079194	0.188754	0.124666	-0.054780	-0.021515	0.009613	0.018158	0.020600	0.009308	0.019989	0.004730	0.008698	-0.309606	0.128023	0.089570	0.107271	0.126192	0.101167	-0.000153	-0.014801	0.243381	0.232395	0.233005	0.164034	0.242161	0.223850	0.222934	0.095674	
-0.023957	0.023651	0.005035	0.006867	-0.008087	0.029145	-0.047761	-2.899672	3.274128	1.146716	1.385977	0.846723	-0.080720	0.216831	0.138399	-0.065461	-0.018769	0.019989	0.017853	0.021820	0.007477	0.018769	0.006867	0.009308	-0.331273	0.118868	0.081025	0.102998	0.124971	0.102693	0.000153	-0.015412	0.243992	0.233005	0.234531	0.165255	0.240940	0.224155	0.222324	0.095064	
-0.025483	0.021515	0.003815	0.007172	-0.006867	0.029755	-0.046540	-2.905165	3.278706	1.148241	1.384146	0.843671	-0.088655	0.231785	0.146944	-0.071870	-0.023041	0.031281	0.019074	0.020600	0.010834	0.017853	0.005035	0.008087	-0.363928	0.078279	0.045930	0.071260	0.100252	0.082551	0.000153	-0.015106	0.244297	0.232700	0.235447	0.164950	0.241245	0.224765	0.222629	0.093538	
-0.026398	0.021820	0.003204	0.006256	-0.003510	0.028840	-0.047150	-2.909743	3.276875	1.145800	1.386893	0.847028	-0.092317	0.237278	0.157931	-0.074311	-0.030365	0.023957	0.017548	0.019684	0.009613	0.021820	0.005341	0.009003	-0.414588	0.048371	0.014801	0.040131	0.068208	0.053254	-0.000763	-0.014191	0.243992	0.232700	0.234836	0.164645	0.240330	0.224155	0.221408	0.095674	
-0.028534	0.024872	0.005341	0.007782	-0.007782	0.028534	-0.045319	-2.916457	3.274128	1.144579	1.388113	0.847639	-0.097505	0.258030	0.171969	-0.084993	-0.033722	0.017853	0.016022	0.018463	0.009613	0.017853	0.005646	0.007782	-0.483253	-0.007172	-0.037690	-0.009918	0.021515	0.009308	0.000763	-0.015106	0.242161	0.230869	0.234226	0.164340	0.240635	0.223545	0.221103	0.094148	
-0.025177	0.023041	0.004425	0.007477	-0.007172	0.027924	-0.044099	-2.928664	3.274434	1.147631	1.385977	0.850690	-0.109712	0.301366	0.192721	-0.092927	-0.035859	0.025788	0.017853	0.020905	0.007172	0.019074	0.002899	0.008392	-0.595865	-0.072786	-0.103914	-0.073091	-0.037690	-0.047761	0.000153	-0.014496	0.240940	0.230564	0.231785	0.164034	0.238804	0.222019	0.219883	0.093843	
-0.030060	0.022431	0.001984	0.006867	-0.006867	0.028840	-0.045930	-2.936904	3.274434	1.147021	1.385672	0.850996	-0.127718	0.357824	0.207980	-0.101778	-0.039826	0.031891	0.020905	0.018769	0.009308	0.016022	0.003815	0.009308	-0.779889	-0.140536	-0.174105	-0.142672	-0.107881	-0.116121	0.000763	-0.015106	0.237888	0.227817	0.230564	0.160983	0.238193	0.221103	0.219577	0.093233	
-0.026703	0.023346	0.001373	0.008392	-0.005951	0.028840	-0.046235	-2.940871	3.274434	1.147326	1.383230	0.848249	-0.144198	0.395361	0.229953	-0.109407	-0.039826	0.028229	0.019989	0.020294	0.007477	0.018158	0.005951	0.009918	-1.053025	-0.202487	-0.239719	-0.209506	-0.177462	-0.185092	-0.000763	-0.015412	0.232700	0.223545	0.227207	0.158236	0.235142	0.218051	0.217746	0.091402	
-0.024567	0.020905	0.001068	0.005951	-0.007172	0.025177	-0.039521	-2.947585	3.273213	1.146716	1.384146	0.849165	-0.155795	0.432288	0.247654	-0.116732	-0.048066	0.025483	0.016938	0.016022	0.008392	0.021210	0.004730	0.006867	-1.413748	-0.246433	-0.291905	-0.264134	-0.241245	-0.250401	0.000763	-0.016327	0.225986	0.217441	0.220798	0.153048	0.223545	0.209812	0.203098	0.079499	
