NO_OF_SAMPLES	2880
FREQUENCY	2400
TIME_STAMP	2014-12-18, 11:50:31	15268.42575449
FIRST_SAMPLE	2331
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Plate-3
FORCE_PLATE_CORNER_POSX_POSY_X	0.000001
FORCE_PLATE_CORNER_POSX_POSY_Y	1200.000000
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000000
FORCE_PLATE_CORNER_NEGX_POSY_Y	1200.000000
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	600.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000001
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000001
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000001
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	1200.000000
FORCE_PLATE_WIDTH	600.000000
-1.875401	1.540685	0.134314	0.532961	-0.249017	0.756534	2602.351042	3353.906236	0.000000	
-2.083530	1.614409	1.002367	0.403099	-0.309469	0.764119	422.110733	314.867578	0.000000	
-1.966395	1.517090	0.740683	0.380671	-0.231797	0.855116	457.110859	403.282279	0.000000	
-1.917022	1.626355	0.389087	0.402628	-0.139183	0.901450	623.280502	810.239836	0.000000	
-1.989570	1.612371	0.917246	0.271865	-0.324469	0.836793	471.948137	201.245184	0.000000	
-2.034254	1.409064	1.010744	0.401524	-0.418183	0.845646	523.584818	321.544417	0.000000	
-1.971541	1.429949	1.003646	0.380772	-0.293435	0.781718	399.637593	302.038736	0.000000	
-1.880265	1.517738	1.347888	0.512107	-0.261723	0.836579	271.017710	318.544730	0.000000	
-2.035972	1.610332	1.261330	0.555673	-0.278146	0.846140	309.073691	371.105842	0.000000	
-1.963411	1.724864	0.395001	0.337189	-0.294723	0.819897	1014.027181	619.098370	0.000000	
-2.079238	1.631803	1.086582	0.642762	-0.247875	0.855743	332.676579	510.079812	0.000000	
-1.966377	1.611006	1.091112	0.664199	-0.340957	0.828727	411.087808	528.621963	0.000000	
-2.065260	1.704610	1.604806	0.600534	-0.262062	0.745865	234.369965	316.231603	0.000000	
-2.014853	1.476012	1.352981	0.533286	-0.355570	0.827458	344.684220	334.642831	0.000000	
-1.806838	1.424279	0.744092	0.510838	-0.278423	0.873682	506.231612	583.027955	0.000000	
-1.988878	1.613752	0.746032	0.445938	-0.372167	0.792174	643.616196	480.945722	0.000000	
-2.013239	1.681606	0.916025	0.468418	-0.325260	0.782993	474.818016	412.049033	0.000000	
-1.967386	1.496311	0.656078	0.554873	-0.279296	0.792083	588.239676	722.659421	0.000000	
-2.123075	1.634522	0.829743	0.598686	-0.310694	0.828763	513.470606	615.053411	0.000000	
-1.873091	1.747803	0.657416	0.576998	-0.356946	0.811463	697.497411	734.399638	0.000000	
-1.808338	1.468997	0.392280	0.380529	-0.185408	0.828209	721.258261	768.734327	0.000000	
-1.947516	1.567622	0.916999	0.424610	-0.324871	0.764324	470.062176	370.478408	0.000000	
-2.033104	1.658625	0.918907	0.620470	-0.372540	0.810791	525.943858	577.559357	0.000000	
-1.962022	1.565355	0.399920	0.554197	-0.357694	0.829284	1158.858675	1175.406405	0.000000	
-1.923244	1.403609	1.438551	0.554905	-0.308464	0.890890	288.170530	332.381668	0.000000	
-1.924210	1.653676	0.735483	0.403530	-0.169539	0.791823	372.612031	427.300328	0.000000	
-2.079158	1.477445	0.486999	0.401709	-0.357294	0.782732	964.089055	661.545629	0.000000	
-2.121468	1.476432	0.662269	0.575760	-0.388769	0.837681	760.492980	749.034972	0.000000	
-2.101241	1.612686	0.656639	0.424217	-0.310397	0.810202	645.994263	513.593864	0.000000	
-1.899137	1.611432	0.917747	0.511604	-0.340602	0.810356	484.005516	462.414645	0.000000	
-2.012651	1.474231	1.178690	0.467683	-0.324607	0.863861	368.941488	328.729930	0.000000	
-2.056180	1.904950	0.820458	0.600269	-0.186075	0.811278	363.008922	606.345205	0.000000	
-2.037955	1.701932	1.171020	0.490954	-0.231462	0.800745	292.955546	340.373915	0.000000	
-2.030318	1.654399	0.828692	0.380670	-0.278513	0.910117	469.304381	351.468630	0.000000	
-2.120899	1.516440	1.089567	0.489304	-0.262990	0.955021	347.687183	373.492700	0.000000	
-1.871577	1.650776	0.653057	0.598695	-0.232512	0.892902	511.472356	780.471989	0.000000	
-2.015912	1.682405	1.349568	0.512448	-0.339990	0.782525	334.047031	311.879954	0.000000	
-2.077356	1.610226	0.916178	0.489655	-0.294397	0.873749	444.792312	439.322455	0.000000	
-1.959783	1.678078	0.485576	0.685233	-0.357984	0.857270	955.192925	1225.303852	0.000000	
-1.848779	1.520119	0.576867	0.423105	-0.418707	0.865122	899.377739	591.431658	0.000000	
-1.922854	1.495809	0.655266	0.489610	-0.263364	0.791886	561.020324	623.998243	0.000000	
-2.100809	1.407497	1.009386	0.619462	-0.388046	0.855308	497.952343	537.973121	0.000000	
-1.925281	1.638205	1.701894	0.555663	-0.447977	0.809633	325.976791	273.841625	0.000000	
-1.922633	1.680832	1.090747	0.599181	-0.356166	0.792409	423.026053	465.770092	0.000000	
-1.901371	1.679982	1.175194	0.359744	-0.308366	0.818760	351.152864	228.509188	0.000000	
