NO_OF_FRAMES	1200
NO_OF_CAMERAS	10
NO_OF_MARKERS	47
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2014-12-18, 11:42:43	14800.30934528
DATA_INCLUDED	3D
MARKER_NAMES	R_AC	L_AC	R_ASIS	L_ASIS	R_PSIS	L_PSIS	R_GT	L_GT	R_IC	L_IC	SACRAL	R_THIGH_PROX_POST	L_THIGH_PROX_POST	R_THIGH_PROX_ANT	L_THIGH_PROX_ANT	R_THIGH_DIST_POST	L_THIGH_DIST_POST	R_THIGH_DIST_ANT	L_THIGH_DIST_ANT	R_LAT_KNEE	R_MED_KNEE	L_LAT_KNEE	L_MED_KNEE	L_PROS_PROX_ANT	L_PROS_PROX_POST	L_PROS_DIST_ANT	L_PROS_DIST_POST	R_LL_PROX_ANT	R_LL_PROX_POST	R_LL_DIST_POST	R_LL_DIST_ANT	R_LAT_ANK	R_MED_ANK	L_MED_ANK	L_LAT_ANK	L_TOE	R_TOE	L_5TH_MET	L_1ST_MET	R_1ST_MET	R_5TH_MET	R_HEEL_SUP	L_HEEL_SUP	R_HEEL_LAT	L_HEEL_LAT	L_HEEL_MED	R_HEEL_MED
544.077	591.702	1570.794	124.279	642.246	1588.630	533.250	698.406	1082.438	179.643	764.709	1069.371	369.001	508.785	1076.475	243.075	538.227	1090.615	555.415	633.894	968.316	123.298	715.809	978.624	541.521	639.406	1178.361	137.830	724.822	1173.695	298.994	509.318	1053.947	533.722	600.594	841.418	131.167	713.796	838.392	548.640	667.555	864.606	161.627	778.908	834.390	529.905	612.253	752.674	140.607	725.625	763.002	546.250	676.608	773.190	167.153	785.538	760.693	508.188	640.777	561.357	383.187	690.010	551.901	157.480	722.036	582.448	313.032	735.175	554.532	161.377	748.000	491.295	149.847	694.804	504.307	161.372	727.589	438.528	151.074	674.899	444.213	531.840	580.294	385.387	499.046	517.385	403.712	497.794	521.838	320.627	519.447	572.763	310.397	491.256	522.488	110.402	391.051	559.749	115.666	201.753	599.025	147.380	134.847	571.169	152.092	151.006	793.765	75.318	470.005	766.514	72.072	78.807	679.754	54.498	206.575	710.973	57.327	410.893	690.417	57.630	538.990	641.489	45.774	420.761	439.722	69.844	165.918	474.898	109.929	456.167	443.162	45.240	134.395	480.428	81.198	197.097	489.327	78.563	394.703	454.169	44.345
544.024	591.686	1570.799	124.182	642.442	1588.621	533.203	698.397	1082.437	179.596	764.657	1069.368	368.940	508.738	1076.468	243.444	538.474	1090.526	555.394	633.855	968.313	123.243	715.766	978.631	541.468	639.320	1178.349	137.802	724.783	1173.667	298.939	509.247	1053.947	533.746	600.571	841.422	131.153	713.779	838.389	548.609	667.525	864.587	161.592	778.862	834.384	529.847	612.207	752.583	140.593	725.609	762.981	546.221	676.598	773.172	167.124	785.520	760.691	508.192	640.765	561.383	383.191	690.014	551.899	157.477	722.008	582.456	312.992	735.084	554.509	161.386	747.975	491.282	149.844	694.778	504.293	161.363	727.583	438.531	151.074	674.895	444.198	531.804	580.267	385.393	499.091	517.386	403.729	497.751	521.836	320.627	519.453	572.725	310.394	491.259	522.469	110.395	391.078	559.737	115.679	201.758	599.008	147.383	134.840	571.166	152.085	151.018	793.776	75.306	470.030	766.504	72.108	78.686	679.805	54.601	206.583	710.942	57.321	410.904	690.442	57.637	538.974	641.518	45.750	420.732	439.701	69.842	165.924	474.881	109.891	456.161	443.134	45.260	134.417	480.417	81.170	197.101	489.322	78.565	394.672	454.141	44.374
543.982	591.661	1570.804	124.149	642.356	1588.623	533.176	698.320	1082.421	179.559	764.618	1069.352	368.888	508.687	1076.450	243.006	538.174	1090.593	555.393	633.832	968.308	123.233	715.735	978.616	541.435	639.268	1178.341	137.768	724.735	1173.651	298.915	509.230	1053.932	533.663	600.496	841.401	131.122	713.731	838.367	548.578	667.524	864.543	161.587	778.824	834.318	529.870	612.186	752.600	140.586	725.555	762.980	546.228	676.589	773.183	167.079	785.471	760.672	508.177	640.784	561.375	383.232	690.046	551.883	157.482	721.977	582.426	312.981	735.101	554.538	161.368	747.947	491.254	149.839	694.783	504.289	161.345	727.565	438.503	151.073	674.865	444.199	531.799	580.258	385.371	499.058	517.378	403.730	497.772	521.832	320.611	519.485	572.728	310.419	491.240	522.429	110.421	391.042	559.735	115.667	201.756	599.000	147.381	134.852	571.146	152.053	151.003	793.740	75.293	469.995	766.481	72.080	78.770	679.731	54.501	206.554	710.924	57.337	410.898	690.429	57.626	539.012	641.470	45.736	420.746	439.708	69.833	165.894	474.884	109.898	456.167	443.150	45.272	134.409	480.403	81.166	197.104	489.282	78.551	394.648	454.144	44.444
543.924	591.593	1570.777	124.144	642.251	1588.604	533.148	698.276	1082.442	179.516	764.580	1069.341	368.836	508.636	1076.449	243.368	538.382	1090.485	555.339	633.771	968.329	123.193	715.682	978.612	541.389	639.210	1178.351	137.709	724.698	1173.627	298.848	509.179	1053.944	533.651	600.454	841.402	131.095	713.691	838.365	548.565	667.498	864.568	161.558	778.765	834.310	529.845	612.181	752.604	140.542	725.530	762.968	546.204	676.564	773.229	167.069	785.438	760.678	508.167	640.753	561.368	383.192	690.033	551.859	157.453	721.948	582.444	312.980	735.094	554.563	161.343	747.936	491.276	149.803	694.752	504.296	161.325	727.524	438.494	151.072	674.855	444.178	531.793	580.261	385.379	499.034	517.408	403.711	497.760	521.828	320.608	519.475	572.724	310.407	491.251	522.426	110.386	391.070	559.727	115.653	201.765	599.008	147.395	134.851	571.132	152.055	151.019	793.770	75.314	470.015	766.503	72.075	78.798	679.699	54.465	206.560	710.935	57.344	410.924	690.429	57.601	539.005	641.484	45.747	420.754	439.725	69.823	165.923	474.879	109.879	456.182	443.141	45.275	134.436	480.399	81.120	197.092	489.288	78.539	394.649	454.143	44.373
543.858	591.601	1570.819	124.094	642.220	1588.644	533.091	698.245	1082.425	179.474	764.520	1069.325	368.804	508.555	1076.441	243.305	538.346	1090.468	555.324	633.766	968.306	123.153	715.648	978.571	541.320	639.159	1178.327	137.661	724.657	1173.607	298.797	509.118	1053.912	533.617	600.483	841.382	131.048	713.638	838.348	548.556	667.430	864.588	161.486	778.742	834.279	529.825	612.164	752.593	140.512	725.510	762.968	546.170	676.581	773.217	167.024	785.411	760.662	508.145	640.769	561.356	383.170	690.018	551.877	157.455	721.903	582.424	312.978	734.929	554.509	161.371	747.916	491.253	149.829	694.734	504.272	161.324	727.518	438.483	151.067	674.850	444.168	531.795	580.268	385.405	499.034	517.400	403.716	497.731	521.833	320.595	519.461	572.720	310.375	491.242	522.422	110.409	391.050	559.742	115.655	201.773	598.954	147.418	134.865	571.138	152.029	150.994	793.760	75.314	470.009	766.490	72.066	78.778	679.724	54.488	206.549	710.945	57.338	410.912	690.399	57.597	538.954	641.487	45.736	420.751	439.704	69.830	165.909	474.873	109.860	456.167	443.152	45.226	134.416	480.398	81.122	197.106	489.292	78.509	394.636	454.126	44.474
543.818	591.543	1570.808	124.024	642.292	1588.592	533.022	698.166	1082.391	179.443	764.499	1069.316	368.759	508.524	1076.423	243.268	538.281	1090.441	555.285	633.699	968.330	123.118	715.606	978.577	541.283	639.087	1178.336	137.612	724.633	1173.586	298.757	509.083	1053.902	533.600	600.466	841.389	131.017	713.610	838.339	548.530	667.429	864.567	161.484	778.717	834.252	529.777	612.132	752.602	140.515	725.463	762.967	546.134	676.529	773.239	167.001	785.361	760.651	508.121	640.768	561.358	383.155	690.039	551.852	157.461	721.905	582.401	312.973	735.058	554.531	161.328	747.897	491.277	149.800	694.717	504.273	161.314	727.510	438.487	151.048	674.836	444.167	531.752	580.110	385.227	499.025	517.406	403.699	497.730	521.828	320.608	519.474	572.749	310.404	491.243	522.434	110.390	391.034	559.728	115.670	201.747	598.987	147.390	134.840	571.126	152.038	151.018	793.778	75.321	470.031	766.490	72.090	78.695	679.776	54.563	206.559	710.935	57.330	410.916	690.417	57.591	539.010	641.481	45.750	420.723	439.707	69.833	165.947	474.865	109.828	456.147	443.128	45.231	134.433	480.391	81.105	197.112	489.293	78.501	394.677	454.170	44.360
543.735	591.515	1570.803	123.929	642.496	1588.569	532.983	698.169	1082.411	179.377	764.453	1069.317	368.737	508.503	1076.445	243.225	538.227	1090.395	555.205	633.663	968.297	123.079	715.555	978.562	541.236	639.070	1178.331	137.523	724.589	1173.574	298.752	509.004	1053.817	533.555	600.398	841.377	131.003	713.591	838.331	548.510	667.360	864.523	161.451	778.678	834.262	529.759	612.108	752.579	140.495	725.449	762.958	546.128	676.527	773.232	166.979	785.332	760.654	508.143	640.791	561.370	383.180	690.073	551.855	157.440	721.857	582.411	312.967	734.984	554.510	161.316	747.876	491.249	149.802	694.692	504.271	161.319	727.483	438.483	151.040	674.803	444.166	531.790	580.268	385.379	498.990	517.398	403.718	497.746	521.845	320.613	519.442	572.730	310.401	491.216	522.476	110.487	391.017	559.711	115.646	201.768	598.945	147.360	134.863	571.121	152.041	151.021	793.747	75.323	470.022	766.483	72.121	78.793	679.695	54.482	206.540	710.945	57.333	410.912	690.403	57.613	538.991	641.473	45.738	420.731	439.712	69.819	165.939	474.844	109.804	456.158	443.154	45.222	134.418	480.391	81.093	197.069	489.249	78.492	394.705	454.179	44.354
543.677	591.502	1570.809	123.933	642.398	1588.593	532.959	698.081	1082.406	179.332	764.402	1069.323	368.680	508.439	1076.418	243.209	538.155	1090.380	555.314	633.704	968.436	123.052	715.510	978.548	541.196	638.973	1178.333	137.511	724.529	1173.541	298.731	508.995	1053.889	533.518	600.394	841.366	130.983	713.542	838.326	548.463	667.365	864.569	161.432	778.636	834.256	529.789	612.080	752.587	140.467	725.382	762.963	546.123	676.511	773.230	166.968	785.307	760.639	508.107	640.815	561.411	383.174	690.104	551.861	157.423	721.875	582.419	312.937	734.993	554.517	161.322	747.846	491.245	149.773	694.666	504.264	161.305	727.476	438.457	151.061	674.784	444.137	531.775	580.278	385.388	499.014	517.404	403.741	497.743	521.832	320.619	519.436	572.741	310.408	491.259	522.443	110.373	391.048	559.737	115.663	201.754	598.970	147.360	134.845	571.109	152.013	151.008	793.754	75.309	469.995	766.459	72.099	78.791	679.715	54.447	206.558	710.914	57.327	410.906	690.396	57.592	538.992	641.466	45.755	420.736	439.714	69.815	165.936	474.838	109.782	456.175	443.119	45.225	134.418	480.385	81.083	197.087	489.237	78.476	394.659	454.143	44.363
543.654	591.436	1570.831	123.866	642.325	1588.542	532.928	698.077	1082.410	179.297	764.363	1069.299	368.683	508.440	1076.411	243.154	538.123	1090.345	555.324	633.669	968.464	123.013	715.474	978.536	541.130	638.924	1178.339	137.451	724.492	1173.527	298.663	508.932	1053.819	533.526	600.392	841.373	130.960	713.532	838.334	548.424	667.295	864.551	161.395	778.587	834.274	529.727	612.053	752.596	140.436	725.361	762.954	546.108	676.476	773.208	166.939	785.279	760.641	508.110	640.789	561.351	383.134	690.046	551.829	157.415	721.809	582.414	312.915	734.955	554.527	161.311	747.841	491.232	149.779	694.634	504.279	161.313	727.437	438.474	151.044	674.763	444.145	531.791	580.262	385.389	498.985	517.377	403.718	497.734	521.825	320.623	519.443	572.716	310.391	491.243	522.442	110.400	391.052	559.725	115.673	201.765	598.941	147.361	134.839	571.120	152.017	150.996	793.725	75.325	470.038	766.495	72.107	78.721	679.762	54.576	206.553	710.927	57.327	410.934	690.390	57.579	538.951	641.491	45.780	420.723	439.677	69.819	165.934	474.846	109.778	456.177	443.134	45.211	134.441	480.382	81.057	197.125	489.276	78.472	394.688	454.149	44.375
543.586	591.417	1570.818	123.834	642.259	1588.512	532.887	697.983	1082.392	179.265	764.323	1069.298	368.613	508.329	1076.459	243.151	538.087	1090.346	555.250	633.626	968.437	122.978	715.446	978.527	541.088	638.894	1178.347	137.408	724.451	1173.522	298.651	508.890	1053.826	533.485	600.324	841.376	130.941	713.481	838.310	548.427	667.275	864.499	161.377	778.558	834.245	529.693	612.051	752.567	140.427	725.333	762.964	546.098	676.485	773.241	166.925	785.278	760.641	508.090	640.828	561.390	383.148	690.090	551.836	157.397	721.789	582.415	312.958	734.877	554.502	161.310	747.831	491.243	149.767	694.618	504.279	161.300	727.444	438.471	151.019	674.744	444.143	531.742	580.246	385.374	498.955	517.406	403.708	497.741	521.828	320.642	519.453	572.714	310.376	491.258	522.410	110.409	391.034	559.740	115.680	201.763	598.924	147.356	134.844	571.100	152.004	151.004	793.749	75.318	470.014	766.457	72.120	78.702	679.774	54.584	206.543	710.910	57.324	410.913	690.425	57.629	538.969	641.462	45.757	420.759	439.736	69.820	165.959	474.856	109.770	456.167	443.132	45.242	134.416	480.370	81.076	197.110	489.245	78.476	394.700	454.171	44.352
543.547	591.372	1570.823	123.706	642.494	1588.501	532.837	697.991	1082.401	179.235	764.288	1069.287	368.592	508.331	1076.434	243.083	538.043	1090.342	555.089	633.501	968.296	122.922	715.376	978.527	541.024	638.842	1178.326	137.351	724.403	1173.486	298.628	508.841	1053.828	533.500	600.332	841.365	130.912	713.465	838.314	548.386	667.229	864.524	161.354	778.524	834.260	529.718	612.061	752.593	140.416	725.275	762.951	546.061	676.460	773.245	166.899	785.224	760.625	508.072	640.837	561.395	383.113	690.074	551.838	157.402	721.764	582.414	312.910	734.870	554.526	161.307	747.815	491.232	149.743	694.603	504.287	161.294	727.430	438.477	151.013	674.730	444.147	531.754	580.245	385.376	498.953	517.396	403.691	497.738	521.846	320.641	519.487	572.721	310.416	491.263	522.420	110.410	391.054	559.734	115.649	201.729	598.924	147.311	134.863	571.090	152.008	150.985	793.733	75.321	470.033	766.480	72.103	78.821	679.681	54.452	206.566	710.881	57.302	410.907	690.405	57.639	538.970	641.484	45.769	420.769	439.708	69.809	165.944	474.846	109.768	456.153	443.136	45.226	134.422	480.364	81.060	197.106	489.245	78.451	394.681	454.142	44.365
543.461	591.318	1570.813	123.701	642.306	1588.503	532.779	697.936	1082.389	179.193	764.231	1069.287	368.562	508.263	1076.453	243.048	538.001	1090.355	555.097	633.456	968.305	122.887	715.343	978.508	540.996	638.815	1178.344	137.334	724.370	1173.435	298.578	508.799	1053.707	533.436	600.307	841.335	130.908	713.409	838.307	548.367	667.190	864.525	161.331	778.481	834.254	529.677	612.015	752.576	140.396	725.255	762.935	546.042	676.414	773.250	166.875	785.204	760.624	508.067	640.797	561.390	383.124	690.081	551.851	157.366	721.748	582.403	312.909	734.917	554.540	161.290	747.792	491.235	149.725	694.585	504.279	161.291	727.396	438.473	151.000	674.730	444.142	531.737	580.241	385.383	498.957	517.384	403.717	497.709	521.821	320.630	519.494	572.764	310.434	491.262	522.416	110.413	391.056	559.728	115.650	201.774	598.933	147.326	134.830	571.099	152.003	151.035	793.742	75.333	470.023	766.471	72.134	78.714	679.742	54.564	206.566	710.910	57.313	410.924	690.412	57.616	539.028	641.456	45.728	420.748	439.687	69.841	165.913	474.829	109.749	456.169	443.121	45.227	134.427	480.361	81.036	197.108	489.230	78.454	394.688	454.157	44.356
